MDTU,|det-1|^2,1-Re(det),Im(det)
1856,1,1,1.17402e-09
1858,1,1,1.63444e-08
1860,1,1,-1.71226e-09
1862,1,1,2.05591e-09
1864,1,1,-3.48629e-10
1866,1,1,-3.48629e-10
1868,1,1,5.88899e-10
1870,1,1,5.88899e-10
1872,1,1,5.88899e-10
1874,1,1,5.88899e-10
1876,1,1,5.88899e-10
1878,1,1,-1.83745e-09
1880,1,1,-1.46045e-09
1882,1,1,3.33674e-09
1884,1,1,-5.35716e-10
1886,1,1,2.97918e-10
1888,1,1,-1.89985e-09
1890,1,1,-1.03131e-09
1892,1,1,-3.12713e-10
1894,1,1,1.91045e-09
1896,1,1,4.62479e-09
1898,1,1,-2.69554e-10
1900,1,1,-2.77667e-10
1902,1,1,-6.28229e-10
1904,1,1,-6.28229e-10
1906,1,1,-6.28229e-10
1908,1,1,-6.28229e-10
1910,1,1,-1.20619e-09
1912,1,1,-1.82503e-09
1914,1,1,3.82977e-10
1916,1,1,3.82977e-10
1918,1,1,3.82977e-10
1920,1,1,3.21223e-09
1922,1,1,-7.34751e-10
1924,1,1,-1.73483e-09
1926,1,1,-2.36895e-10
1928,1,1,7.32308e-10
1930,1,1,3.62762e-10
1932,1,1,3.62762e-10
1934,1,1,1.53142e-10
1936,1,1,1.53142e-10
1938,1,1,1.25735e-09
1940,1,1,-3.97113e-10
1942,1,1,-3.14384e-09
1944,1,1,-1.35074e-09
1946,1,1,-1.11144e-09
1948,1,1,-3.8527e-10
1950,1,1,8.62125e-10
1952,1,1,-2.83054e-10
1954,1,1,-7.54637e-10
1956,1,1,6.9983e-09
1958,1,1,6.9983e-09
1960,1,1,6.9983e-09
1962,1,1,6.9983e-09
1964,1,1,4.1021e-10
1966,1,1,1.81763e-10
1968,1,1,1.81763e-10
1970,1,1,1.31865e-09
1972,1,1,1.20288e-10
1974,1,1,-1.87209e-09
1976,1,1,6.12518e-10
1978,1,1,5.014e-10
1980,1,1,7.09749e-11
1982,1,1,1.16263e-09
1984,1,1,4.64271e-09
1986,1,1,-2.02485e-09
1988,1,1,-2.02485e-09
1990,1,1,8.95709e-10
1992,1,1,-9.17559e-10
1994,1,1,-8.0089e-10
1996,1,1,4.4453e-10
1998,1,1,-3.85991e-10
2000,1,1,-1.8274e-10
