MDTU,|Tr(L)|,ReTr(L),ImTr(L)
762,0.0585212,0.0217273,0.0543383
764,0.0663092,-0.0452765,0.0484453
766,0.0212266,-0.0082695,-0.0195495
768,0.038765,0.0270782,-0.0277398
770,0.0513606,-0.0503702,-0.0100378
772,0.0488166,0.0294468,-0.0389352
774,0.0488166,0.0294468,-0.0389352
776,0.0238102,-0.0237772,0.00125323
778,0.05865,-0.0178612,0.0558642
780,0.0377203,0.00731517,-0.0370042
782,0.0462321,-0.0456863,-0.00708262
784,0.0489638,0.0378712,0.031036
786,0.052912,-0.00696972,0.052451
788,0.0634857,-0.0563583,-0.0292263
790,0.0254748,0.0254202,0.00166767
792,0.020201,0.00973877,0.0176985
794,0.0349528,-0.0222195,0.0269813
796,0.077446,0.0468355,0.0616792
798,0.077446,0.0468355,0.0616792
800,0.0298782,0.0239023,-0.0179272
802,0.0707771,-0.0639703,-0.0302852
804,0.0707771,-0.0639703,-0.0302852
806,0.0345473,0.0235057,0.025318
808,0.0428624,0.0252993,0.0345995
810,0.0472261,0.0471468,0.00273515
812,0.0629913,0.0528378,-0.0342938
814,0.0399943,-0.0262245,0.0301963
816,0.0249424,0.0125091,-0.0215788
818,0.0319862,-0.0317802,0.00362507
820,0.0548769,0.0145191,0.0529213
822,0.0173699,0.00320423,-0.0170718
824,0.0353802,-0.018117,0.0303897
826,0.0371345,-0.0223225,-0.0296762
828,0.0414474,0.00979572,-0.0402732
830,0.0605557,0.0597383,0.00991585
832,0.0211493,0.0210665,0.00186992
834,0.0211493,0.0210665,0.00186992
836,0.0526972,-0.0118437,0.051349
838,0.0526972,-0.0118437,0.051349
840,0.0230044,-0.0226395,0.004081
842,0.0230044,-0.0226395,0.004081
844,0.0230044,-0.0226395,0.004081
846,0.0558702,-0.00151548,-0.0558497
848,0.0494981,-0.014324,-0.0473802
850,0.0494981,-0.014324,-0.0473802
852,0.0843506,-0.0839098,0.00861137
854,0.030011,-0.0259932,-0.0150004
856,0.0324567,-0.0323718,0.00234538
858,0.0826529,-0.0728245,0.0390908
860,0.0926267,0.00997523,0.092088
862,0.0182785,-0.0146327,-0.0109538
864,0.0959799,-0.0288992,0.0915258
866,0.0150198,-0.0149836,-0.00104104
868,0.0370261,0.036997,-0.00146796
870,0.0290214,0.00838163,-0.0277847
872,0.0273565,0.0267378,0.00578522
874,0.00904701,0.00879008,-0.00214077
876,0.00904701,0.00879008,-0.00214077
878,0.0690987,0.0143346,0.0675955
880,0.0690987,0.0143346,0.0675955
882,0.0420816,-0.0203018,0.0368605
884,0.0241003,0.0156856,-0.0182972
886,0.0567115,-1.192e-05,0.0567115
888,0.0567115,-1.192e-05,0.0567115
890,0.0472931,-0.0398185,-0.0255172
892,0.0325594,0.00181027,-0.032509
894,0.0426592,0.0294293,0.0308823
896,0.0438258,-0.0316377,-0.0303275
898,0.133962,-0.13157,-0.0252068
900,0.0323477,0.031078,0.00897402
