MDTU,S_B
784,0.553588
786,0.55032
788,0.555717
790,0.5661
792,0.555784
794,0.54659
796,0.556937
798,0.556937
800,0.553594
802,0.53021
804,0.53021
806,0.540988
808,0.531869
810,0.547039
812,0.555705
814,0.542813
816,0.544318
818,0.555525
820,0.546936
822,0.532095
824,0.541816
826,0.533754
828,0.559835
830,0.562599
832,0.554081
834,0.554081
836,0.548868
838,0.548868
840,0.544027
842,0.544027
844,0.544027
846,0.554378
848,0.573222
850,0.573222
852,0.54926
854,0.55395
856,0.555373
858,0.554384
860,0.541185
862,0.540119
864,0.540159
866,0.53719
868,0.5705
870,0.538119
872,0.568392
874,0.55109
876,0.55109
878,0.555243
880,0.555243
882,0.536964
884,0.560463
886,0.540486
888,0.540486
890,0.529042
892,0.554624
894,0.529653
896,0.544817
898,0.531777
900,0.54345
902,0.539127
904,0.539127
906,0.539127
908,0.522862
910,0.533162
912,0.548905
914,0.54858
916,0.539974
918,0.548749
920,0.54855
922,0.54855
924,0.54855
926,0.543205
928,0.545992
930,0.549793
932,0.559429
934,0.559429
936,0.573521
938,0.573521
940,0.548172
942,0.548172
944,0.548172
946,0.548172
948,0.541497
950,0.564365
952,0.543079
954,0.520051
956,0.523169
958,0.552282
960,0.567591
962,0.557526
964,0.542019
966,0.548995
968,0.555271
970,0.53905
972,0.552979
974,0.527415
976,0.526553
978,0.550147
980,0.556542
982,0.56699
984,0.56699
986,0.541125
988,0.564281
990,0.564281
992,0.556474
994,0.545793
996,0.544603
998,0.549442
1000,0.549442
1002,0.554997
1004,0.554997
1006,0.541869
1008,0.529903
1010,0.565638
1012,0.523951
1014,0.552472
1016,0.536622
1018,0.549802
1020,0.544982
1022,0.543331
1024,0.53781
1026,0.53781
1028,0.53781
1030,0.555127
1032,0.562404
1034,0.554153
1036,0.540488
1038,0.546411
1040,0.543431
1042,0.543431
1044,0.543431
1046,0.543769
1048,0.537717
1050,0.54161
1052,0.536815
1054,0.561566
1056,0.561566
1058,0.558502
1060,0.558502
1062,0.558502
1064,0.549276
1066,0.549276
1068,0.554071
1070,0.552605
1072,0.53367
1074,0.544728
1076,0.519093
1078,0.542294
1080,0.538526
1082,0.542585
1084,0.542585
1086,0.542585
1088,0.542585
1090,0.531276
1092,0.538726
1094,0.541606
1096,0.552168
1098,0.552168
1100,0.547945
1102,0.550756
1104,0.550756
1106,0.560308
1108,0.560308
1110,0.559306
1112,0.559493
1114,0.562453
1116,0.57148
1118,0.563664
1120,0.554285
1122,0.532279
1124,0.546926
1126,0.54602
1128,0.552986
1130,0.549172
1132,0.569654
1134,0.566185
1136,0.566185
1138,0.549857
1140,0.545262
1142,0.531279
1144,0.530237
1146,0.530237
1148,0.526938
1150,0.541867
1152,0.541867
1154,0.534377
1156,0.54862
1158,0.548196
1160,0.530244
1162,0.529211
1164,0.53848
1166,0.53848
1168,0.523607
1170,0.543102
1172,0.542157
1174,0.537413
1176,0.525364
1178,0.541963
1180,0.538132
1182,0.540057
1184,0.538983
1186,0.550631
1188,0.550631
1190,0.550631
1192,0.550631
1194,0.550631
1196,0.551599
1198,0.55354
1200,0.55199
1202,0.552658
1204,0.559947
1206,0.553155
1208,0.536193
1210,0.538475
1212,0.540492
1214,0.548091
1216,0.560177
1218,0.560177
1220,0.555129
1222,0.558815
1224,0.558084
1226,0.558084
1228,0.54582
1230,0.535588
1232,0.536673
1234,0.563768
1236,0.544084
1238,0.545064
1240,0.529321
1242,0.551127
1244,0.555562
1246,0.5549
1248,0.5549
1250,0.540116
1252,0.555509
1254,0.555509
1256,0.537822
1258,0.526282
1260,0.538043
1262,0.536555
1264,0.519784
1266,0.539252
1268,0.544536
1270,0.545348
1272,0.565729
1274,0.565729
1276,0.546099
1278,0.525322
1280,0.533048
1282,0.56967
1284,0.56967
1286,0.563878
1288,0.563878
1290,0.54964
1292,0.54964
1294,0.54964
1296,0.55599
1298,0.550544
1300,0.546568
1302,0.563533
1304,0.538003
1306,0.538003
1308,0.538003
1310,0.538003
1312,0.538003
1314,0.538003
1316,0.543348
1318,0.539981
1320,0.531882
1322,0.531882
1324,0.531882
1326,0.566234
1328,0.566234
1330,0.542852
1332,0.54143
1334,0.540409
1336,0.544091
1338,0.532312
1340,0.532312
1342,0.553457
1344,0.539162
1346,0.549071
1348,0.558741
1350,0.542049
1352,0.533157
1354,0.559175
1356,0.559175
1358,0.559175
1360,0.559175
1362,0.558021
1364,0.56595
1366,0.56595
1368,0.563219
1370,0.566175
1372,0.566175
1374,0.566175
1376,0.535021
1378,0.536619
1380,0.539732
1382,0.542262
1384,0.5504
1386,0.545352
1388,0.538918
1390,0.540029
1392,0.539143
1394,0.532491
1396,0.539569
1398,0.56792
1400,0.56016
1402,0.547863
1404,0.547863
1406,0.547863
1408,0.547863
1410,0.542302
1412,0.551893
1414,0.521068
1416,0.547585
1418,0.544727
1420,0.544727
1422,0.544727
1424,0.539486
1426,0.529305
1428,0.537603
1430,0.543494
1432,0.549564
1434,0.549899
1436,0.53141
1438,0.552812
1440,0.555792
1442,0.555792
1444,0.555792
1446,0.570063
1448,0.5487
1450,0.535456
1452,0.557075
1454,0.533078
1456,0.525586
1458,0.566766
1460,0.529745
1462,0.529745
1464,0.551482
1466,0.533304
1468,0.53965
1470,0.53965
1472,0.549246
1474,0.55402
1476,0.549028
1478,0.554075
1480,0.54461
1482,0.54474
1484,0.532227
1486,0.535711
1488,0.547734
1490,0.544669
1492,0.54889
1494,0.55711
1496,0.548682
1498,0.550773
1500,0.561069
1502,0.538352
1504,0.537836
1506,0.537836
1508,0.54987
1510,0.507412
1512,0.53486
1514,0.53486
1516,0.540294
1518,0.547531
1520,0.551828
1522,0.540901
1524,0.540901
1526,0.540901
1528,0.550461
1530,0.530957
1532,0.574556
1534,0.574556
1536,0.574556
1538,0.532424
1540,0.55243
1542,0.545633
1544,0.556008
1546,0.543727
1548,0.548503
1550,0.542419
1552,0.552272
1554,0.53935
1556,0.559792
1558,0.559792
1560,0.541537
1562,0.539594
1564,0.549464
1566,0.546948
1568,0.550613
1570,0.535088
1572,0.564396
1574,0.564396
1576,0.557862
1578,0.555277
1580,0.551523
1582,0.55181
1584,0.552996
1586,0.540848
1588,0.551354
1590,0.56156
1592,0.56156
1594,0.528653
1596,0.560489
1598,0.560489
1600,0.541932
1602,0.542995
1604,0.536843
1606,0.557291
1608,0.564202
1610,0.545784
1612,0.543885
1614,0.546119
1616,0.546119
1618,0.548435
1620,0.534765
1622,0.548489
1624,0.541065
1626,0.547437
1628,0.547437
1630,0.547437
1632,0.567413
1634,0.549613
1636,0.541852
1638,0.555556
1640,0.555556
1642,0.555556
1644,0.563163
1646,0.560782
1648,0.534075
1650,0.542593
1652,0.542593
1654,0.538059
1656,0.537457
1658,0.539375
1660,0.552618
1662,0.56315
1664,0.54396
1666,0.54396
1668,0.536855
1670,0.531393
1672,0.543478
1674,0.523838
1676,0.529549
1678,0.537641
1680,0.537471
1682,0.559551
1684,0.559551
1686,0.555612
1688,0.555612
1690,0.548957
1692,0.559646
1694,0.561161
1696,0.561161
1698,0.549091
1700,0.535863
1702,0.540817
1704,0.537454
1706,0.556669
1708,0.556669
1710,0.560053
1712,0.560053
1714,0.558076
1716,0.564605
1718,0.554236
1720,0.549575
1722,0.564478
1724,0.564478
1726,0.548382
1728,0.548382
1730,0.549784
1732,0.538994
1734,0.531992
1736,0.523856
1738,0.541771
1740,0.541133
1742,0.561218
1744,0.561218
1746,0.57101
1748,0.57101
1750,0.55654
1752,0.540601
1754,0.543625
1756,0.548564
1758,0.556872
1760,0.555272
1762,0.535946
1764,0.538488
1766,0.56002
1768,0.53739
1770,0.539975
1772,0.564245
1774,0.565965
1776,0.556368
1778,0.556368
1780,0.557124
1782,0.524637
1784,0.530432
1786,0.545876
1788,0.538568
1790,0.556464
1792,0.534977
1794,0.54352
1796,0.568061
1798,0.568061
1800,0.568061
1802,0.550938
1804,0.533974
1806,0.532994
1808,0.525373
1810,0.544929
1812,0.546042
1814,0.553653
1816,0.56577
1818,0.56577
1820,0.560822
1822,0.558297
1824,0.558297
1826,0.543595
1828,0.540908
1830,0.55431
1832,0.555119
1834,0.555119
1836,0.541017
1838,0.516101
1840,0.516101
1842,0.521155
1844,0.539273
1846,0.546316
1848,0.566568
1850,0.541766
1852,0.534819
1854,0.525617
1856,0.533948
1858,0.556061
1860,0.538861
1862,0.540655
1864,0.557881
1866,0.557881
1868,0.551902
1870,0.551902
1872,0.551902
1874,0.551902
1876,0.551902
1878,0.549668
1880,0.56149
1882,0.549538
1884,0.555747
1886,0.539108
1888,0.533268
1890,0.537543
1892,0.546881
1894,0.543528
1896,0.553527
1898,0.545024
1900,0.541195
1902,0.56654
1904,0.56654
1906,0.56654
1908,0.56654
1910,0.561481
1912,0.57105
1914,0.562988
1916,0.562988
1918,0.562988
1920,0.538472
1922,0.527198
1924,0.53372
1926,0.54066
1928,0.542392
1930,0.556835
1932,0.556835
1934,0.538837
1936,0.538837
1938,0.554264
1940,0.55146
1942,0.550609
1944,0.532074
1946,0.54353
1948,0.52864
1950,0.522623
1952,0.536529
1954,0.56605
1956,0.553844
1958,0.553844
1960,0.553844
1962,0.553844
1964,0.52994
1966,0.532928
1968,0.532928
1970,0.554144
1972,0.54038
1974,0.544801
1976,0.528254
1978,0.559624
1980,0.534794
1982,0.531714
1984,0.528125
1986,0.541176
1988,0.541176
1990,0.543046
1992,0.556864
1994,0.522484
1996,0.551593
1998,0.555934
2000,0.547243
