MDTU,energy
1890,1.38737
1892,1.35936
1894,1.36942
1896,1.33942
1898,1.36493
1900,1.37642
1902,1.30038
1904,1.30038
1906,1.30038
1908,1.30038
1910,1.31556
1912,1.28685
1914,1.31104
1916,1.31104
1918,1.31104
1920,1.38458
1922,1.41841
1924,1.39884
1926,1.37802
1928,1.37282
1930,1.3295
1932,1.3295
1934,1.38349
1936,1.38349
1938,1.33721
1940,1.34562
1942,1.34817
1944,1.40378
1946,1.36941
1948,1.41408
1950,1.43213
1952,1.39041
1954,1.30185
1956,1.33847
1958,1.33847
1960,1.33847
1962,1.33847
1964,1.41018
1966,1.40122
1968,1.40122
1970,1.33757
1972,1.37886
1974,1.3656
1976,1.41524
1978,1.32113
1980,1.39562
1982,1.40486
1984,1.41562
1986,1.37647
1988,1.37647
1990,1.37086
1992,1.32941
1994,1.43255
1996,1.34522
1998,1.3322
2000,1.35827
