MDTU,S_B
1260,0.550105
1262,0.550598
1264,0.555732
1266,0.555732
1268,0.549897
1270,0.55022
1272,0.567134
1274,0.567134
1276,0.543948
1278,0.54433
1280,0.522557
1282,0.532735
1284,0.555122
1286,0.537816
1288,0.558217
1290,0.550291
1292,0.537753
1294,0.54922
1296,0.541235
1298,0.546817
1300,0.546416
1302,0.546416
1304,0.549281
1306,0.549281
1308,0.56945
1310,0.56945
1312,0.56945
1314,0.56945
1316,0.55393
1318,0.54844
1320,0.54844
1322,0.549929
1324,0.538077
1326,0.538077
1328,0.538077
1330,0.554646
1332,0.559031
1334,0.559031
1336,0.545939
1338,0.542866
1340,0.548056
1342,0.542887
1344,0.545994
1346,0.528277
1348,0.542428
1350,0.550216
1352,0.534293
1354,0.535921
1356,0.549177
1358,0.532362
1360,0.532807
1362,0.546522
1364,0.547341
1366,0.558712
1368,0.561583
1370,0.561583
1372,0.564673
1374,0.564673
1376,0.564673
1378,0.574244
1380,0.561708
1382,0.561708
1384,0.561708
1386,0.561708
1388,0.545624
1390,0.545624
1392,0.538106
1394,0.550716
1396,0.5438
1398,0.534089
1400,0.540871
1402,0.548122
1404,0.556123
1406,0.54614
1408,0.527422
1410,0.544505
1412,0.548547
1414,0.543061
1416,0.542307
1418,0.532771
1420,0.53969
1422,0.540665
1424,0.545306
1426,0.5524
1428,0.5524
1430,0.542672
1432,0.558274
1434,0.552569
1436,0.563109
1438,0.557081
1440,0.54334
1442,0.550769
1444,0.552534
1446,0.527059
1448,0.531822
1450,0.545264
1452,0.544243
1454,0.556498
1456,0.55046
1458,0.553645
1460,0.541787
1462,0.562785
1464,0.565431
1466,0.543082
1468,0.546946
1470,0.542501
1472,0.541542
1474,0.541542
1476,0.541542
1478,0.552209
1480,0.544995
1482,0.548981
1484,0.550281
1486,0.555721
1488,0.529435
1490,0.54526
1492,0.54526
1494,0.552213
1496,0.552213
1498,0.56158
1500,0.543035
1502,0.550917
1504,0.53128
1506,0.543877
1508,0.543966
1510,0.559463
1512,0.542757
1514,0.553419
1516,0.540348
1518,0.540613
1520,0.558117
1522,0.558117
1524,0.539486
1526,0.545425
1528,0.534686
1530,0.538666
1532,0.544017
1534,0.550777
1536,0.551145
1538,0.542809
1540,0.533516
1542,0.541956
1544,0.540132
1546,0.548647
1548,0.548647
1550,0.569292
1552,0.54501
1554,0.539052
1556,0.533031
1558,0.537902
1560,0.537287
1562,0.541521
1564,0.543188
1566,0.548266
1568,0.549104
1570,0.563097
1572,0.563097
1574,0.571436
1576,0.571436
1578,0.571436
1580,0.571436
1582,0.551422
1584,0.563207
1586,0.554383
1588,0.543416
1590,0.533126
1592,0.536994
1594,0.550107
1596,0.543699
1598,0.551473
1600,0.551033
1602,0.539499
1604,0.554454
1606,0.559051
1608,0.559051
1610,0.549392
1612,0.547277
1614,0.549121
1616,0.545444
1618,0.545438
1620,0.540288
1622,0.562345
1624,0.548357
1626,0.561185
1628,0.561185
1630,0.555593
1632,0.53611
1634,0.552531
1636,0.533092
1638,0.544339
1640,0.544339
1642,0.544339
1644,0.553535
1646,0.554222
1648,0.535981
1650,0.538104
1652,0.538104
1654,0.541583
1656,0.555436
1658,0.544734
1660,0.533521
1662,0.54701
1664,0.551459
1666,0.551459
1668,0.543062
1670,0.53748
1672,0.537174
1674,0.55009
1676,0.54335
1678,0.533756
1680,0.560312
1682,0.560312
1684,0.564336
1686,0.573331
1688,0.573331
1690,0.561353
1692,0.543817
1694,0.526417
1696,0.547904
1698,0.550751
1700,0.552497
1702,0.549819
1704,0.554231
1706,0.552229
1708,0.54203
1710,0.549897
1712,0.549897
1714,0.539796
1716,0.540295
1718,0.550283
1720,0.524181
1722,0.539655
1724,0.539666
1726,0.535629
1728,0.528518
1730,0.542127
1732,0.549198
1734,0.55139
1736,0.53766
1738,0.536196
1740,0.553673
1742,0.542655
1744,0.538366
1746,0.539766
1748,0.549607
1750,0.528773
1752,0.542081
1754,0.53728
1756,0.544987
1758,0.530833
1760,0.530833
1762,0.546631
1764,0.550567
1766,0.545019
1768,0.547494
1770,0.547494
1772,0.53204
1774,0.544913
1776,0.544913
1778,0.541021
1780,0.539554
1782,0.553496
1784,0.547494
1786,0.552348
1788,0.529056
1790,0.541014
1792,0.548664
1794,0.553775
1796,0.544136
1798,0.542325
1800,0.539342
1802,0.539342
1804,0.547077
1806,0.551503
1808,0.529058
1810,0.527897
1812,0.530376
1814,0.536107
1816,0.539737
1818,0.545753
1820,0.552473
1822,0.542975
1824,0.542975
1826,0.543265
1828,0.552296
1830,0.559695
1832,0.549258
1834,0.549258
1836,0.549258
1838,0.541329
1840,0.544118
1842,0.560537
1844,0.548871
1846,0.548871
1848,0.545497
1850,0.533134
1852,0.540333
1854,0.54839
1856,0.539103
1858,0.539103
1860,0.533261
1862,0.527938
1864,0.540488
1866,0.566784
1868,0.566784
1870,0.565968
1872,0.565968
1874,0.565968
1876,0.565968
1878,0.543777
1880,0.53956
1882,0.544923
1884,0.553847
1886,0.555139
1888,0.551712
1890,0.549026
1892,0.548243
1894,0.566207
1896,0.538054
1898,0.541921
1900,0.562658
1902,0.544361
1904,0.534659
1906,0.54591
1908,0.551309
1910,0.551734
1912,0.55413
1914,0.54222
1916,0.537966
1918,0.537966
1920,0.537309
1922,0.539303
1924,0.548905
1926,0.540066
1928,0.541796
1930,0.535026
1932,0.538142
1934,0.554759
1936,0.557742
1938,0.531341
1940,0.549812
1942,0.554895
1944,0.553451
1946,0.553451
1948,0.552553
1950,0.545856
1952,0.545856
1954,0.537616
1956,0.543437
1958,0.543437
1960,0.543437
1962,0.543437
1964,0.537484
1966,0.551507
1968,0.551507
1970,0.546474
1972,0.547931
1974,0.538236
1976,0.550972
1978,0.550972
1980,0.552434
1982,0.545501
1984,0.562738
1986,0.562738
1988,0.562738
1990,0.536418
1992,0.540432
1994,0.541617
1996,0.541617
1998,0.54733
2000,0.538628
