MDTU,|Tr(Lx)|
1306,0.0482965
1308,0.0375435
1310,0.0375435
1312,0.0375435
1314,0.0375435
1316,0.0329187
1318,0.0961233
1320,0.0961233
1322,0.0202939
1324,0.0182905
1326,0.0182905
1328,0.0182905
1330,0.0267509
1332,0.0648849
1334,0.0648849
1336,0.033341
1338,0.00933104
1340,0.0518493
1342,0.0588773
1344,0.0487791
1346,0.0217104
1348,0.0590005
1350,0.0223015
1352,0.0294018
1354,0.0556078
1356,0.0244098
1358,0.0308059
1360,0.0589265
1362,0.00363688
1364,0.00869007
1366,0.0321347
1368,0.0784953
1370,0.0784953
1372,0.0327848
1374,0.0327848
1376,0.0327848
1378,0.0117873
1380,0.0310724
1382,0.0310724
1384,0.0310724
1386,0.0310724
1388,0.0271654
1390,0.0271654
1392,0.0250276
1394,0.0202888
1396,0.0454076
1398,0.0232879
1400,0.0575902
1402,0.0222818
1404,0.0493447
1406,0.0346124
1408,0.0133509
1410,0.0297592
1412,0.0546471
1414,0.0257183
1416,0.0226387
1418,0.0242645
1420,0.0172573
1422,0.0667496
1424,0.0335415
1426,0.0388325
1428,0.0388325
1430,0.0521859
1432,0.0646797
1434,0.0326834
1436,0.0473028
1438,0.0762647
1440,0.0409734
1442,0.0469571
1444,0.042726
1446,0.0157354
1448,0.049201
1450,0.0310645
1452,0.0347407
1454,0.071365
1456,0.0421168
1458,0.0612858
1460,0.0278703
1462,0.0508437
1464,0.0196278
1466,0.0294949
1468,0.0542622
1470,0.0170353
1472,0.0158771
1474,0.0158771
1476,0.0158771
1478,0.0451896
1480,0.0571641
1482,0.044901
1484,0.0425861
1486,0.0326929
1488,0.0287523
1490,0.0247227
1492,0.0247227
1494,0.0688163
1496,0.0688163
1498,0.00791541
1500,0.072206
1502,0.0383624
1504,0.0291382
1506,0.0285998
1508,0.0255819
1510,0.0511785
1512,0.0792471
1514,0.0218767
1516,0.0464668
1518,0.0557771
1520,0.0199004
1522,0.0199004
1524,0.00230936
1526,0.0738112
1528,0.0372247
1530,0.00906913
1532,0.0219142
1534,0.0425927
1536,0.0496846
1538,0.0106296
1540,0.0137129
1542,0.0473059
1544,0.0202329
1546,0.062832
1548,0.062832
1550,0.0432419
1552,0.0303504
1554,0.0213538
