MDTU,energy
754,1.34273
756,1.35066
758,1.35066
760,1.35066
762,1.30505
764,1.30505
766,1.35787
768,1.35787
770,1.35787
772,1.35787
774,1.35787
776,1.35787
778,1.37512
780,1.35672
782,1.35714
784,1.36799
786,1.33287
788,1.35176
790,1.34454
792,1.39004
794,1.4221
796,1.38299
798,1.35728
800,1.33437
802,1.39186
804,1.3687
806,1.3687
808,1.40047
810,1.33085
812,1.35226
814,1.34883
816,1.34465
818,1.34252
820,1.34252
822,1.34495
824,1.39285
826,1.32813
828,1.33955
830,1.30393
832,1.36653
834,1.35639
836,1.39521
838,1.39521
840,1.38556
842,1.38556
844,1.3396
846,1.33381
848,1.35232
850,1.34988
852,1.36836
854,1.33709
856,1.34561
858,1.35478
860,1.36446
862,1.36337
864,1.36337
866,1.36337
868,1.3643
870,1.356
872,1.356
874,1.34112
876,1.35258
878,1.37412
880,1.4122
882,1.40105
884,1.38822
886,1.35435
888,1.28919
890,1.34361
892,1.3693
894,1.32655
896,1.35679
898,1.33507
900,1.36169
902,1.35622
904,1.35395
906,1.35395
908,1.36046
910,1.37353
912,1.35951
914,1.32301
916,1.40703
918,1.40082
920,1.32697
922,1.38191
924,1.35683
926,1.31943
928,1.35117
930,1.38288
932,1.34295
934,1.32009
936,1.32009
938,1.32009
940,1.32009
942,1.32009
944,1.32009
946,1.31302
948,1.3264
950,1.33352
952,1.35012
954,1.34142
956,1.32664
958,1.32713
960,1.35207
962,1.30723
964,1.30723
966,1.30723
968,1.30723
970,1.31362
972,1.31362
974,1.38038
976,1.32963
978,1.38762
980,1.33067
982,1.35489
984,1.35489
986,1.34509
988,1.33031
990,1.33031
992,1.33031
994,1.3515
996,1.35766
998,1.34793
1000,1.42676
1002,1.39439
1004,1.39174
1006,1.3085
1008,1.36859
1010,1.40058
1012,1.37183
1014,1.3898
1016,1.37432
1018,1.3734
1020,1.37085
1022,1.34851
1024,1.38419
1026,1.32598
1028,1.32877
1030,1.35937
1032,1.34587
1034,1.34973
1036,1.32199
1038,1.32706
1040,1.33864
1042,1.33864
1044,1.41919
1046,1.38655
1048,1.38393
1050,1.34162
1052,1.3365
1054,1.36877
1056,1.36877
1058,1.37523
1060,1.34597
1062,1.37885
1064,1.37411
1066,1.28356
1068,1.28356
1070,1.28356
1072,1.28356
1074,1.28356
1076,1.28356
1078,1.28356
1080,1.30623
1082,1.30623
1084,1.35111
1086,1.3582
1088,1.3582
1090,1.34635
1092,1.3706
1094,1.31774
1096,1.35696
1098,1.38635
1100,1.38635
1102,1.34398
1104,1.33661
1106,1.38523
1108,1.38523
1110,1.38523
1112,1.38523
1114,1.38236
1116,1.37373
1118,1.34324
1120,1.42289
1122,1.42246
1124,1.37077
1126,1.38569
1128,1.34699
1130,1.37414
1132,1.37101
1134,1.37101
1136,1.32316
1138,1.38312
1140,1.38312
1142,1.35911
1144,1.31312
1146,1.31312
1148,1.31539
1150,1.36706
1152,1.36706
1154,1.31874
1156,1.34633
1158,1.30957
1160,1.37752
1162,1.37144
1164,1.3994
1166,1.37302
1168,1.2994
1170,1.34479
1172,1.33037
1174,1.3632
1176,1.36073
1178,1.34913
1180,1.40334
1182,1.39819
1184,1.36426
1186,1.38097
1188,1.36361
1190,1.36357
1192,1.36357
1194,1.3349
1196,1.36138
1198,1.36367
1200,1.40586
1202,1.38427
1204,1.36675
1206,1.35777
1208,1.38001
1210,1.34144
1212,1.34237
1214,1.37498
1216,1.32486
1218,1.32486
1220,1.32486
1222,1.34609
1224,1.3602
1226,1.38186
1228,1.36091
1230,1.37328
1232,1.38142
1234,1.3608
1236,1.38929
1238,1.33095
1240,1.33095
1242,1.38416
1244,1.32328
1246,1.37892
1248,1.35721
1250,1.33882
1252,1.38885
1254,1.38885
1256,1.34067
1258,1.34067
1260,1.34968
1262,1.34821
1264,1.3328
1266,1.3328
1268,1.35031
1270,1.34934
1272,1.2986
1274,1.2986
1276,1.36816
1278,1.36701
1280,1.43233
1282,1.4018
1284,1.33463
1286,1.38655
1288,1.32535
1290,1.34913
1292,1.38674
1294,1.35234
1296,1.37629
1298,1.35955
1300,1.36075
1302,1.36075
1304,1.35216
1306,1.35216
1308,1.29165
1310,1.29165
1312,1.29165
1314,1.29165
1316,1.33821
1318,1.35468
1320,1.35468
1322,1.35021
1324,1.38577
1326,1.38577
1328,1.38577
1330,1.33606
1332,1.32291
1334,1.32291
1336,1.36218
1338,1.3714
1340,1.35583
1342,1.37134
1344,1.36202
1346,1.41517
1348,1.37272
1350,1.34935
1352,1.39712
1354,1.39224
1356,1.35247
1358,1.40291
1360,1.40158
1362,1.36044
1364,1.35798
1366,1.32386
1368,1.31525
1370,1.31525
1372,1.30598
1374,1.30598
1376,1.30598
1378,1.27727
1380,1.31488
1382,1.31488
1384,1.31488
1386,1.31488
1388,1.36313
1390,1.36313
1392,1.38568
1394,1.34785
1396,1.3686
1398,1.39773
1400,1.37739
1402,1.35563
1404,1.33163
1406,1.36158
1408,1.41773
1410,1.36649
1412,1.35436
1414,1.37082
1416,1.37308
1418,1.40169
1420,1.38093
1422,1.37801
1424,1.36408
1426,1.3428
1428,1.3428
1430,1.37198
1432,1.32518
1434,1.34229
1436,1.31067
1438,1.32876
1440,1.36998
1442,1.34769
1444,1.3424
1446,1.41882
1448,1.40453
1450,1.36421
1452,1.36727
1454,1.33051
1456,1.34862
1458,1.33906
1460,1.37464
1462,1.31164
1464,1.30371
1466,1.37075
1468,1.35916
1470,1.3725
1472,1.37537
1474,1.37537
1476,1.37537
1478,1.34337
1480,1.36502
1482,1.35306
1484,1.34916
1486,1.33284
1488,1.41169
1490,1.36422
1492,1.36422
1494,1.34336
1496,1.34336
1498,1.31526
1500,1.37089
1502,1.34725
1504,1.40616
1506,1.36837
1508,1.3681
1510,1.32161
1512,1.37173
1514,1.33974
1516,1.37895
1518,1.37816
1520,1.32565
1522,1.32565
1524,1.38154
1526,1.36373
1528,1.39594
1530,1.384
1532,1.36795
1534,1.34767
1536,1.34656
1538,1.37157
1540,1.39945
1542,1.37413
1544,1.37961
1546,1.35406
1548,1.35406
1550,1.29213
1552,1.36497
1554,1.38285
1556,1.40091
1558,1.38629
1560,1.38814
1562,1.37544
1564,1.37044
1566,1.3552
1568,1.35269
1570,1.31071
1572,1.31071
1574,1.28569
1576,1.28569
1578,1.28569
1580,1.28569
1582,1.34573
1584,1.31038
1586,1.33685
1588,1.36975
1590,1.40062
1592,1.38902
1594,1.34968
1596,1.3689
1598,1.34558
1600,1.3469
1602,1.3815
1604,1.33664
1606,1.32285
1608,1.32285
1610,1.35183
1612,1.35817
1614,1.35264
1616,1.36367
1618,1.36369
1620,1.37914
1622,1.31297
1624,1.35493
1626,1.31645
1628,1.31645
1630,1.33322
1632,1.39167
1634,1.34241
1636,1.40072
1638,1.36698
1640,1.36698
1642,1.36698
1644,1.3394
1646,1.33733
1648,1.39206
1650,1.38569
1652,1.38569
1654,1.37525
1656,1.33369
1658,1.3658
1660,1.39944
1662,1.35897
1664,1.34562
1666,1.34562
1668,1.37081
1670,1.38756
1672,1.38848
1674,1.34973
1676,1.36995
1678,1.39873
1680,1.31906
1682,1.31906
1684,1.30699
1686,1.28001
1688,1.28001
1690,1.31594
1692,1.36855
1694,1.42075
1696,1.35629
1698,1.34775
1700,1.34251
1702,1.35054
1704,1.33731
1706,1.34331
1708,1.37391
1710,1.35031
1712,1.35031
1714,1.38061
1716,1.37912
1718,1.34915
1720,1.42746
1722,1.38103
1724,1.381
1726,1.39311
1728,1.41445
1730,1.37362
1732,1.35241
1734,1.34583
1736,1.38702
1738,1.39141
1740,1.33898
1742,1.37203
1744,1.3849
1746,1.3807
1748,1.35118
1750,1.41368
1752,1.37376
1754,1.38816
1756,1.36504
1758,1.4075
1760,1.4075
1762,1.36011
1764,1.3483
1766,1.36494
1768,1.35752
1770,1.35752
1772,1.40388
1774,1.36526
1776,1.36526
1778,1.37694
1780,1.38134
1782,1.33951
1784,1.35752
1786,1.34296
1788,1.41283
1790,1.37696
1792,1.35401
1794,1.33868
1796,1.36759
1798,1.37303
1800,1.38197
1802,1.38197
1804,1.35877
1806,1.34549
1808,1.41283
1810,1.41631
1812,1.40887
1814,1.39168
1816,1.38079
1818,1.36274
1820,1.34258
1822,1.37107
1824,1.37107
1826,1.3702
1828,1.34311
1830,1.32091
1832,1.35223
1834,1.35223
1836,1.35223
1838,1.37601
1840,1.36764
1842,1.31839
1844,1.35339
1846,1.35339
1848,1.36351
1850,1.4006
1852,1.379
1854,1.35483
1856,1.38269
1858,1.38269
1860,1.40022
1862,1.41619
1864,1.37854
1866,1.29965
1868,1.29965
1870,1.3021
1872,1.3021
1874,1.3021
1876,1.3021
1878,1.36867
1880,1.38132
1882,1.36523
1884,1.33846
1886,1.33458
1888,1.34487
1890,1.35292
1892,1.35527
1894,1.30138
1896,1.38584
1898,1.37424
1900,1.31203
1902,1.36692
1904,1.39602
1906,1.36227
1908,1.34607
1910,1.3448
1912,1.33761
1914,1.37334
1916,1.3861
1918,1.3861
1920,1.38807
1922,1.38209
1924,1.35328
1926,1.3798
1928,1.37461
1930,1.39492
1932,1.38557
1934,1.33572
1936,1.32677
1938,1.40598
1940,1.35056
1942,1.33531
1944,1.33965
1946,1.33965
1948,1.34234
1950,1.36243
1952,1.36243
1954,1.38715
1956,1.36969
1958,1.36969
1960,1.36969
1962,1.36969
1964,1.38755
1966,1.34548
1968,1.34548
1970,1.36058
1972,1.35621
1974,1.38529
1976,1.34708
1978,1.34708
1980,1.3427
1982,1.3635
1984,1.31179
1986,1.31179
1988,1.31179
1990,1.39074
1992,1.3787
1994,1.37515
1996,1.37515
1998,1.35801
2000,1.38412
