MDTU,|det-1|^2,1-Re(det),Im(det)
1868,1,1,-3.37904e-13
1870,1,1,-1.67701e-13
1872,1,1,-1.67701e-13
1874,1,1,-1.67701e-13
1876,1,1,-1.67701e-13
1878,1,1,-9.53284e-14
1880,1,1,2.08278e-12
1882,1,1,-1.17756e-13
1884,1,1,3.34836e-12
1886,1,1,-1.73917e-13
1888,1,1,6.4223e-13
1890,1,1,-2.61425e-12
1892,1,1,2.42427e-12
1894,1,1,1.74333e-12
1896,1,1,5.79337e-12
1898,1,1,-4.20475e-13
1900,1,1,8.81856e-13
1902,1,1,2.28864e-12
1904,1,1,-1.98739e-12
1906,1,1,9.55961e-13
1908,1,1,-6.78936e-12
1910,1,1,1.60413e-13
1912,1,1,-4.58673e-13
1914,1,1,-8.08604e-12
1916,1,1,3.87164e-13
1918,1,1,3.87164e-13
1920,1,1,-7.98751e-12
1922,1,1,2.32161e-12
1924,1,1,-1.67675e-14
1926,1,1,5.95604e-13
1928,1,1,-7.512e-13
1930,1,1,-1.41844e-12
1932,1,1,1.67199e-12
1934,1,1,-4.91653e-13
1936,1,1,-1.37411e-12
1938,1,1,-1.59073e-12
1940,1,1,-1.72027e-12
1942,1,1,-2.88199e-13
1944,1,1,1.59377e-12
1946,1,1,1.59377e-12
1948,1,1,2.84743e-12
1950,1,1,1.74706e-12
1952,1,1,1.74706e-12
1954,1,1,-1.92633e-12
1956,1,1,-4.87954e-12
1958,1,1,-4.87954e-12
1960,1,1,-4.87954e-12
1962,1,1,-4.87954e-12
1964,1,1,1.57347e-12
1966,1,1,-9.06707e-13
1968,1,1,-9.06707e-13
1970,1,1,1.56551e-12
1972,1,1,3.25796e-12
1974,1,1,-1.61232e-12
1976,1,1,1.68157e-12
1978,1,1,1.68157e-12
1980,1,1,-4.35053e-12
1982,1,1,8.38798e-12
1984,1,1,4.58588e-13
1986,1,1,4.58588e-13
1988,1,1,4.58588e-13
1990,1,1,1.03337e-12
1992,1,1,1.48183e-12
1994,1,1,-8.00038e-13
1996,1,1,-8.00038e-13
1998,1,1,1.47144e-12
2000,1,1,6.21054e-13
