MDTU,|det-1|^2,1-Re(det),Im(det)
1088,1,1,-1.03836e-07
1090,1,1,1.29046e-07
1092,1,1,1.89377e-08
1094,0.999999,1,2.19387e-08
1096,0.999999,0.999999,3.35399e-08
1098,1,1,1.9366e-07
1100,1,1,4.49157e-08
1102,1,1,-4.87857e-08
1104,1,1,1.74544e-08
1106,1,1,7.3544e-08
1108,1,1,-3.81303e-08
1110,1,1,9.62302e-07
1112,1,1,9.62302e-07
1114,0.999999,1,5.28984e-07
1116,1,1,2.84342e-07
1118,1,1,1.1101e-07
1120,1,1,-1.27148e-06
1122,1,1,1.23442e-07
1124,1,1,-9.95151e-08
1126,1,1,2.80989e-09
1128,1,1,1.76471e-07
1130,1,1,1.76471e-07
1132,1,1,-3.0051e-07
1134,1,1,-8.84562e-07
1136,1,1,-1.00917e-07
1138,1,1,1.46855e-07
1140,1,1,3.11832e-08
1142,1,1,1.52778e-08
1144,1,1,1.70537e-08
1146,1,1,2.32046e-07
1148,1,1,-4.75908e-08
1150,1,1,-1.28541e-06
1152,1,1,4.12643e-08
1154,1,1,4.12643e-08
1156,1,1,-1.14252e-07
1158,1,1,2.32474e-08
1160,1,1,4.53285e-08
1162,1,1,3.19841e-08
1164,0.999999,1,-1.84078e-07
1166,1,1,-3.00702e-07
1168,1,1,-2.43118e-07
1170,1,1,1.49872e-07
1172,1,1,1.7603e-08
1174,1,1,-1.14357e-08
1176,1,1,-1.74468e-07
1178,1,1,-1.74468e-07
1180,1,1,3.85301e-07
1182,1,1,3.46627e-07
1184,1,1,-3.99313e-07
1186,1,1,5.56368e-07
1188,1,1,5.56368e-07
1190,1,1,8.72946e-09
1192,1,1,-1.40139e-08
1194,1,1,-8.9958e-08
1196,1,1,-9.79648e-08
1198,0.999999,1,-1.62526e-07
1200,1,1,-1.06342e-07
1202,1,1,-1.06342e-07
1204,1,1,-1.41584e-07
1206,1,1,-1.41584e-07
1208,1,1,1.14256e-07
1210,0.999999,0.999999,-4.89478e-07
1212,1,1,-3.38979e-08
1214,0.999999,1,-2.94098e-07
1216,0.999999,1,-2.94098e-07
1218,1,1,-5.46964e-09
1220,1,1,-5.61227e-08
1222,1,1,1.81756e-08
1224,1,1,7.0858e-08
1226,1,1,-1.21436e-07
1228,1,1,-5.83664e-08
1230,1,1,-2.24221e-07
1232,1,1,-2.24221e-07
1234,1,1,-2.24221e-07
1236,1,1,-2.24221e-07
1238,1,1,-2.24221e-07
1240,1,1,-2.24221e-07
1242,1,1,3.544e-07
1244,1,1,-9.25533e-08
1246,1,1,-9.25533e-08
1248,1,1,1.51709e-07
1250,1,1,-6.14494e-09
1252,1,1,-5.45163e-08
1254,1,1,-1.99066e-08
1256,1,1,-1.50985e-07
1258,1,1,-5.85766e-08
1260,1,1,-6.52333e-08
1262,1,1,4.42622e-09
1264,1,1,-1.33449e-07
1266,1,1,-2.27015e-07
1268,1,1,6.38389e-08
1270,1,1,1.29509e-07
1272,1,1,1.29509e-07
1274,1,1,-2.36911e-08
1276,1,1,1.05079e-08
1278,1,1,-3.61674e-08
1280,1,1,1.87123e-09
1282,1,1,-2.66801e-07
1284,0.999999,1,9.36802e-08
1286,1,1,1.22352e-07
1288,1,1,1.22352e-07
1290,1,1,1.22352e-07
1292,1,1,-3.86779e-07
1294,1,1,-3.49724e-07
1296,1,1,1.47508e-06
1298,1,1,3.97429e-07
1300,1,1,3.97429e-07
1302,1,1,-1.50237e-07
1304,1,1,-9.46767e-08
1306,1,1,-9.46767e-08
1308,1,1,-9.80721e-08
1310,0.999999,1,-8.04426e-08
1312,1,1,3.28713e-07
1314,1,1,-5.02718e-08
1316,1,1,6.09548e-08
1318,1,1,6.89564e-08
1320,1,1,2.86114e-07
1322,1,1,2.32392e-07
1324,0.999999,1,-4.46228e-07
1326,1,1,-7.87068e-08
1328,1,1,-7.87068e-08
1330,1,1,9.61794e-08
1332,1,1,-1.98265e-08
1334,0.999999,1,1.8269e-08
1336,1,1,1.32777e-07
1338,1,1,1.08733e-07
1340,1,1,-9.00246e-09
1342,1,1,2.28657e-07
1344,1,1,3.20443e-08
1346,1,1,-3.50136e-08
1348,1,1,1.52053e-07
1350,1,1,2.79511e-08
1352,1,1,2.79511e-08
1354,1,1,2.79511e-08
1356,1,1,5.04019e-07
1358,1,1,-1.27675e-07
1360,1,1,-2.61508e-08
1362,1,1,-2.61508e-08
1364,1,1,4.21131e-08
1366,1,1,1.18255e-07
1368,1,1,7.50635e-08
1370,1,1,-1.97822e-08
1372,1,1,-2.2446e-07
1374,1,1,-2.2446e-07
1376,0.999998,0.999999,-1.99976e-07
1378,1,1,-2.89262e-08
1380,1,1,2.31471e-07
1382,1,1,6.70477e-09
1384,1,1,-1.38963e-07
1386,1,1,6.57427e-07
1388,1,1,6.57427e-07
1390,1,1,6.57427e-07
1392,0.999999,1,1.22583e-07
1394,1,1,-2.76434e-07
1396,1,1,-2.76684e-07
1398,1,1,-5.09916e-08
1400,1,1,-6.54587e-08
1402,1,1,3.61219e-08
1404,1,1,3.61219e-08
1406,1,1,3.08309e-08
1408,1,1,-6.57768e-08
1410,1,1,-1.62907e-07
1412,1,1,-1.62907e-07
1414,1,1,-2.65981e-09
1416,1,1,-2.65981e-09
1418,1,1,2.36188e-07
1420,1,1,-1.00417e-07
1422,1,1,4.15181e-08
1424,1,1,-5.61186e-08
1426,1,1,-1.41124e-07
1428,1,1,-1.631e-09
1430,1,1,-1.631e-09
1432,1,1,-2.76307e-09
1434,0.999999,1,1.23662e-07
1436,1,1,1.74331e-08
1438,1,1,-9.08314e-08
1440,1,1,-9.46757e-09
1442,1,1,-9.46757e-09
1444,1,1,-1.1187e-07
1446,1,1,-1.8773e-07
1448,0.999999,1,3.31134e-07
1450,0.999999,1,3.31134e-07
1452,1,1,-8.35151e-09
1454,0.999999,1,6.14984e-08
1456,1,1,7.37567e-08
1458,1,1,-1.43415e-08
1460,1,1,9.8105e-09
1462,1,1,-2.82649e-08
1464,1,1,-2.52327e-07
1466,1,1,-1.12865e-07
1468,1,1,-8.96863e-08
1470,1,1,1.86711e-08
1472,0.999999,1,1.73189e-07
1474,1,1,1.51948e-08
1476,1,1,-9.26614e-08
1478,0.999999,1,4.23355e-07
1480,0.999999,1,4.23355e-07
1482,1,1,1.33971e-07
1484,1,1,-1.7791e-07
1486,1,1,-1.7791e-07
1488,1,1,-4.12539e-08
1490,0.999999,1,1.36649e-08
1492,0.999999,1,1.36649e-08
1494,0.999999,1,-4.16427e-08
1496,1,1,1.38304e-07
1498,1,1,-1.78526e-07
1500,1,1,-2.9388e-07
1502,1,1,-1.69479e-07
1504,1,1,2.25844e-09
1506,1,1,1.52117e-08
1508,1,1,-1.03193e-07
1510,1,1,4.80937e-08
1512,1,1,2.06898e-07
1514,1,1,-3.78244e-08
1516,1,1,1.29717e-07
1518,1,1,9.19635e-08
1520,1,1,1.36092e-07
1522,1,1,8.22525e-08
1524,0.999999,1,-2.24796e-07
1526,1,1,-7.16573e-08
1528,1,1,1.21738e-07
1530,1,1,4.71845e-08
1532,1,1,3.07625e-09
1534,1,1,1.09995e-07
1536,1,1,-5.14807e-08
1538,1,1,-5.14807e-08
1540,1,1,-1.08946e-08
1542,1,1,9.40626e-08
1544,1,1,4.44861e-08
1546,1,1,1.70582e-07
1548,1,1,1.23386e-07
1550,0.999999,1,5.54976e-07
1552,1,1,3.54879e-07
1554,1,1,-1.86444e-08
1556,1,1,-2.15976e-08
1558,1,1,-3.12535e-07
1560,1,1,4.45605e-09
1562,1,1,2.78911e-08
1564,1,1,5.93033e-08
1566,1,1,-1.88527e-07
1568,1,1,-1.40423e-07
1570,1,1,-1.40423e-07
1572,1,1,-5.49177e-08
1574,1,1,-1.27213e-07
1576,1,1,5.37173e-08
1578,1,1,4.93986e-08
1580,1,1,-1.85424e-07
1582,1,1,7.69836e-07
1584,1,1,7.69836e-07
1586,1,1,7.25262e-08
