ReTr(L),ImTr(L)
0.0500095,-0.0173621
0.0500095,-0.0173621
0.0220934,-0.0398268
0.0734005,0.0558095
-0.201839,0.0181719
-0.261248,0.0247343
0.0630255,-0.0016257
-0.0977115,0.0810465
-0.0977115,0.0810465
-0.0977115,0.0810465
-0.00071625,-0.0117237
0.287695,-0.051787
0.162965,-0.0385059
-0.098391,0.141223
0.0856025,-0.280718
-0.1362,-0.091618
-0.1362,-0.091618
0.0988615,-0.0614105
-0.235738,-0.206807
0.0635795,0.0680455
0.0635795,0.0680455
0.0380877,-0.231405
0.0380877,-0.231405
0.114918,-0.263296
-0.247851,-0.0376557
0.15899,-0.0390282
-0.025738,-0.0464292
-0.072012,-0.0880895
-0.171845,0.0380762
-0.171845,0.0380762
0.342055,0.190048
0.122174,-0.415126
-0.0236154,0.09873
0.0818715,0.079436
-0.165312,-0.00117475
-0.165312,-0.00117475
0.0119986,0.134119
-0.109137,0.0288805
-0.0242664,-0.296227
-0.0242664,-0.296227
0.0942705,-0.046247
0.0130746,-0.339448
-0.452873,0.162304
-0.0919025,-0.0413232
0.0991205,-0.167463
0.0398404,-0.166929
0.054981,0.0200602
0.230266,0.266973
-0.068487,0.198953
0.080968,-0.0340375
0.224635,-0.0674555
0.177455,-0.0431889
-0.094189,-0.222006
0.068887,0.0204196
0.068887,0.0204196
-0.412482,-0.050688
-0.084424,0.186051
-0.084424,0.186051
-0.052176,-0.207884
-0.16799,0.227198
-0.16799,0.227198
-0.117265,-0.152192
0.144728,-0.167462
-0.0257615,-0.00913565
-0.232092,-0.123055
0.218197,-0.00743645
-0.275865,-0.09856
-0.0627435,-0.0670285
0.0519535,0.08423
0.0318117,0.00360045
-0.250487,0.000369328
0.13665,-0.223445
-0.067017,-0.0065562
-0.159581,0.065165
0.11456,-0.0680785
-0.10685,0.265222
0.184058,-0.390329
0.0991775,0.0623765
-0.00128534,-0.172572
-0.0159054,-0.242163
-0.186501,0.140999
0.27115,0.0270526
0.0763495,0.172535
0.0763495,0.172535
0.235619,0.0379408
-0.177504,0.0155801
-0.099064,0.40407
0.0990745,0.271688
-0.171362,0.160838
0.154212,-0.255391
0.083595,-0.362117
0.168135,-0.129165
0.113228,0.157872
0.080032,-0.187795
-0.00098466,-0.16417
-0.0557785,-0.0716225
0.0403553,0.0679975
-0.356741,-0.209406
0.000381305,-0.2228
0.000381305,-0.2228
-0.083027,-0.0653885
0.166186,-0.0256741
-0.128532,-0.10024
-0.314381,-0.334172
-0.156761,0.199489
0.119452,0.25881
0.119452,0.25881
0.0810055,0.457799
0.086959,0.334954
0.212487,0.121179
0.133816,-0.193213
-0.169537,-0.170185
0.0120477,0.2538
0.198042,-0.0604475
-0.231742,-0.0768895
-0.129527,0.0356785
0.142353,0.112031
0.142353,0.112031
-0.478834,-0.178954
-0.14882,-0.219415
0.0799545,-0.191343
-0.0294633,-0.345506
-0.490665,-0.313901
-0.490665,-0.313901
0.248492,0.29782
0.0267924,-0.0175526
-0.331626,-0.088219
-0.229835,-0.288067
0.397643,0.122538
0.100768,-0.161248
-0.00949015,-0.0606885
0.064387,0.216787
-0.057673,0.089042
-0.0838815,0.21482
-0.0360019,-0.255229
0.316425,-0.0424154
-0.0271952,0.153292
0.0299031,0.102103
