MDTU,ssplaq,stplaq
754,1.24437,0.688552
756,0.719274,0.67868
758,0.719274,0.67868
760,0.943023,0.524278
762,0.921347,0.398383
764,0.682356,0.307932
766,0.589339,0.298219
768,0.389186,0.26221
770,0.49827,0.202159
772,0.695922,0.268609
774,0.343783,0.231087
776,0.420058,0.205336
778,0.420058,0.205336
780,0.401926,0.154955
782,0.407567,0.18164
784,0.548663,0.227244
786,0.548663,0.227244
788,0.548663,0.227244
790,0.548663,0.227244
792,0.548663,0.227244
794,0.548663,0.227244
796,0.508076,0.245166
798,0.336748,0.185532
800,0.336748,0.185532
802,0.465939,0.238898
804,0.526958,0.272466
806,0.550272,0.257409
808,0.75504,0.358625
810,0.391267,0.254501
812,0.668441,0.270195
814,0.765773,0.356493
816,1.01845,0.483639
818,0.586315,0.400533
820,0.617376,0.350885
822,0.764354,0.397139
824,0.764354,0.397139
826,0.675373,0.302218
828,0.602065,0.319206
830,0.639486,0.2924
832,0.615521,0.262669
834,0.566149,0.230988
836,0.589385,0.252479
838,0.5123,0.315438
840,0.647416,0.336911
842,0.817208,0.38999
844,0.681531,0.298202
846,0.520797,0.216259
848,0.552028,0.289137
850,0.618355,0.281721
852,0.438907,0.203612
854,0.595265,0.255643
856,0.656092,0.264535
858,0.695616,0.307665
860,0.556381,0.341133
862,0.447519,0.287492
864,0.447519,0.287492
866,0.592981,0.295504
868,0.492444,0.309612
870,0.565345,0.281256
872,0.746072,0.340106
874,0.547345,0.288925
876,0.467075,0.273813
878,0.755947,0.243589
880,0.414426,0.242924
882,0.414426,0.242924
884,0.414426,0.242924
886,0.414426,0.242924
888,0.441101,0.203772
890,0.474292,0.246615
892,0.50269,0.215014
894,0.571075,0.289572
896,0.561952,0.307346
898,0.884436,0.336082
900,0.862911,0.393538
902,0.862911,0.393538
904,0.986658,0.403165
906,0.986658,0.403165
908,0.986658,0.403165
910,0.986658,0.403165
912,0.986658,0.403165
914,0.986658,0.403165
916,0.986658,0.403165
918,0.741549,0.421187
920,0.848272,0.424496
922,0.907008,0.43731
924,0.852882,0.582024
926,1.06056,0.551433
928,1.29845,0.552564
930,1.1685,0.608991
932,1.29948,0.753474
934,1.4086,0.889326
936,1.36229,0.705409
938,1.27972,0.883738
940,1.12721,0.897967
942,1.35469,0.894899
944,1.84175,0.838366
946,1.88244,0.639045
948,1.94886,0.798036
950,1.80406,1.03746
952,1.35623,0.784261
954,1.77333,0.884172
956,1.4362,0.793755
958,1.26705,0.621378
960,1.17528,0.591163
962,1.22877,0.820509
964,1.20245,0.636468
966,2.13982,0.627511
968,1.29901,0.830764
970,1.39451,0.763816
972,1.39451,0.763816
974,1.40598,0.646064
976,1.75175,0.599462
978,1.71057,0.822982
980,1.39797,0.76098
982,1.30904,0.757186
984,1.21045,0.626497
986,1.49891,0.923281
988,1.50643,0.817627
990,1.22899,0.653136
992,1.28435,0.657741
994,1.35451,0.575628
996,1.05841,0.71027
998,1.13684,0.594226
1000,1.18788,0.452479
1002,1.46909,0.450184
1004,1.22913,0.523813
1006,1.34387,0.597006
1008,1.09023,0.537315
1010,0.600873,0.430198
1012,0.590071,0.274379
1014,0.514552,0.332258
1016,0.514552,0.332258
1018,0.484645,0.323306
1020,0.610453,0.43888
1022,0.580368,0.419003
1024,0.716773,0.448056
1026,0.544943,0.28707
1028,0.544943,0.28707
1030,0.547472,0.244863
1032,0.60508,0.195196
1034,0.60508,0.195196
1036,0.476891,0.270475
1038,0.47598,0.237594
1040,0.454295,0.198133
1042,0.42598,0.188884
1044,0.324836,0.186697
1046,0.377545,0.193106
1048,0.377545,0.193106
1050,0.328362,0.162671
1052,0.347649,0.161203
1054,0.245638,0.212567
1056,0.390524,0.185902
1058,0.390524,0.185902
1060,0.390524,0.185902
1062,0.390524,0.185902
1064,0.390524,0.185902
1066,0.390524,0.185902
1068,0.390524,0.185902
1070,0.390524,0.185902
1072,0.390524,0.185902
1074,0.390524,0.185902
1076,0.390524,0.185902
1078,0.432585,0.263678
1080,0.437714,0.220906
1082,0.437714,0.220906
1084,0.437714,0.220906
1086,0.391415,0.142338
1088,0.395234,0.213703
1090,0.4197,0.232842
1092,0.320498,0.152585
1094,0.253451,0.153941
1096,0.225267,0.118186
1098,0.425287,0.166664
1100,0.31603,0.133737
1102,0.277703,0.202752
1104,0.220399,0.180319
1106,0.368685,0.179507
1108,0.334348,0.178275
1110,0.237358,0.160561
1112,0.237358,0.160561
1114,0.218109,0.100865
1116,0.268084,0.156701
1118,0.222596,0.129388
1120,0.355091,0.147424
1122,0.277269,0.10612
1124,0.267758,0.128443
1126,0.204255,0.117778
1128,0.183107,0.0916956
1130,0.183107,0.0916956
1132,0.249942,0.101264
1134,0.255065,0.093382
1136,0.200428,0.0959221
1138,0.208692,0.0757585
1140,0.179853,0.115791
1142,0.140634,0.0733785
1144,0.149582,0.0728985
1146,0.170061,0.0718432
1148,0.236269,0.125153
1150,0.299604,0.139466
1152,0.254002,0.139809
1154,0.254002,0.139809
1156,0.280773,0.109271
1158,0.186094,0.0875346
1160,0.282759,0.112552
1162,0.23024,0.105257
1164,0.272185,0.126351
1166,0.211873,0.10573
1168,0.191922,0.126049
1170,0.230176,0.12911
1172,0.183833,0.120993
1174,0.195454,0.0830185
1176,0.292325,0.090332
1178,0.292325,0.090332
1180,0.412646,0.155661
1182,0.308909,0.140751
1184,0.374172,0.18442
1186,0.388882,0.144314
1188,0.388882,0.144314
1190,0.315059,0.113239
1192,0.295265,0.0986338
1194,0.239341,0.136969
1196,0.35872,0.15409
1198,0.348982,0.151789
1200,0.229036,0.10049
1202,0.229036,0.10049
1204,0.21514,0.125528
1206,0.21514,0.125528
1208,0.148445,0.0836354
1210,0.145126,0.0675359
1212,0.116545,0.0482538
1214,0.0795936,0.0361836
1216,0.0795936,0.0361836
1218,0.08494,0.0619949
1220,0.114835,0.0476557
1222,0.0758734,0.0373669
1224,0.0568451,0.042115
1226,0.0393567,0.0237881
1228,0.0192103,0.0154862
1230,0.00748021,0.00393418
1232,0.00748021,0.00393418
1234,0.00748021,0.00393418
1236,0.00748021,0.00393418
1238,0.00748021,0.00393418
1240,0.00748021,0.00393418
1242,0.00845488,0.00415925
1244,0.0229363,0.0125426
1246,0.0229363,0.0125426
1248,0.0122663,0.00304872
1250,0.0148889,0.00813455
1252,0.0144225,0.00928652
1254,0.0250003,0.0170154
1256,0.050779,0.0345954
1258,0.0585607,0.0262689
1260,0.0889337,0.0262874
1262,0.0888837,0.0350305
1264,0.0865845,0.0315866
1266,0.208031,0.0965886
1268,0.17318,0.106378
1270,0.101975,0.063998
1272,0.101975,0.063998
1274,0.114586,0.0517503
1276,0.103543,0.051027
1278,0.110156,0.0604317
1280,0.0867358,0.0451372
1282,0.111612,0.047587
1284,0.0890156,0.0235533
1286,0.0873025,0.0277896
1288,0.0873025,0.0277896
1290,0.0873025,0.0277896
1292,0.160747,0.0728973
1294,0.162219,0.0950718
1296,0.196556,0.0782175
1298,0.230566,0.0896636
1300,0.230566,0.0896636
1302,0.202565,0.163965
1304,0.226779,0.0851471
1306,0.226779,0.0851471
1308,0.1694,0.0752909
1310,0.146131,0.0924973
1312,0.260996,0.118037
1314,0.176125,0.0922728
1316,0.288994,0.0816814
1318,0.192585,0.119301
1320,0.251192,0.0945905
1322,0.24092,0.0869026
1324,0.286394,0.115178
1326,0.260305,0.111312
1328,0.260305,0.111312
1330,0.260705,0.102719
1332,0.290585,0.0930308
1334,0.180201,0.0661966
1336,0.295634,0.120391
1338,0.235732,0.0897311
1340,0.12738,0.0985714
1342,0.109912,0.0642591
1344,0.133827,0.0793021
1346,0.206001,0.102827
1348,0.268411,0.126221
1350,0.196188,0.0946386
1352,0.196188,0.0946386
1354,0.196188,0.0946386
1356,0.275716,0.124103
1358,0.245886,0.125586
1360,0.333904,0.161654
1362,0.333904,0.161654
1364,0.187092,0.10122
1366,0.210311,0.105327
1368,0.22463,0.125552
1370,0.236112,0.0953611
1372,0.222345,0.0841685
1374,0.222345,0.0841685
1376,0.262671,0.195859
1378,0.225415,0.115412
1380,0.220198,0.09748
1382,0.188585,0.0815048
1384,0.21152,0.130928
1386,0.293103,0.128362
1388,0.293103,0.128362
1390,0.293103,0.128362
1392,0.20057,0.0991563
1394,0.195095,0.0919756
1396,0.102534,0.0682928
1398,0.0868389,0.035649
1400,0.0689553,0.0362356
1402,0.133805,0.0679404
1404,0.133805,0.0679404
1406,0.109341,0.0566732
1408,0.0965976,0.0539801
1410,0.0849015,0.0399869
