MDTU,min_ave,max_ave
1768,-1.11113,-0.324361
1770,-1.1533,-0.309829
1772,-1.05351,-0.286386
1774,-1.19571,-0.278528
1776,-1.11689,-0.262111
1778,-1.12108,-0.304684
1780,-1.12108,-0.304684
1782,-1.25078,-0.363315
1784,-1.18615,-0.390412
1786,-1.2318,-0.401425
1788,-1.31382,-0.383895
1790,-1.31382,-0.383895
1792,-1.12822,-0.357668
1794,-1.27187,-0.325347
1796,-1.18839,-0.369982
1798,-1.06463,-0.318502
1800,-1.20333,-0.326749
1802,-1.32503,-0.30929
1804,-1.13763,-0.381551
1806,-1.16335,-0.340864
1808,-1.15528,-0.364717
1810,-1.265,-0.296846
1812,-1.22094,-0.286281
1814,-1.14789,-0.284719
1816,-1.10177,-0.264457
1818,-1.05297,-0.243434
1820,-1.12363,-0.241199
1822,-1.1833,-0.258181
1824,-1.10484,-0.199185
1826,-1.10619,-0.240466
1828,-1.12494,-0.398446
1830,-1.12494,-0.398446
1832,-1.24867,-0.3055
1834,-1.09809,-0.313983
1836,-1.11944,-0.324989
1838,-1.16621,-0.360653
1840,-1.372,-0.411247
1842,-1.27103,-0.382835
1844,-1.16414,-0.306609
1846,-1.16414,-0.306609
1848,-1.16414,-0.306609
1850,-1.22146,-0.261169
1852,-1.2179,-0.323168
1854,-1.34363,-0.238702
1856,-1.20991,-0.371106
1858,-1.17865,-0.30102
1860,-1.11727,-0.290395
1862,-1.23808,-0.28834
1864,-1.05474,-0.283775
1866,-1.28625,-0.335485
1868,-1.20409,-0.328133
1870,-1.16147,-0.317603
1872,-1.16645,-0.291751
1874,-1.16566,-0.296661
1876,-1.16566,-0.296661
1878,-1.248,-0.290017
1880,-0.973077,-0.265654
1882,-1.08063,-0.317001
1884,-0.965971,-0.216071
1886,-1.06298,-0.233977
1888,-1.32148,-0.259335
1890,-1.13333,-0.33259
1892,-1.0979,-0.290978
1894,-1.27338,-0.294754
1896,-1.05322,-0.310921
1898,-1.15393,-0.249155
1900,-1.09989,-0.297974
1902,-1.23773,-0.30973
1904,-1.12047,-0.284078
1906,-1.18055,-0.338483
1908,-1.35599,-0.328961
1910,-1.19561,-0.31542
1912,-1.3203,-0.326371
1914,-1.3203,-0.326371
1916,-1.26352,-0.375821
1918,-1.26352,-0.375821
1920,-1.07645,-0.306305
1922,-1.28098,-0.395631
1924,-1.13845,-0.360432
1926,-1.13845,-0.360432
1928,-1.13845,-0.360432
1930,-1.15658,-0.320906
1932,-1.39729,-0.353055
1934,-1.16945,-0.368824
1936,-1.1274,-0.332812
1938,-1.16811,-0.252897
1940,-1.27093,-0.313429
1942,-1.1763,-0.307975
1944,-1.19176,-0.327199
1946,-1.19176,-0.327199
1948,-1.31697,-0.327537
1950,-1.31697,-0.327537
