MDTU,plaq,Re(det),Im(det),link
446,0.00136073,1.39664e-07,8.45908e-08,14.5672
448,0.000814852,2.13736e-07,2.64504e-07,15.0417
450,0.000999191,9.9491e-07,7.01881e-07,17.0732
452,0.00104516,4.44341e-07,4.34023e-07,16.6855
454,0.00181638,7.32826e-07,6.65367e-07,17.0445
456,0.00125452,4.04052e-07,3.84758e-07,19.1069
458,0.00203954,2.90388e-07,9.49233e-07,19.8791
460,0.00203954,2.90388e-07,9.49233e-07,19.8791
462,0.00135236,1.19934e-06,8.50119e-07,22.6285
464,0.00129434,3.38704e-07,9.01199e-07,25.4864
466,0.00152895,7.05097e-07,8.62753e-07,25.7949
468,0.00157098,1.76845e-06,1.16615e-06,24.2843
470,0.00234441,1.28874e-07,9.935e-07,24.1996
472,0.00234441,1.28874e-07,9.935e-07,24.1996
474,0.00130931,1.15066e-07,6.64339e-08,24.198
476,0.00232544,6.29119e-08,1.26914e-07,24.9731
478,0.00130881,3.05008e-07,3.45795e-07,22.9965
480,0.0029035,4.20655e-07,6.29105e-07,24.1618
482,0.00143929,4.27382e-07,1.88625e-06,24.0172
484,0.00116026,1.00059e-06,7.27713e-07,22.8271
486,0.00121279,2.94243e-07,7.71125e-07,20.5066
488,0.00250317,1.26689e-06,8.60089e-07,20.7154
490,0.00220745,1.54265e-06,1.29888e-06,20.6377
492,0.00121248,4.71397e-07,1.48659e-07,20.3215
494,0.00143674,1.17275e-06,9.04913e-07,17.9463
496,0.00147809,8.19112e-07,5.79112e-07,15.8484
498,0.0020121,5.65077e-07,7.77464e-07,16.3532
500,0.00159073,6.17205e-07,4.33222e-07,15.4828
502,0.00144321,3.35179e-07,4.4278e-07,13.1127
504,0.000838818,1.53702e-07,2.30689e-07,12.5923
506,0.00138422,6.09191e-07,5.35831e-07,12.1099
508,0.000780073,1.09915e-07,1.24217e-07,12.287
510,0.000571024,2.81552e-07,1.71411e-07,12.2409
512,0.00150078,9.31612e-07,1.28633e-06,11.9537
514,0.00150078,9.31612e-07,1.28633e-06,11.9537
516,0.00100567,2.19533e-07,1.91759e-07,11.7447
518,0.000786515,2.2554e-07,8.5384e-07,12.8612
520,0.00268576,7.1686e-07,6.07469e-07,11.7947
522,0.00143612,4.44364e-07,6.53838e-07,10.0343
524,0.00173765,6.56805e-07,8.69028e-07,8.71153
526,0.00176916,5.12505e-07,8.54532e-07,8.37341
