MDTU,|Tr(Lx)|
1462,0.0842379
1464,0.0152233
1466,0.377168
1468,0.134206
1470,0.175045
1472,0.167754
1474,0.232927
1476,0.286906
1478,0.356734
1480,0.356734
1482,0.224879
1484,0.24972
1486,0.24972
1488,0.219212
1490,0.170027
1492,0.170027
1494,0.35992
1496,0.395597
1498,0.0522812
1500,0.0893033
1502,0.354239
1504,0.203686
1506,0.115269
1508,0.160484
1510,0.242401
1512,0.370782
1514,0.317541
1516,0.0434491
1518,0.38609
1520,0.23527
1522,0.164262
1524,0.209082
1526,0.142652
1528,0.250562
1530,0.245635
1532,0.232983
1534,0.302773
1536,0.247779
1538,0.247779
1540,0.292285
1542,0.111708
1544,0.301541
1546,0.0674657
1548,0.206561
1550,0.104748
1552,0.344069
1554,0.158499
1556,0.426162
1558,0.148863
1560,0.0667994
1562,0.328459
1564,0.445595
1566,0.416675
1568,0.130286
1570,0.130286
1572,0.0370402
1574,0.218037
1576,0.295991
1578,0.183924
1580,0.293891
1582,0.362822
1584,0.362822
1586,0.14046
1588,0.0469376
1590,0.228504
1592,0.267332
1594,0.186291
1596,0.297466
1598,0.176813
1600,0.0346543
1602,0.20191
1604,0.326639
1606,0.326639
1608,0.180961
1610,0.251954
1612,0.109593
1614,0.400671
1616,0.230994
1618,0.230994
1620,0.20779
1622,0.0961289
1624,0.205953
1626,0.17266
1628,0.121195
1630,0.237474
1632,0.295509
1634,0.0822578
1636,0.283932
1638,0.160972
1640,0.357487
1642,0.156761
1644,0.445616
1646,0.0932183
1648,0.379247
1650,0.272394
1652,0.196155
1654,0.311778
1656,0.311778
1658,0.114799
1660,0.362359
1662,0.171069
1664,0.163405
1666,0.213418
1668,0.111666
1670,0.398924
1672,0.158971
1674,0.517198
1676,0.353793
1678,0.136187
1680,0.136187
1682,0.425164
1684,0.220363
1686,0.220363
1688,0.243105
1690,0.277606
1692,0.281423
1694,0.282572
1696,0.0865877
1698,0.263172
1700,0.315774
1702,0.0798344
1704,0.56641
1706,0.302196
1708,0.302196
1710,0.135417
1712,0.12304
1714,0.352143
1716,0.352143
1718,0.352143
1720,0.106345
1722,0.0752196
1724,0.302506
1726,0.163805
1728,0.292993
1730,0.292993
1732,0.336703
1734,0.509748
1736,0.169784
1738,0.216349
1740,0.198232
1742,0.159461
1744,0.138126
1746,0.0146362
1748,0.334654
1750,0.12968
1752,0.103569
1754,0.254471
1756,0.208957
1758,0.166668
1760,0.208873
1762,0.126122
1764,0.137244
1766,0.194391
1768,0.236116
1770,0.401235
1772,0.19271
1774,0.131029
1776,0.221053
1778,0.118567
1780,0.118567
1782,0.185234
1784,0.359975
1786,0.0798516
1788,0.156406
1790,0.156406
1792,0.353238
1794,0.258186
1796,0.425197
1798,0.540784
1800,0.196018
1802,0.102561
1804,0.298864
1806,0.280793
1808,0.240639
1810,0.521787
1812,0.242679
1814,0.121812
1816,0.184461
1818,0.317948
1820,0.126775
1822,0.239796
1824,0.199003
1826,0.0958949
1828,0.48107
1830,0.48107
1832,0.119341
1834,0.14168
1836,0.257539
1838,0.206363
1840,0.13629
1842,0.23558
1844,0.212383
1846,0.212383
1848,0.212383
1850,0.0999643
1852,0.101869
1854,0.169673
1856,0.209551
1858,0.155575
1860,0.0947539
1862,0.164381
1864,0.297445
1866,0.416125
1868,0.200596
1870,0.085229
1872,0.369499
1874,0.0899744
1876,0.0899744
1878,0.264888
1880,0.0326153
1882,0.211115
1884,0.201935
1886,0.154763
1888,0.253924
1890,0.0876513
1892,0.170936
1894,0.195551
1896,0.229798
1898,0.440279
1900,0.24609
1902,0.288665
1904,0.279164
1906,0.168572
1908,0.155699
1910,0.414485
