MDTU,ssplaq,stplaq
288,0.0572757,0.045083
290,0.0400679,0.0391628
292,0.0400679,0.0391628
294,0.0566967,0.0393345
296,0.0566967,0.0393345
298,0.0439158,0.0367806
300,0.0410798,0.0360981
302,0.0350969,0.025025
304,0.0321143,0.0303802
306,0.0376883,0.0318866
308,0.0353819,0.025951
310,0.0416482,0.0346276
312,0.0548435,0.0354634
314,0.0480788,0.0331292
316,0.0557315,0.0413251
318,0.0971935,0.0560507
320,0.0971935,0.0560507
322,0.0886202,0.0632194
324,0.115354,0.0735842
326,0.137758,0.0791327
328,0.161773,0.0968957
330,0.170909,0.0960268
332,0.110578,0.0730375
334,0.110578,0.0730375
336,0.105947,0.0633813
338,0.105947,0.0633813
340,0.107882,0.0626088
342,0.0840359,0.0526159
344,0.108457,0.0659166
346,0.0877159,0.0549135
348,0.0877159,0.0549135
350,0.0707789,0.0455946
352,0.0607364,0.0444292
354,0.0753377,0.050503
356,0.0753377,0.050503
358,0.0862143,0.0537077
360,0.10398,0.0653105
362,0.0984705,0.0629345
364,0.0674435,0.0455365
366,0.107341,0.066154
368,0.136613,0.0826054
370,0.127652,0.0778964
372,0.087277,0.0549851
374,0.087277,0.0549851
376,0.087277,0.0549851
378,0.0903012,0.0574431
380,0.0903012,0.0574431
382,0.0903012,0.0574431
384,0.0579791,0.0467405
386,0.0996981,0.0574535
388,0.0666322,0.0487156
390,0.0655494,0.0432033
392,0.0655494,0.0432033
394,0.0655494,0.0432033
396,0.057585,0.0379879
398,0.0593137,0.0488595
400,0.055323,0.0417756
402,0.0686999,0.0447044
404,0.0660721,0.0440374
406,0.0723187,0.0490792
408,0.0665747,0.0467462
410,0.0665747,0.0467462
412,0.0874681,0.0623832
414,0.0874681,0.0623832
416,0.0874681,0.0623832
418,0.0874681,0.0623832
420,0.0664283,0.044823
422,0.0664283,0.044823
424,0.0701694,0.0391167
426,0.0701694,0.0391167
428,0.063133,0.0458262
430,0.0685349,0.0462078
432,0.0681755,0.0465355
434,0.0606157,0.0409718
436,0.0497787,0.0366509
438,0.0276929,0.0279135
440,0.0406165,0.0291796
442,0.0331434,0.0289086
444,0.0425059,0.0368488
446,0.0345943,0.0286659
448,0.0345943,0.0286659
450,0.041174,0.0310583
452,0.0450773,0.0396774
454,0.0603108,0.0389043
456,0.0562569,0.0361893
458,0.0463905,0.0356356
460,0.0463905,0.0356356
462,0.0342651,0.0327134
464,0.0402555,0.0276082
466,0.0415257,0.0330532
468,0.0444756,0.0383123
470,0.0500855,0.0352936
472,0.0500855,0.0352936
474,0.0608686,0.0431512
476,0.0628526,0.0423548
478,0.0661582,0.0472795
480,0.134359,0.0787351
482,0.134359,0.0787351
484,0.0882077,0.0623393
486,0.110442,0.0629785
488,0.0799899,0.0555498
490,0.0590638,0.0415938
492,0.0622076,0.0394648
494,0.0829799,0.0549133
496,0.0829799,0.0549133
498,0.0809656,0.053156
500,0.0965381,0.0593236
502,0.115407,0.0692325
504,0.113763,0.0660704
506,0.113763,0.0660704
508,0.106123,0.0614684
510,0.0912224,0.0564299
512,0.0912224,0.0564299
514,0.0640909,0.0486315
516,0.0794903,0.0487756
518,0.0794903,0.0487756
520,0.0551387,0.0420257
522,0.0878178,0.0551104
524,0.106843,0.0650895
526,0.106843,0.0650895
528,0.104606,0.0641543
530,0.0701411,0.0477068
532,0.0613474,0.0462617
534,0.0717119,0.0480513
536,0.0717027,0.0483783
538,0.0874037,0.0517482
540,0.0919596,0.06002
542,0.0723927,0.0405476
544,0.0626764,0.0405629
546,0.0626764,0.0405629
548,0.0692629,0.0486117
550,0.0946748,0.0572824
552,0.0914705,0.0633236
554,0.102846,0.06632
556,0.103487,0.0645097
558,0.0837594,0.0534594
560,0.117227,0.0627355
562,0.162299,0.0951681
564,0.158407,0.0881124
566,0.158407,0.0881124
568,0.137901,0.082845
570,0.115623,0.0707274
572,0.135255,0.0820018
574,0.153353,0.0925614
576,0.151327,0.0913487
578,0.1397,0.0815905
580,0.133527,0.0756682
582,0.148421,0.085363
584,0.148421,0.085363
586,0.148421,0.085363
588,0.174778,0.0925631
590,0.155457,0.0815301
592,0.173486,0.0969887
594,0.157142,0.0898266
596,0.113333,0.0684426
598,0.117831,0.0786006
600,0.125335,0.0802643
602,0.128034,0.0764214
604,0.128034,0.0764214
606,0.1113,0.0670267
608,0.0926304,0.0578548
610,0.128704,0.0733829
612,0.145935,0.0858169
614,0.152463,0.0871718
616,0.140435,0.0820732
618,0.135291,0.0841582
620,0.131416,0.0810426
622,0.221486,0.131003
624,0.269123,0.137329
626,0.261223,0.144363
628,0.264774,0.140909
630,0.351786,0.192877
632,0.351786,0.192877
634,0.322898,0.172574
636,0.286805,0.150202
638,0.251566,0.143305
640,0.19765,0.116376
642,0.19765,0.116376
644,0.178928,0.101096
646,0.155283,0.0907642
648,0.135665,0.0829905
650,0.135665,0.0829905
652,0.132185,0.0794162
654,0.121312,0.0763065
656,0.147941,0.0845124
