MDTU,min_ave,max_ave
1826,-1.63748,0.23331
1828,-1.56924,0.227238
1830,-1.68043,0.189769
1832,-1.80465,0.225617
1834,-1.76987,0.188058
1836,-1.7432,0.194017
1838,-1.77844,0.167832
1840,-1.77844,0.167832
1842,-1.82345,0.172325
1844,-1.8273,0.161795
1846,-1.90444,0.172055
1848,-1.82753,0.151289
1850,-1.87949,0.166124
1852,-1.99523,0.145039
1854,-1.91345,0.138533
1856,-1.82567,0.158872
1858,-1.82518,0.169435
1860,-1.89219,0.153292
1862,-1.82352,0.170255
1864,-1.75489,0.183055
1866,-1.7382,0.175424
1868,-1.73913,0.171265
1870,-1.73913,0.171265
1872,-1.8205,0.172674
1874,-1.78337,0.177929
1876,-1.82684,0.15497
1878,-1.82554,0.178518
1880,-1.73701,0.181695
1882,-1.74319,0.1816
1884,-1.86622,0.162759
1886,-1.76671,0.175111
1888,-1.87131,0.162152
1890,-1.94497,0.13589
1892,-1.91017,0.158985
1894,-1.7531,0.167816
1896,-1.71521,0.204513
1898,-1.80388,0.175194
1900,-1.73821,0.189429
1902,-1.82158,0.195157
1904,-1.7888,0.187924
1906,-1.84046,0.1797
1908,-1.9656,0.155583
1910,-1.91312,0.16792
1912,-1.89468,0.155667
1914,-1.84999,0.172049
1916,-1.80751,0.182144
1918,-1.70353,0.206953
1920,-1.68846,0.208975
1922,-1.73246,0.193561
1924,-1.85333,0.173419
1926,-1.85333,0.173419
1928,-1.85333,0.173419
1930,-1.84434,0.159122
1932,-1.87916,0.166486
1934,-1.92606,0.132256
1936,-2.0072,0.122297
1938,-2.00855,0.13215
1940,-1.87716,0.159539
1942,-1.86679,0.154293
1944,-1.93397,0.156914
1946,-1.88392,0.139025
1948,-1.99353,0.108351
1950,-2.04015,0.120213
1952,-1.89407,0.152807
1954,-1.89407,0.152807
1956,-1.93089,0.16196
1958,-1.93089,0.16196
1960,-1.93089,0.16196
1962,-1.93089,0.16196
1964,-1.97221,0.123206
1966,-1.97477,0.134546
1968,-1.97477,0.134546
1970,-1.98089,0.112027
1972,-1.89329,0.13358
1974,-1.93087,0.138073
1976,-1.97945,0.132343
1978,-1.90867,0.142737
1980,-1.83713,0.155456
1982,-1.89305,0.150524
1984,-1.83204,0.149045
1986,-1.83204,0.149045
1988,-1.86174,0.155447
1990,-1.94732,0.14133
1992,-1.88785,0.138514
1994,-1.96451,0.14294
1996,-1.96979,0.132748
1998,-2.0029,0.0986366
2000,-2.10181,0.0909283
