ReTr(L),ImTr(L)
-0.0546833,-0.022275
-0.0427382,-0.0113535
-0.00452787,-0.00420455
-0.0541955,-0.040711
-0.02572,0.118331
0.0625923,0.127293
0.00839713,0.0178858
-0.00966018,0.0215566
0.00745653,-0.008603
-0.0227102,-0.0376903
0.00743073,0.0944872
-0.0358905,0.0170498
0.0312725,-0.00549995
-0.0269757,0.0210223
-0.0770383,0.0311648
0.0712555,-0.0454175
0.0154187,0.0121944
-0.0163376,0.0284338
-0.0962168,-0.0710242
-0.0482335,0.0450425
-0.0482335,0.0450425
-0.0218172,-0.01828
0.0701555,-0.00296333
-0.0609908,0.116589
-0.0271722,0.029754
0.0799823,0.0997332
0.0799823,0.0997332
-0.0246581,-0.0520303
-0.071726,-0.00601213
-0.0297117,0.0114553
-0.0226314,0.00108001
-0.0138065,0.0457723
0.0138091,0.0172269
-0.064947,0.00622802
-0.00954685,-0.0338287
-0.0766687,0.0967372
-0.0569103,-0.065886
0.093212,-0.0919325
-0.0237823,-0.072115
0.0239268,-0.0279257
0.0206306,0.065523
0.0206306,0.065523
0.078044,0.000461767
0.0167379,-0.033578
-0.012705,0.082116
0.0298572,-0.0824368
0.0460532,0.0659975
0.0599442,-0.0912768
-0.0695178,-0.0228273
0.0054834,0.0848913
0.0191841,0.0284355
0.059268,0.00327885
0.0620057,-0.0263113
-0.0740808,0.010824
0.061815,-0.0209373
-0.00595033,0.0107512
0.0514203,-0.0549717
-0.0976107,-0.0676853
-0.0976107,-0.0676853
-0.0757977,-0.0149252
0.09587,0.0374657
-0.0526332,0.0123101
0.00457562,-0.0130167
-0.0374548,-0.0215199
0.0240037,-0.0660405
-0.043711,-0.0119281
0.0160111,0.0835852
0.077048,-0.039127
0.0279395,0.0246062
0.0526635,-0.0516228
0.11865,-0.023307
-0.0800643,0.124704
0.0033637,-0.0169972
-0.073799,0.0248101
-0.073799,0.0248101
-0.073799,0.0248101
-0.00504077,0.0042249
-0.033277,0.0143281
-0.0754588,0.07624
-0.0552747,-0.0905293
0.0637665,-0.0701255
0.027641,0.0304628
0.0161659,0.0393768
-0.0143777,0.0833735
0.0363943,-0.144396
-0.058442,-0.0204209
-0.0182737,-0.022218
-0.0182737,-0.022218
-0.0102617,0.0750365
0.0122805,0.0265655
0.0181106,-0.0575157
-0.0654253,-0.0556285
-0.0485325,0.02673
-0.0091355,-0.0397105
-0.0339415,-0.0284955
-0.006699,-0.0143448
0.0766638,-0.0350743
0.000961608,0.125188
0.0462777,0.00296972
0.0097811,0.0481828
-0.204689,0.107251
0.00878017,-0.0477365
-0.0613928,-0.0923468
0.0271443,0.0148598
0.0514348,-0.139746
-0.0776068,-0.0434865
-0.067792,0.109088
-0.0598383,-0.0119889
-0.054013,-0.0949265
0.0799268,0.000693845
-0.0316318,-0.148931
0.020739,0.117982
0.108357,-0.0492377
-0.0530438,0.00117102
-0.0530438,0.00117102
-0.0530438,0.00117102
0.0562402,-0.041274
0.0562402,-0.041274
-0.000112664,-0.0923242
-0.0385855,-0.0226591
-0.015293,-0.0879488
-0.0433832,0.0629398
0.0789217,-0.0134928
-0.00254062,0.085454
-0.0122533,-0.110466
0.000347315,-0.00334367
-0.0185256,0.0342867
0.0245753,-0.0814027
-0.00037412,0.0102942
-0.052915,0.0588238
0.00502535,0.0348762
0.00376325,-0.0290262
0.0261413,0.0161542
0.0261413,0.0161542
0.0792805,0.0139979
-0.050119,-0.0290028
-0.0192754,0.0572558
-0.0186716,0.0697653
-0.0354242,-0.058626
0.039417,-0.0808782
0.000393858,0.072394
-0.062702,-0.0293862
-0.115597,-0.0093601
-0.0862558,-0.041538
0.139369,0.0282445
-0.0083776,-0.00231044
-0.106462,0.090472
-0.106462,0.090472
0.0904947,-0.0548618
-0.0276115,-0.00306642
0.0321445,-0.00474242
0.0262443,0.067014
0.00773615,0.0424768
-0.104978,-0.0366315
-0.065287,0.0149636
0.046614,-0.0169733
0.0896057,0.0114516
0.0255088,0.102682
0.0293402,-0.034475
-0.00803352,-0.029334
0.0785925,-0.00701142
0.0154892,-0.13227
-0.00306038,-0.0410358
-0.0574942,0.121496
-0.065688,0.106335
-0.0673565,-0.0144214
-0.0409757,-0.0224069
-0.0307448,0.013507
-0.030918,0.0707012
0.0108551,-0.116714
0.0377333,-0.0836755
0.0962325,0.0116953
0.0447178,0.10949
0.0153531,-0.0206202
-0.0471087,-0.0212953
-0.0418818,-0.0506708
-0.0418818,-0.0506708
0.0751085,0.0090164
-0.022558,0.046495
0.0162198,-0.00796435
0.0162198,-0.00796435
0.0162198,-0.00796435
0.0543735,0.14783
0.0543735,0.14783
-0.0910755,0.04741
-0.0706345,-0.0533107
0.0028663,0.0852747
-0.108331,0.161665
-0.101071,-0.0367955
0.024765,-0.0514438
0.024765,-0.0514438
0.085069,-0.00137911
-0.0664827,0.0636435
0.0929258,-0.052537
-0.00176531,-0.0421222
-0.003096,-0.057987
-0.0702297,0.080322
-0.154235,0.0728707
0.142899,-0.0256882
0.035937,0.0385723
