MDTU,link
1694,1.48939
1696,1.37386
1698,1.56628
1700,1.49323
1702,1.23162
1704,1.36602
1706,1.23016
1708,1.13051
1710,0.987661
1712,0.868298
1714,0.931249
1716,0.773892
1718,0.93003
1720,0.949573
1722,1.0826
1724,1.0826
1726,1.06168
1728,1.22603
1730,0.981744
1732,0.907773
1734,0.756603
1736,0.711916
1738,0.714711
1740,0.716177
1742,0.746422
1744,0.746422
1746,0.806982
1748,0.806982
1750,0.717458
1752,0.719538
1754,0.824082
1756,0.76068
1758,0.758052
1760,0.894753
1762,0.888095
1764,0.815317
1766,0.815317
1768,0.790999
1770,0.814073
1772,0.756229
1774,0.790546
1776,0.909073
1778,0.909073
1780,0.905396
1782,0.87709
1784,0.885623
1786,0.891316
1788,0.958097
1790,1.11575
1792,1.05732
1794,0.98766
1796,1.12206
1798,1.10742
1800,1.16805
1802,1.34063
1804,1.20182
1806,1.39849
1808,1.28477
1810,1.09312
1812,1.07796
1814,1.3786
1816,1.61441
1818,1.62083
1820,1.37344
1822,1.24137
1824,1.24137
1826,1.56807
1828,1.5592
1830,1.22007
1832,1.43564
1834,1.24422
1836,1.27921
1838,1.09181
1840,1.09181
1842,1.03183
1844,1.0759
1846,1.02315
1848,0.967612
1850,0.961131
1852,0.90536
1854,0.925546
1856,1.04758
1858,1.09224
1860,0.944567
1862,1.08272
1864,1.23941
1866,1.25316
1868,1.19303
1870,1.19303
1872,1.13573
1874,1.18534
1876,1.13248
1878,1.27128
1880,1.26529
1882,1.08141
1884,1.03811
1886,0.983651
1888,1.01194
1890,0.831262
1892,0.945817
1894,1.06794
1896,1.23236
1898,1.17285
1900,1.158
1902,1.12532
1904,1.19806
1906,1.05686
1908,0.892383
1910,0.86916
1912,0.989622
1914,1.05465
1916,1.17661
1918,1.36971
1920,1.42258
1922,1.25507
1924,1.06773
1926,1.06773
1928,1.06773
1930,1.00778
1932,1.02545
1934,0.848122
1936,0.71238
1938,0.794252
1940,0.933942
1942,0.9237
1944,0.868883
1946,0.90065
1948,0.735447
1950,0.788584
1952,0.878996
1954,0.878996
1956,0.859077
1958,0.859077
1960,0.859077
1962,0.859077
1964,0.830209
1966,0.768416
1968,0.768416
1970,0.732831
1972,0.83576
1974,0.841166
1976,0.833791
1978,0.876217
1980,1.00601
1982,0.901765
1984,0.861029
1986,0.861029
1988,0.959177
1990,0.885007
1992,0.846534
1994,0.851439
1996,0.735391
1998,0.639557
2000,0.692861
