MDTU,min_width,max_width
1694,1.81162,0.727334
1696,1.81162,0.727334
1698,1.83593,0.733656
1700,1.80433,0.741433
1702,1.87114,0.749956
1704,1.86279,0.746268
1706,1.85874,0.734553
1708,1.81609,0.74553
1710,1.81609,0.74553
1712,1.81609,0.74553
1714,1.84487,0.753197
1716,1.82199,0.75238
1718,1.82406,0.739985
1720,1.86984,0.757995
1722,1.83117,0.744118
1724,1.83117,0.744118
1726,1.83117,0.744118
1728,1.83117,0.744118
1730,1.79261,0.757467
1732,1.80839,0.744481
1734,1.80839,0.744481
1736,1.81523,0.749807
1738,1.81523,0.749807
1740,1.77278,0.758323
1742,1.83352,0.770561
1744,1.83352,0.770561
1746,1.83352,0.770561
1748,1.83352,0.770561
1750,1.83352,0.770561
1752,1.83352,0.770561
1754,1.86459,0.776647
1756,1.86829,0.769633
1758,1.89901,0.774213
1760,1.89901,0.774213
1762,1.89901,0.774213
1764,1.84813,0.781609
1766,1.84813,0.781609
1768,1.84974,0.778188
1770,1.85955,0.779072
1772,1.89433,0.784691
1774,1.89433,0.784691
1776,1.83497,0.784894
1778,1.83497,0.784894
1780,1.78444,0.772341
1782,1.86128,0.778481
1784,1.86128,0.778481
1786,1.81137,0.774125
1788,1.84627,0.766103
1790,1.79029,0.767213
1792,1.91955,0.774895
1794,1.91955,0.774895
1796,1.91955,0.774895
1798,1.91955,0.774895
1800,1.91955,0.774895
1802,1.91955,0.774895
1804,1.86126,0.782173
1806,1.811,0.774073
1808,1.84763,0.770269
1810,1.84439,0.747087
1812,1.77948,0.761102
1814,1.81998,0.76318
1816,1.80832,0.760956
1818,1.80489,0.757582
1820,1.89234,0.767929
1822,1.86021,0.762127
1824,1.80537,0.745356
1826,1.80537,0.745356
1828,1.8193,0.755456
1830,1.83406,0.750795
1832,1.8959,0.77459
1834,1.82537,0.766087
1836,1.84477,0.766499
1838,1.83038,0.748435
1840,1.80452,0.751847
1842,1.80452,0.751847
1844,1.78146,0.755056
1846,1.78146,0.755056
1848,1.84857,0.753478
1850,1.85923,0.773279
1852,1.88329,0.768719
1854,1.9153,0.781791
1856,1.89098,0.78208
1858,1.83482,0.786001
1860,1.863,0.777911
1862,1.87574,0.780584
1864,1.82137,0.7739
1866,1.86684,0.77038
1868,1.86684,0.77038
1870,1.86684,0.77038
1872,1.82259,0.760263
1874,1.82259,0.760263
1876,1.82259,0.760263
1878,1.83227,0.757113
1880,1.80783,0.77375
1882,1.80936,0.772874
1884,1.85748,0.774013
1886,1.88439,0.778709
1888,1.87872,0.779492
1890,1.8767,0.774532
1892,1.89051,0.789849
1894,1.79466,0.779354
1896,1.87537,0.777116
1898,1.87078,0.778668
1900,1.86072,0.780666
1902,1.83702,0.793054
1904,1.83736,0.795197
1906,1.888,0.792521
1908,1.81907,0.803603
1910,1.94287,0.809563
1912,1.87778,0.80231
1914,1.82683,0.79457
1916,1.91228,0.811479
1918,1.94418,0.811022
1920,1.92719,0.810445
1922,1.91027,0.807989
1924,1.86215,0.800202
1926,1.86215,0.800202
1928,1.93808,0.809236
1930,1.89969,0.81356
1932,1.89969,0.81356
1934,1.89969,0.81356
1936,1.92254,0.815065
1938,1.92254,0.815065
1940,1.98726,0.815248
1942,1.88396,0.821974
1944,1.97317,0.809566
1946,1.92787,0.814408
1948,1.93953,0.815066
1950,1.92427,0.811075
1952,1.92427,0.811075
1954,1.92427,0.811075
1956,1.92427,0.811075
1958,1.92427,0.811075
1960,1.91795,0.811647
1962,1.91795,0.811647
1964,1.91795,0.811647
1966,1.89852,0.817731
1968,1.89852,0.817731
1970,1.92185,0.820529
1972,1.91946,0.829278
1974,1.9285,0.823027
1976,1.94143,0.815455
1978,1.85165,0.813052
1980,1.87161,0.806119
1982,1.89778,0.806553
1984,1.93471,0.804009
1986,1.8744,0.795137
1988,1.84939,0.792988
1990,1.88257,0.794573
1992,1.88257,0.794573
1994,1.87888,0.79387
1996,1.87932,0.781026
1998,1.88578,0.773774
2000,1.83885,0.778546
