MDTU,|det-1|^2,1-Re(det),Im(det)
1868,1,1,1.66218e-07
1870,1,1,1.66218e-07
1872,1,1,-8.41852e-09
1874,1,1,-8.41852e-09
1876,1,1,-8.41852e-09
1878,1,1,-1.6534e-10
1880,1,1,3.40866e-08
1882,1,1,1.24532e-08
1884,1,1,-5.92745e-09
1886,1,1,1.61213e-08
1888,1,1,6.0984e-08
1890,1,1,1.56883e-08
1892,1,1,-1.57748e-08
1894,1,1,-1.27197e-08
1896,1,1,7.78811e-08
1898,1,1,-1.29232e-08
1900,1,1,1.03319e-07
1902,1,1,-2.264e-08
1904,1,1,-2.00738e-08
1906,1,1,-3.95154e-09
1908,1,1,4.42577e-08
1910,1,1,-6.3719e-09
1912,1,1,1.65692e-08
1914,1,1,-7.97278e-08
1916,1,1,-1.36249e-08
1918,1,1,6.54127e-09
1920,1,1,7.62513e-09
1922,1,1,-1.90249e-08
1924,1,1,3.64029e-08
1926,1,1,3.64029e-08
1928,1,1,1.16425e-07
1930,1,1,-3.70472e-08
1932,1,1,-3.70472e-08
1934,1,1,-3.70472e-08
1936,1,1,-1.24831e-08
1938,1,1,-1.24831e-08
1940,1,1,-1.43809e-08
1942,1,1,-2.93422e-08
1944,1,1,3.71187e-08
1946,1,1,-1.08018e-08
1948,1,1,1.62065e-09
1950,1,1,3.96261e-08
1952,1,1,3.96261e-08
1954,1,1,3.96261e-08
1956,1,1,3.96261e-08
1958,1,1,3.96261e-08
1960,1,1,-9.85353e-09
1962,1,1,-9.85353e-09
1964,1,1,-9.85353e-09
1966,1,1,2.52689e-08
1968,1,1,2.52689e-08
1970,1,1,9.51929e-09
1972,1,1,-1.63082e-08
1974,1,1,7.71021e-08
1976,1,1,4.85255e-08
1978,1,1,9.12696e-09
1980,1,1,1.52467e-08
1982,1,1,-4.29407e-08
1984,1,1,6.00222e-09
1986,1,1,-2.10146e-08
1988,1,1,-3.48046e-09
1990,1,1,6.29041e-08
1992,1,1,6.29041e-08
1994,1,1,-3.63613e-08
1996,1,1,8.17392e-08
1998,1,1,1.50472e-08
2000,1,1,-5.19559e-09
