MDTU,|Tr(Lx)|
1248,0.0225506
1250,0.072536
1252,0.0971662
1254,0.032397
1256,0.0283237
1258,0.081814
1260,0.0220979
1262,0.0163891
1264,0.134076
1266,0.134076
1268,0.134076
1270,0.0766475
1272,0.036629
1274,0.107345
1276,0.0299535
1278,0.0299535
1280,0.0923997
1282,0.0923997
1284,0.0449954
1286,0.0449954
1288,0.0449954
1290,0.0511834
1292,0.0511834
1294,0.0511834
1296,0.0805888
1298,0.131631
1300,0.00979213
1302,0.0626608
1304,0.0378455
1306,0.0817286
1308,0.0289263
1310,0.0289263
1312,0.0347866
1314,0.0347866
1316,0.0729966
1318,0.0559907
1320,0.0559907
1322,0.0559907
1324,0.0559907
1326,0.0664892
1328,0.0234172
1330,0.0400665
1332,0.100388
1334,0.0721512
1336,0.0902561
1338,0.0322449
1340,0.0322449
1342,0.0322449
1344,0.0322449
1346,0.0723627
1348,0.105131
1350,0.102422
1352,0.0565032
1354,0.0565356
1356,0.0273559
1358,0.0491592
1360,0.0491592
1362,0.0237221
1364,0.0237221
1366,0.0237221
1368,0.0237221
1370,0.0368985
1372,0.0368985
1374,0.0368985
1376,0.0368985
1378,0.0521844
1380,0.139308
1382,0.0615907
1384,0.0269208
1386,0.0555791
1388,0.0538147
1390,0.0538147
1392,0.058589
1394,0.0173842
1396,0.0232969
1398,0.0367157
1400,0.0697096
1402,0.100468
1404,0.0258823
1406,0.0268628
1408,0.00351023
1410,0.0920964
1412,0.0255409
1414,0.0340578
1416,0.0819111
1418,0.0523821
1420,0.00952115
1422,0.060908
1424,0.0985261
1426,0.0357875
1428,0.0764437
1430,0.148565
1432,0.0163596
1434,0.0424679
1436,0.0776208
1438,0.0158505
1440,0.0479616
1442,0.0408589
1444,0.0408589
1446,0.00305444
1448,0.0678556
1450,0.0400729
1452,0.0400729
1454,0.0450102
1456,0.0600283
1458,0.0662844
1460,0.0391052
1462,0.0801097
1464,0.0203299
1466,0.0864838
1468,0.0398214
1470,0.00815768
1472,0.0680955
1474,0.0760995
1476,0.0760995
1478,0.105967
1480,0.028288
1482,0.0374599
1484,0.123501
1486,0.118662
1488,0.0388253
1490,0.060748
1492,0.0534631
1494,0.0974661
1496,0.0766048
1498,0.0795582
1500,0.094144
1502,0.0512806
1504,0.0512806
1506,0.098266
1508,0.0567989
1510,0.0782568
1512,0.00947069
1514,0.00947069
1516,0.0378961
1518,0.0357574
1520,0.0357574
1522,0.0357574
1524,0.116496
1526,0.00229239
1528,0.129898
1530,0.129898
1532,0.0657675
1534,0.0657675
1536,0.0657675
1538,0.0176268
1540,0.0487144
1542,0.050117
1544,0.0673531
1546,0.0408014
1548,0.0408014
1550,0.110098
1552,0.089264
1554,0.0514474
1556,0.0563106
1558,0.0563106
1560,0.0700226
1562,0.0700226
1564,0.059066
1566,0.123354
1568,0.102374
1570,0.0450737
1572,0.0450737
1574,0.0450737
1576,0.0246963
1578,0.0789259
1580,0.0789259
1582,0.0899505
1584,0.0899505
1586,0.0459322
1588,0.0702514
1590,0.0572271
1592,0.0263844
1594,0.0442406
1596,0.0536118
1598,0.0679863
1600,0.00469667
1602,0.0324034
1604,0.0304901
1606,0.0304901
1608,0.0547615
1610,0.0621779
1612,0.103049
1614,0.038593
1616,0.0590862
1618,0.0556082
1620,0.0472664
1622,0.0472664
1624,0.0472664
1626,0.0546249
1628,0.0546249
1630,0.0546249
1632,0.0487356
1634,0.0624234
1636,0.0254587
1638,0.0212714
1640,0.0661387
1642,0.0661387
1644,0.0874586
1646,0.0923035
1648,0.02166
1650,0.0478294
1652,0.0478294
1654,0.0620629
1656,0.0327184
1658,0.0449287
1660,0.0537212
1662,0.0810577
1664,0.0870782
1666,0.0870782
1668,0.0271734
1670,0.101957
1672,0.0140869
1674,0.095995
1676,0.138256
1678,0.119818
1680,0.119818
1682,0.119818
1684,0.0861092
1686,0.0103677
1688,0.0640432
1690,0.0965258
1692,0.0965258
1694,0.0965258
1696,0.0965258
1698,0.054037
1700,0.0700953
1702,0.121587
1704,0.0643378
1706,0.100645
1708,0.0827926
1710,0.0827926
1712,0.0827926
1714,0.074241
1716,0.0540193
1718,0.0471579
1720,0.06157
1722,0.0172113
1724,0.0172113
1726,0.0172113
1728,0.0172113
1730,0.0273581
1732,0.0440111
1734,0.0440111
1736,0.0183072
1738,0.0183072
1740,0.0838751
1742,0.0951666
1744,0.0951666
1746,0.0951666
1748,0.0951666
1750,0.0951666
1752,0.0951666
1754,0.0539583
1756,0.0174601
1758,0.0632973
1760,0.0632973
1762,0.0632973
1764,0.0700702
1766,0.0700702
1768,0.0300654
1770,0.0635923
1772,0.0678867
1774,0.0678867
1776,0.147338
1778,0.147338
1780,0.137705
1782,0.0688226
1784,0.0688226
1786,0.106372
1788,0.12978
1790,0.128752
1792,0.0301334
1794,0.0301334
1796,0.0301334
1798,0.0301334
1800,0.0301334
1802,0.0301334
1804,0.0626488
1806,0.0942103
1808,0.0348508
1810,0.0581776
1812,0.105497
1814,0.0701452
1816,0.112769
1818,0.00500481
1820,0.0486605
1822,0.0128461
1824,0.0812706
1826,0.0812706
1828,0.0415796
1830,0.119885
1832,0.0294734
1834,0.0137466
1836,0.0644778
1838,0.0250879
1840,0.0337206
1842,0.0337206
1844,0.0362492
1846,0.0362492
1848,0.0377884
1850,0.0359849
1852,0.0477704
1854,0.118157
1856,0.0603643
1858,0.0451252
1860,0.0892182
1862,0.042353
1864,0.0968272
1866,0.0712927
1868,0.0712927
1870,0.0712927
1872,0.132227
1874,0.132227
1876,0.132227
1878,0.0363828
1880,0.043272
1882,0.0478087
1884,0.0167311
1886,0.0759802
1888,0.0242838
1890,0.0867021
1892,0.0825133
1894,0.027555
1896,0.0760013
1898,0.0568586
1900,0.0384351
1902,0.0380636
1904,0.0754431
1906,0.0894712
1908,0.0503674
1910,0.0366386
1912,0.0889407
1914,0.0244899
1916,0.115457
1918,0.0229619
1920,0.0690966
1922,0.0636324
1924,0.0539486
1926,0.0539486
1928,0.0613881
1930,0.0212373
1932,0.0212373
1934,0.0212373
1936,0.0568283
1938,0.0568283
1940,0.071961
1942,0.0633801
1944,0.061876
1946,0.09466
1948,0.037333
1950,0.0450554
1952,0.0450554
1954,0.0450554
1956,0.0450554
1958,0.0450554
1960,0.0812391
1962,0.0812391
1964,0.0812391
1966,0.0754027
1968,0.0754027
1970,0.0754679
1972,0.0754994
1974,0.033803
1976,0.0249737
1978,0.0849871
1980,0.129399
1982,0.113937
1984,0.110049
1986,0.0245269
1988,0.086222
1990,0.0632631
1992,0.0632631
1994,0.0244563
1996,0.034217
1998,0.124922
2000,0.0748333
