MDTU,|Tr(L)|,ReTr(L),ImTr(L)
782,0.000216947,4.31974e-05,-0.000212603
784,0.00412738,0.00382688,0.00154605
786,0.00112986,0.0010885,-0.000302909
788,0.0045264,-8.79109e-05,0.00452555
790,0.00503048,-0.00502737,-0.000177042
792,0.0032034,0.000127874,0.00320084
794,0.00158425,0.00155928,0.000280189
796,0.00129162,-0.00129125,3.10456e-05
798,0.0020285,-0.00154722,-0.00131184
800,0.0020285,-0.00154722,-0.00131184
802,0.00541325,-0.00483429,-0.00243577
804,0.00541325,-0.00483429,-0.00243577
806,0.00233452,0.000359912,-0.00230661
808,0.00235501,-0.00191325,-0.00137315
810,0.00388758,0.00380033,0.000819011
812,0.00553258,-0.00023994,0.00552737
814,0.0024974,0.000745945,0.00238339
816,0.00567335,-0.00413075,-0.00388893
818,0.00290259,-0.0021784,-0.00191822
820,0.00506523,-0.00222191,-0.00455189
822,0.00459315,0.00458638,-0.000249291
824,0.00332708,-0.00289561,-0.00163858
826,0.0019555,0.000820676,-0.00177496
828,0.00266223,-0.00144497,0.00223596
830,0.00337556,0.00280393,0.00187945
832,0.00365688,0.0036302,0.000440884
834,0.00365688,0.0036302,0.000440884
836,0.00803896,0.00750387,-0.00288389
838,0.00803896,0.00750387,-0.00288389
840,0.00313245,-0.00145905,-0.0027719
842,0.00313245,-0.00145905,-0.0027719
844,0.00313245,-0.00145905,-0.0027719
846,0.00363637,8.71711e-05,0.00363532
848,0.0068166,-0.00616399,0.00291052
850,0.00472285,-0.00457881,0.00115748
852,0.00295275,-0.0019306,-0.00223417
854,0.00226424,-0.00211334,0.000812746
856,0.00189347,0.00152637,0.00112046
858,0.00189347,0.00152637,0.00112046
860,0.00194918,-0.00193153,-0.000261727
862,0.00272999,0.002663,0.000601066
864,0.00625759,0.00596202,-0.00190044
866,0.00625759,0.00596202,-0.00190044
868,0.00159324,-0.00157247,0.00025641
870,0.00159324,-0.00157247,0.00025641
872,0.00159324,-0.00157247,0.00025641
874,0.00411122,0.00242234,-0.00332181
876,0.00411122,0.00242234,-0.00332181
878,0.00435307,-0.00388181,-0.00196997
880,0.00401553,0.00203491,0.00346174
882,0.00265848,0.00249709,0.000912177
884,0.0029198,-0.00194918,-0.00217392
886,0.0029198,-0.00194918,-0.00217392
888,0.00335734,-0.00286057,-0.0017575
890,0.00230935,0.000527076,0.0022484
892,0.00230935,0.000527076,0.0022484
894,0.00473203,0.00439124,-0.00176329
896,0.00473203,0.00439124,-0.00176329
898,0.00473203,0.00439124,-0.00176329
900,0.00657421,-0.00619536,0.00219951
902,0.00307427,0.00301029,-0.000623905
904,0.00307427,0.00301029,-0.000623905
906,0.00307427,0.00301029,-0.000623905
908,0.00442295,0.00441316,-0.000294175
910,0.00336501,0.00321742,0.000985663
912,0.00306237,0.00299777,0.000625693
914,0.00468911,-0.00235123,-0.00405703
916,0.00107458,0.000679288,-0.000832638
918,0.00107458,0.000679288,-0.000832638
920,0.00220659,-0.00153402,0.00158613
922,0.00670768,0.00535683,0.00403701
924,0.00481894,-0.00458603,-0.00148006
926,0.00600572,-0.00519585,0.00301195
928,0.00178662,-0.00026857,0.00176632
930,0.00179962,0.00166543,-0.000681899
932,0.00660013,-0.00614722,-0.0024028
934,0.000336595,-8.22742e-05,-0.000326385
936,0.00492916,-0.00335817,0.00360823
938,0.00225809,-0.0021834,-0.000575976
940,0.00660072,0.00532585,0.00389934
942,0.00191433,0.000265191,0.00189587
944,0.00191433,0.000265191,0.00189587
946,0.00567641,-0.00468413,0.00320633
948,0.00190135,0.00190058,-5.41939e-05
950,0.00273993,-0.000506724,-0.00269266
952,0.00273993,-0.000506724,-0.00269266
954,0.00236265,0.00189778,0.00140733
956,0.0117098,-0.00780409,-0.0087301
958,0.00254848,0.0024771,-0.000598952
960,0.00193256,-1.02074e-05,-0.00193253
962,0.000941147,9.1642e-06,-0.000941102
964,0.00262109,-0.00256705,0.000529485
966,0.00224145,-5.83902e-05,0.00224069
968,0.00224145,-5.83902e-05,0.00224069
970,0.00446395,0.00109325,0.00432801
972,0.00446395,0.00109325,0.00432801
974,0.00860972,0.00164433,-0.00845125
976,0.00246013,-0.00241354,-0.000476516
978,0.00279762,-0.0013274,0.00246266
980,0.00383084,-0.00232359,-0.0030457
982,0.00185499,0.000256528,0.00183717
984,0.00248053,-0.00118745,-0.00217785
986,0.00108511,-0.000882876,0.000630868
988,0.00544543,0.00409791,-0.00358607
990,0.00544543,0.00409791,-0.00358607
992,0.00226555,-0.00226367,-9.21167e-05
994,0.00219679,-0.000421831,0.00215591
996,0.00379625,-0.00293393,0.00240906
998,0.000646714,0.000364623,0.000534124
1000,0.000646714,0.000364623,0.000534124
1002,0.00309479,0.00303152,-0.000622597
1004,0.0047425,-0.00413284,-0.00232613
1006,0.0047425,-0.00413284,-0.00232613
1008,0.00166107,0.00155669,0.000579546
1010,0.00107046,-0.000821086,0.000686809
1012,0.00785894,0.00618745,0.00484544
1014,0.00155622,-0.000545286,0.00145757
1016,0.00555964,-0.00547742,-0.000952588
1018,0.00306565,-0.00202583,-0.00230092
1020,0.00138276,0.000133852,-0.00137627
1022,0.00496024,0.00469655,-0.00159576
1024,0.00739023,0.00500309,0.00543917
1026,0.00739023,0.00500309,0.00543917
1028,0.00739023,0.00500309,0.00543917
1030,0.00180016,-0.000225884,0.00178593
1032,0.00180016,-0.000225884,0.00178593
1034,0.00106726,-0.000858175,0.000634486
1036,0.00356412,0.000525895,0.00352511
1038,0.00337102,-0.00319888,0.00106344
1040,0.00262876,0.00223479,0.00138422
1042,0.00316864,-0.00233934,0.00213723
1044,0.00449571,-0.0041962,-0.00161348
1046,0.00194881,-0.0019244,0.000307494
1048,0.00194881,-0.0019244,0.000307494
1050,0.00292293,0.00224416,0.00187278
1052,0.000199463,0.00018292,-7.95347e-05
1054,0.00324274,0.00315268,0.000758951
1056,0.00114099,-0.00110298,0.000292021
1058,0.00256156,0.00195187,0.00165885
1060,0.00256156,0.00195187,0.00165885
1062,0.00428568,-0.0042546,-0.000515129
1064,0.00380485,-0.00352932,0.00142152
1066,0.00176313,0.00159015,0.000761614
1068,0.00224665,0.000152816,0.00224145
1070,0.00600642,0.00590095,0.00112066
1072,0.00189808,-0.000449181,-0.00184416
1074,0.00265603,-0.00157796,0.00213647
1076,0.00265603,-0.00157796,0.00213647
1078,0.005002,-0.00430951,0.00253931
1080,0.000332375,0.000322465,-8.05603e-05
1082,0.000332375,0.000322465,-8.05603e-05
1084,0.000332375,0.000322465,-8.05603e-05
1086,0.00132822,0.00123155,0.000497436
1088,0.00132822,0.00123155,0.000497436
1090,0.00132822,0.00123155,0.000497436
1092,0.00132822,0.00123155,0.000497436
1094,0.00132822,0.00123155,0.000497436
1096,0.00132822,0.00123155,0.000497436
1098,0.00139823,0.00110071,-0.000862257
1100,0.00139823,0.00110071,-0.000862257
1102,0.00175663,0.000181695,0.00174721
1104,0.00175663,0.000181695,0.00174721
1106,0.00175663,0.000181695,0.00174721
1108,0.00175663,0.000181695,0.00174721
1110,0.00324104,0.0032053,0.000479998
1112,0.00103155,-0.000898134,-0.0005074
1114,0.00222275,-0.000158188,0.00221711
1116,0.00231972,0.0017057,0.00157216
1118,0.00234741,0.00232912,0.000292476
1120,0.00442815,-0.00436444,-0.000748478
1122,0.00296585,-0.00259088,-0.00144347
1124,0.00105225,-0.000926179,0.000499415
1126,0.00101635,-0.000699727,0.000737127
1128,0.000455612,0.00034636,0.000296002
1130,0.00141511,-0.00127119,-0.000621771
1132,0.00141511,-0.00127119,-0.000621771
1134,0.00540431,0.00310103,0.00442608
1136,0.000230969,0.000229679,-2.4377e-05
1138,0.00113547,-0.00112102,-0.000180559
1140,0.00113547,-0.00112102,-0.000180559
1142,0.000787607,0.000119893,0.000778428
1144,0.00138012,0.00136276,0.000218223
1146,0.00138012,0.00136276,0.000218223
1148,0.00138012,0.00136276,0.000218223
1150,0.00497657,0.00298773,0.00397992
1152,0.00052241,0.000519453,-5.55094e-05
1154,0.00139833,0.0013743,0.000258128
1156,0.00462414,0.00358752,-0.0029176
1158,0.00228761,-0.00228734,3.51632e-05
1160,0.000447747,-0.000120247,0.000431298
1162,0.00187839,0.00178444,0.000586638
1164,0.00337759,-0.00337138,-0.000204715
1166,0.00365605,0.00361253,0.000562442
1168,0.0096783,-0.00961126,-0.00113715
1170,0.0010254,-0.000919489,-0.000453864
1172,0.00235878,-0.00211454,0.00104525
1174,0.00235878,-0.00211454,0.00104525
1176,0.00255318,-0.00105126,0.00232671
1178,0.000969138,-0.000900605,0.000357965
1180,0.000969138,-0.000900605,0.000357965
1182,0.00414868,0.00377296,0.00172518
1184,0.00406261,0.00125472,-0.00386399
1186,0.00356672,0.00355684,-0.000265193
1188,0.00880956,0.00607028,-0.00638435
1190,0.00880956,0.00607028,-0.00638435
1192,0.00509546,0.00214207,-0.00462334
1194,0.00160752,-0.000814155,-0.0013861
1196,0.00166126,-0.00155921,0.000573257
1198,0.00166126,-0.00155921,0.000573257
1200,0.00516895,-0.000184383,-0.00516566
1202,0.00337524,0.00211711,0.00262871
1204,0.0018725,0.000758202,0.00171213
1206,0.00475559,-0.00462003,0.00112735
1208,0.00849503,-0.00540982,-0.00654976
1210,0.00208099,-0.000110379,0.00207806
1212,0.00693292,0.00452606,0.00525168
1214,0.0052217,0.00239777,-0.00463863
1216,0.00145196,-0.00126031,0.000720991
1218,0.00145196,-0.00126031,0.000720991
1220,0.0007262,-0.000233665,-0.000687581
1222,0.0007262,-0.000233665,-0.000687581
1224,0.0007262,-0.000233665,-0.000687581
1226,0.0007262,-0.000233665,-0.000687581
1228,0.0032251,0.00311969,0.000817812
1230,0.0032251,0.00311969,0.000817812
1232,0.00539532,-0.00387713,0.00375198
1234,0.000778431,-0.000254093,-0.000735793
1236,0.00202258,0.000655502,-0.00191342
1238,0.00273315,0.00132209,-0.0023921
1240,0.00581001,0.00573222,0.000947531
1242,0.00137823,-0.00136663,-0.000178455
1244,0.00279252,-0.00264912,0.000883368
1246,0.00279252,-0.00264912,0.000883368
1248,0.00231547,0.00170749,-0.00156393
1250,0.00174703,0.000491765,-0.00167639
1252,0.00511454,0.00510165,-0.000362984
1254,0.00612102,-0.00413098,0.00451685
1256,0.00803415,-0.00535351,-0.00599061
1258,0.00330414,-0.00215637,-0.00250348
1260,0.00288685,0.00229153,-0.00175579
1262,0.00543147,0.00529077,0.00122823
1264,0.000722056,-0.000577405,0.000433552
1266,0.000722056,-0.000577405,0.000433552
1268,0.000722056,-0.000577405,0.000433552
1270,0.00136561,0.0013604,0.000119219
1272,0.00284252,-0.000756544,-0.00273999
