MDTU,S_B
192,0.533562
193,0.529256
194,0.578977
195,0.526244
196,0.558084
197,0.552387
198,0.532216
199,0.499301
200,0.52033
201,0.539906
202,0.559158
203,0.560253
204,0.536318
205,0.555511
206,0.529936
207,0.564522
208,0.541346
209,0.543191
210,0.550171
211,0.557681
212,0.52893
213,0.546873
214,0.539758
215,0.526474
216,0.546352
217,0.539704
218,0.534277
219,0.538542
220,0.553546
221,0.556413
222,0.556191
223,0.556614
224,0.570584
225,0.545538
226,0.545544
227,0.570613
228,0.562874
229,0.560376
230,0.536907
231,0.547763
232,0.557027
233,0.572041
234,0.52622
235,0.520622
236,0.52912
237,0.55446
238,0.553411
239,0.573097
240,0.55525
241,0.557512
242,0.519158
243,0.539137
244,0.55812
245,0.54964
246,0.538011
247,0.536156
248,0.555479
249,0.552442
250,0.543758
251,0.550183
252,0.558737
253,0.553425
254,0.575953
255,0.544445
256,0.510908
257,0.544383
258,0.547224
259,0.5407
260,0.542322
261,0.552041
262,0.513778
263,0.539926
264,0.54646
265,0.540257
266,0.550838
267,0.527201
268,0.558251
269,0.548333
270,0.514618
271,0.533662
272,0.55217
273,0.552197
274,0.526805
275,0.530095
276,0.512575
277,0.52123
278,0.545386
279,0.543879
280,0.566414
281,0.565751
282,0.543539
283,0.555772
284,0.547141
285,0.53624
286,0.550777
287,0.511974
288,0.520768
289,0.531113
290,0.553942
291,0.568338
292,0.563263
293,0.569482
294,0.544663
295,0.55311
296,0.538278
297,0.569486
298,0.536533
299,0.551182
300,0.531964
301,0.573031
302,0.538605
303,0.567157
304,0.561838
305,0.544803
306,0.54504
307,0.555283
308,0.551286
309,0.549875
310,0.566322
311,0.571322
312,0.584065
313,0.546393
314,0.552309
315,0.535043
316,0.539714
317,0.552823
318,0.512326
319,0.549105
320,0.534222
321,0.562656
322,0.55712
323,0.543131
324,0.544467
325,0.528812
326,0.563234
327,0.568556
328,0.544248
329,0.523372
330,0.527159
331,0.554355
332,0.4928
333,0.519705
334,0.563738
335,0.574933
336,0.560385
337,0.543595
338,0.528108
339,0.548901
340,0.549791
341,0.571815
342,0.571815
343,0.564881
344,0.531892
345,0.566805
346,0.549237
347,0.524967
348,0.543922
349,0.514567
350,0.515716
351,0.53397
352,0.553047
353,0.568236
354,0.550494
355,0.544703
356,0.533503
357,0.529535
358,0.559897
359,0.546319
360,0.526863
361,0.533308
362,0.543748
363,0.544628
364,0.542369
365,0.538372
366,0.542171
367,0.521562
368,0.541538
369,0.54022
370,0.522921
371,0.532245
372,0.557041
373,0.556521
374,0.554372
375,0.560643
376,0.53899
377,0.517485
378,0.535392
379,0.543799
380,0.522257
381,0.552246
382,0.531343
383,0.56658
384,0.594987
385,0.540949
386,0.527432
387,0.512942
388,0.544557
389,0.545866
390,0.515003
391,0.543657
392,0.501814
393,0.56141
394,0.534961
395,0.559412
396,0.522523
397,0.517791
398,0.51872
399,0.533813
400,0.539647
401,0.536389
402,0.535031
403,0.561289
404,0.532534
405,0.530431
406,0.557585
407,0.570875
408,0.539572
409,0.550508
410,0.53022
411,0.556015
412,0.545403
413,0.545018
414,0.562119
415,0.546757
416,0.531677
417,0.535375
418,0.540684
419,0.548987
420,0.506293
421,0.537672
422,0.541106
423,0.556886
424,0.541878
425,0.550577
426,0.550716
427,0.535702
428,0.537583
429,0.516879
430,0.514803
431,0.549454
432,0.557215
433,0.541035
434,0.525607
435,0.543605
436,0.571166
437,0.513081
438,0.545915
439,0.517682
440,0.574167
441,0.52812
442,0.515367
443,0.520891
444,0.545974
445,0.553597
446,0.524512
447,0.544662
448,0.544662
449,0.566134
450,0.567658
451,0.520887
452,0.561721
453,0.54431
454,0.535285
455,0.543639
456,0.561997
457,0.542178
458,0.52595
459,0.55463
460,0.579423
461,0.567984
462,0.567984
463,0.527137
464,0.554068
465,0.546785
466,0.597801
467,0.549927
468,0.514275
469,0.564055
470,0.573675
471,0.550057
472,0.550057
473,0.524664
474,0.547837
475,0.570698
476,0.541421
477,0.520306
478,0.546052
479,0.571158
480,0.577855
481,0.538667
482,0.548532
483,0.55029
484,0.547406
485,0.572772
486,0.5431
487,0.536995
488,0.529091
489,0.550579
490,0.549832
491,0.553116
492,0.56412
493,0.574901
494,0.548805
495,0.509367
496,0.55598
497,0.525806
498,0.523284
499,0.541269
500,0.547734
501,0.500955
502,0.511495
503,0.533643
504,0.527614
505,0.543862
506,0.527506
507,0.518287
508,0.529409
509,0.54074
510,0.523678
511,0.546746
512,0.572944
513,0.579356
514,0.537407
515,0.541241
516,0.568956
517,0.510341
518,0.540634
519,0.537953
520,0.535909
521,0.567696
522,0.55775
523,0.569892
524,0.538581
525,0.57339
526,0.520766
527,0.559387
528,0.554394
529,0.541701
530,0.544469
531,0.529215
532,0.560412
533,0.554224
534,0.554224
535,0.542278
536,0.532159
537,0.519759
538,0.486378
539,0.519699
540,0.545685
541,0.538247
542,0.533906
543,0.53993
544,0.567302
545,0.525059
546,0.509381
547,0.543602
548,0.508797
549,0.555201
550,0.540606
551,0.563525
552,0.559427
553,0.560816
554,0.55321
555,0.526801
556,0.530379
557,0.55425
558,0.524925
559,0.555702
560,0.514906
561,0.567224
562,0.547886
563,0.572112
564,0.549295
565,0.548064
566,0.532159
567,0.574652
568,0.566585
569,0.552272
570,0.552272
571,0.536185
572,0.551162
573,0.577271
574,0.580814
575,0.536184
576,0.558779
577,0.536291
578,0.551687
579,0.562577
580,0.53317
581,0.553407
582,0.54844
583,0.527801
584,0.541734
585,0.534866
586,0.55565
587,0.56827
588,0.550877
589,0.547628
590,0.580917
591,0.553079
592,0.573124
593,0.561146
594,0.550962
595,0.56729
596,0.572248
597,0.574385
598,0.565262
599,0.57936
600,0.538202
601,0.546512
602,0.569894
603,0.558517
604,0.5561
605,0.574712
606,0.546512
607,0.537782
608,0.560467
609,0.551323
610,0.57277
611,0.552708
612,0.558864
613,0.541853
614,0.552369
615,0.549981
616,0.545857
617,0.52394
618,0.555511
619,0.550415
620,0.538063
621,0.542296
622,0.529743
623,0.542332
624,0.572647
625,0.522857
626,0.562091
627,0.573791
628,0.553668
629,0.53834
630,0.533047
631,0.551931
632,0.552778
633,0.535819
634,0.514362
635,0.496121
636,0.529779
637,0.54877
638,0.550697
639,0.54511
640,0.560962
641,0.545112
642,0.567668
643,0.572413
644,0.528753
645,0.54351
646,0.525363
647,0.562609
648,0.528015
649,0.514565
650,0.534422
651,0.575989
652,0.549888
653,0.546445
654,0.561914
655,0.567877
656,0.538599
657,0.512539
658,0.534339
659,0.549256
660,0.522673
661,0.515944
662,0.529968
663,0.540205
664,0.525951
665,0.546125
666,0.530374
667,0.539507
668,0.593666
669,0.555933
670,0.527507
671,0.56464
672,0.566019
673,0.545493
674,0.554601
675,0.567979
676,0.554462
677,0.572641
678,0.535875
679,0.520455
680,0.579322
681,0.506565
682,0.50275
683,0.55127
684,0.528472
685,0.498151
686,0.522641
687,0.557463
688,0.552041
689,0.549328
690,0.563307
691,0.552863
692,0.554445
693,0.562275
694,0.534074
695,0.559311
696,0.553288
697,0.517751
698,0.556807
699,0.542011
700,0.520419
701,0.568331
702,0.568331
703,0.557797
704,0.512376
705,0.553085
706,0.553788
707,0.534514
708,0.557468
709,0.554667
710,0.53656
711,0.530619
712,0.560092
713,0.529343
714,0.544382
715,0.545325
716,0.527319
717,0.540108
718,0.485347
719,0.541352
720,0.538937
721,0.562352
722,0.570947
723,0.557243
724,0.558846
725,0.562883
726,0.575616
727,0.559228
728,0.55616
729,0.511248
730,0.531495
731,0.533067
732,0.577009
733,0.549235
734,0.541385
735,0.538054
736,0.526419
737,0.52667
738,0.538771
739,0.556004
740,0.552848
741,0.559036
742,0.562363
743,0.518339
744,0.544026
745,0.525734
746,0.512892
747,0.518981
748,0.538518
749,0.526172
750,0.54435
751,0.526185
752,0.560953
753,0.556848
754,0.568034
755,0.566694
756,0.556615
757,0.539301
758,0.521162
759,0.538726
760,0.558514
761,0.558906
762,0.582263
763,0.522608
764,0.51575
765,0.560859
766,0.561286
767,0.569614
768,0.557065
769,0.606032
770,0.542848
771,0.537226
772,0.525893
773,0.556285
774,0.537602
775,0.554238
776,0.530011
777,0.521682
778,0.552469
779,0.552469
780,0.576645
781,0.535993
782,0.57843
783,0.574539
784,0.539398
785,0.533809
786,0.563521
787,0.550664
788,0.558389
789,0.555966
790,0.551604
791,0.543623
792,0.545618
793,0.514044
794,0.560947
795,0.523061
796,0.577383
797,0.511355
798,0.557896
799,0.54103
800,0.562704
801,0.53577
802,0.536981
803,0.535601
804,0.546192
805,0.588497
806,0.578776
807,0.527519
808,0.52415
809,0.503828
810,0.523054
811,0.541533
812,0.57992
813,0.562885
814,0.544687
815,0.569682
816,0.541169
817,0.53623
818,0.565103
819,0.551332
820,0.55584
821,0.55584
822,0.517127
823,0.54994
824,0.567585
825,0.529051
826,0.57188
827,0.513095
828,0.526966
829,0.536203
830,0.527264
831,0.533473
832,0.551554
833,0.55209
834,0.523513
835,0.57167
836,0.517105
837,0.517105
838,0.567622
839,0.536648
840,0.532046
841,0.549261
842,0.546422
843,0.537275
844,0.539804
845,0.534603
846,0.523643
847,0.51223
848,0.516304
849,0.52028
850,0.545731
851,0.528489
852,0.551371
853,0.548998
854,0.531204
855,0.555993
856,0.546601
857,0.538057
858,0.547844
859,0.531762
860,0.510013
861,0.544023
862,0.521285
863,0.523724
864,0.556469
865,0.559345
866,0.549197
867,0.534968
868,0.585059
869,0.546631
870,0.549713
871,0.535006
872,0.549074
873,0.541014
874,0.553106
875,0.558906
876,0.513607
877,0.587201
878,0.531367
879,0.529275
880,0.566032
881,0.566573
882,0.567009
883,0.533032
884,0.55011
885,0.537816
886,0.546128
887,0.555359
888,0.571354
889,0.571354
890,0.546291
891,0.54601
892,0.529682
893,0.547908
894,0.51957
895,0.538657
896,0.551275
897,0.537261
898,0.528141
899,0.535679
900,0.545193
901,0.545332
902,0.541681
903,0.536752
904,0.54192
905,0.525046
906,0.527975
907,0.548098
908,0.544731
909,0.547636
910,0.542511
911,0.559851
912,0.564101
913,0.554469
914,0.542022
915,0.570002
916,0.550105
917,0.530338
918,0.559691
919,0.543913
920,0.557189
921,0.541648
922,0.506147
923,0.56782
924,0.533727
925,0.563143
926,0.544516
927,0.595325
928,0.524293
929,0.542997
930,0.561717
931,0.534842
932,0.53249
933,0.565544
934,0.589421
935,0.589421
936,0.551081
937,0.524983
938,0.561408
939,0.537572
940,0.55783
941,0.608247
942,0.543929
943,0.559452
944,0.537457
945,0.569706
946,0.543551
947,0.552542
948,0.567232
949,0.529247
950,0.539645
951,0.546826
952,0.532603
953,0.542617
954,0.538015
955,0.569016
956,0.549406
957,0.512734
958,0.555608
959,0.574736
960,0.573383
961,0.574148
962,0.558169
963,0.513292
964,0.53533
965,0.537369
966,0.558171
967,0.526538
968,0.520114
969,0.547251
970,0.543523
971,0.533035
972,0.525154
973,0.512455
974,0.500347
975,0.51618
976,0.538298
977,0.574686
978,0.542202
979,0.523938
980,0.535656
981,0.539962
982,0.515166
983,0.523419
984,0.553709
985,0.552428
986,0.551365
987,0.544034
988,0.553049
989,0.531616
990,0.527768
991,0.572943
992,0.549147
993,0.534915
994,0.541778
995,0.54373
996,0.565594
997,0.547652
998,0.560887
999,0.532622
1000,0.529159
