MDTU,S_B
376,0.552319
378,0.540402
380,0.55565
382,0.55565
384,0.538413
386,0.541041
388,0.545157
390,0.520607
392,0.517595
394,0.546528
396,0.563717
398,0.549806
400,0.549806
402,0.549806
404,0.527043
406,0.52315
408,0.52315
410,0.520697
412,0.511616
414,0.543349
416,0.546647
418,0.544882
420,0.545209
422,0.552526
424,0.527586
426,0.538856
428,0.558378
430,0.536553
432,0.549275
434,0.553705
436,0.553705
438,0.537701
440,0.550512
442,0.541381
444,0.554636
446,0.530764
448,0.545812
450,0.545812
452,0.55216
454,0.55216
456,0.544268
458,0.558101
460,0.558101
462,0.558101
464,0.543713
466,0.546614
468,0.521121
470,0.549923
472,0.544172
474,0.56329
476,0.541215
478,0.535811
480,0.533376
482,0.546893
484,0.548043
486,0.546798
488,0.530807
490,0.539838
492,0.523072
494,0.516894
496,0.516714
498,0.548204
500,0.538985
502,0.544782
504,0.544782
506,0.553103
508,0.544201
510,0.566576
512,0.566576
514,0.566576
516,0.533742
518,0.534816
520,0.544225
522,0.542053
524,0.542053
526,0.567312
528,0.567312
530,0.567312
532,0.546567
534,0.522702
536,0.525481
538,0.542525
540,0.522031
542,0.535377
544,0.54331
546,0.54331
548,0.54331
550,0.531445
552,0.530727
554,0.521944
556,0.543894
558,0.533973
560,0.537465
562,0.550704
564,0.550704
566,0.550704
568,0.536645
570,0.532557
572,0.532557
574,0.541319
576,0.532033
578,0.550879
580,0.550879
582,0.545311
584,0.545311
586,0.545311
588,0.523003
590,0.535472
592,0.539637
594,0.527844
596,0.52404
598,0.532935
600,0.532935
602,0.557645
604,0.544087
606,0.544087
608,0.527326
610,0.54536
612,0.536591
614,0.553171
616,0.545156
618,0.534629
620,0.536213
622,0.542021
624,0.542001
626,0.550502
628,0.552762
630,0.555659
632,0.555659
634,0.549271
636,0.546906
638,0.546906
640,0.545879
642,0.539667
644,0.544275
646,0.532957
648,0.56489
650,0.541492
652,0.545424
654,0.529224
656,0.538193
658,0.553262
660,0.542768
662,0.523743
664,0.538465
666,0.530513
668,0.514157
670,0.515458
672,0.528567
674,0.529324
676,0.545871
678,0.516102
680,0.535015
682,0.538517
684,0.554854
686,0.554854
688,0.546803
690,0.533662
692,0.551341
694,0.534306
696,0.536529
698,0.536529
700,0.568464
702,0.568464
704,0.568464
706,0.554763
708,0.554763
710,0.554763
712,0.530616
714,0.521246
716,0.553244
718,0.543492
720,0.543929
722,0.546812
724,0.546812
726,0.550236
728,0.54271
730,0.540947
732,0.540947
734,0.55133
736,0.530137
738,0.530137
740,0.515812
742,0.535451
744,0.54269
746,0.530635
748,0.521331
750,0.51931
752,0.537127
754,0.540966
756,0.543471
758,0.547885
760,0.533299
762,0.548949
764,0.539134
766,0.54101
768,0.54101
770,0.533873
772,0.531373
774,0.547989
776,0.547989
778,0.528655
780,0.540691
782,0.514061
784,0.536406
786,0.532427
788,0.533595
790,0.539253
792,0.537014
794,0.549368
796,0.55553
798,0.55553
800,0.55553
802,0.559354
804,0.559354
806,0.559354
808,0.548555
810,0.548555
812,0.540175
814,0.541254
816,0.54281
818,0.53678
820,0.53695
822,0.539696
824,0.540289
826,0.527669
828,0.54339
830,0.537272
832,0.533975
834,0.533975
836,0.549962
838,0.549962
840,0.553687
842,0.544249
844,0.55472
846,0.529674
848,0.5385
850,0.5385
852,0.534967
854,0.535844
856,0.527432
858,0.548787
860,0.529471
862,0.539029
864,0.539029
866,0.539029
868,0.552737
870,0.552737
872,0.536878
874,0.553491
876,0.553491
878,0.540923
880,0.540923
882,0.54536
884,0.54536
886,0.542767
888,0.532637
890,0.526821
892,0.54063
894,0.53129
896,0.53129
898,0.528872
900,0.551206
902,0.518362
904,0.540637
906,0.536803
908,0.531995
910,0.535777
912,0.522306
914,0.532225
916,0.529704
918,0.540843
920,0.540843
922,0.524813
924,0.541725
926,0.539992
928,0.547354
930,0.528243
932,0.534185
934,0.534185
936,0.532384
938,0.532384
940,0.530823
942,0.533437
944,0.533437
946,0.538659
948,0.537984
950,0.534634
952,0.560717
954,0.557223
