MDTU,link
770,0.576746
772,0.55794
774,0.553221
776,0.553221
778,0.55047
780,0.60017
782,0.592192
784,0.587405
786,0.645719
788,0.602534
790,0.59808
792,0.559835
794,0.589149
796,0.587624
798,0.587624
800,0.587624
802,0.603819
804,0.603819
806,0.603819
808,0.567909
810,0.567909
812,0.648595
814,0.604712
816,0.613256
818,0.670862
820,0.62419
822,0.602862
824,0.592931
826,0.585851
828,0.625966
830,0.585535
832,0.55208
834,0.55208
836,0.573422
838,0.573422
840,0.545963
842,0.554675
844,0.546854
846,0.538108
848,0.547831
850,0.547831
852,0.535073
854,0.543976
856,0.541871
858,0.566628
860,0.538751
862,0.559792
864,0.559792
866,0.559792
868,0.563459
870,0.563459
872,0.583982
874,0.569326
876,0.569326
878,0.54632
880,0.54632
882,0.566065
884,0.566065
886,0.589506
888,0.58111
890,0.583402
892,0.557981
894,0.579455
896,0.579455
898,0.563688
900,0.580263
902,0.601976
904,0.567699
906,0.590166
908,0.595438
910,0.643576
912,0.586446
914,0.559693
916,0.567641
918,0.587092
920,0.587092
922,0.580029
924,0.565237
926,0.587581
928,0.599384
930,0.567931
932,0.618226
934,0.618226
936,0.594887
938,0.594887
940,0.555143
942,0.589764
944,0.589764
946,0.521671
948,0.538565
950,0.525131
952,0.532197
954,0.56327
