MDTU,energy
368,1.36949
370,1.34304
372,1.34304
374,1.34304
376,1.34304
378,1.37879
380,1.33305
382,1.33305
384,1.38476
386,1.37688
388,1.36453
390,1.43818
392,1.44721
394,1.36042
396,1.30885
398,1.35058
400,1.35058
402,1.35058
404,1.41887
406,1.43055
408,1.43055
410,1.43791
412,1.46515
414,1.36995
416,1.36006
418,1.36535
420,1.36437
422,1.34242
424,1.41724
426,1.38343
428,1.32487
430,1.39034
432,1.35218
434,1.33889
436,1.33889
438,1.3869
440,1.34846
442,1.37586
444,1.33609
446,1.40771
448,1.36257
450,1.36257
452,1.34352
454,1.34352
456,1.3672
458,1.3257
460,1.3257
462,1.3257
464,1.36886
466,1.36016
468,1.43664
470,1.35023
472,1.36748
474,1.31013
476,1.37636
478,1.39257
480,1.39987
482,1.35932
484,1.35587
486,1.35961
488,1.40758
490,1.38049
492,1.43078
494,1.44932
496,1.44986
498,1.35539
500,1.38305
502,1.36565
504,1.36565
506,1.34069
508,1.3674
510,1.30027
512,1.30027
514,1.30027
516,1.39877
518,1.39555
520,1.36732
522,1.37384
524,1.37384
526,1.29806
528,1.29806
530,1.29806
532,1.3603
534,1.43189
536,1.42356
538,1.37243
540,1.43391
542,1.39387
544,1.37007
546,1.37007
548,1.37007
550,1.40567
552,1.40782
554,1.43417
556,1.36832
558,1.39808
560,1.3876
562,1.34789
564,1.34789
566,1.34789
568,1.39007
570,1.40233
572,1.40233
574,1.37604
576,1.4039
578,1.34736
580,1.34736
582,1.36407
584,1.36407
586,1.36407
588,1.43099
590,1.39358
592,1.38109
594,1.41647
596,1.42788
598,1.4012
600,1.4012
602,1.32707
604,1.36774
606,1.36774
608,1.41802
610,1.36392
612,1.39023
614,1.34049
616,1.36453
618,1.39611
620,1.39136
622,1.37394
624,1.374
626,1.34849
628,1.34171
630,1.33302
632,1.33302
634,1.35219
636,1.35928
638,1.35928
640,1.36236
642,1.381
644,1.36718
646,1.40113
648,1.30533
650,1.37552
652,1.36373
654,1.41233
656,1.38542
658,1.34021
660,1.37169
662,1.42877
664,1.3846
666,1.40846
668,1.45753
670,1.45363
672,1.4143
674,1.41203
676,1.36239
678,1.45169
680,1.39496
682,1.38445
684,1.33544
686,1.33544
688,1.35959
690,1.39901
692,1.34598
694,1.39708
696,1.39041
698,1.39041
700,1.29461
702,1.29461
704,1.29461
706,1.33571
708,1.33571
710,1.33571
712,1.40815
714,1.43626
716,1.34027
718,1.36952
720,1.36821
722,1.35956
724,1.35956
726,1.34929
728,1.37187
730,1.37716
732,1.37716
734,1.34601
736,1.40959
738,1.40959
740,1.45256
742,1.39365
744,1.37193
746,1.4081
748,1.43601
750,1.44207
752,1.38862
754,1.3771
756,1.36959
758,1.35634
760,1.4001
762,1.35315
764,1.3826
766,1.37697
768,1.37697
770,1.39838
772,1.40588
774,1.35603
776,1.35603
778,1.41404
780,1.37793
782,1.45782
784,1.39078
786,1.40272
788,1.39921
790,1.38224
792,1.38896
794,1.3519
796,1.33341
798,1.33341
800,1.33341
802,1.32194
804,1.32194
806,1.32194
808,1.35434
810,1.35434
812,1.37947
814,1.37624
816,1.37157
818,1.38966
820,1.38915
822,1.38091
824,1.37913
826,1.41699
828,1.36983
830,1.38818
832,1.39807
834,1.39807
836,1.35011
838,1.35011
840,1.33894
842,1.36725
844,1.33584
846,1.41098
848,1.3845
850,1.3845
852,1.3951
854,1.39247
856,1.41771
858,1.35364
860,1.41159
862,1.38291
864,1.38291
866,1.38291
868,1.34179
870,1.34179
872,1.38937
874,1.33953
876,1.33953
878,1.37723
880,1.37723
882,1.36392
884,1.36392
886,1.3717
888,1.40209
890,1.41954
892,1.37811
894,1.40613
896,1.40613
898,1.41338
900,1.34638
902,1.44491
904,1.37809
906,1.38959
908,1.40402
910,1.39267
912,1.43308
914,1.40332
916,1.41089
918,1.37747
920,1.37747
922,1.42556
924,1.37483
926,1.38002
928,1.35794
930,1.41527
932,1.39744
934,1.39744
936,1.40285
938,1.40285
940,1.40753
942,1.39969
944,1.39969
946,1.38402
948,1.38605
950,1.3961
952,1.31785
954,1.32833
