MDTU,min_width,max_width
1318,1.64073,1.08405
1320,1.64073,1.08405
1322,1.81765,1.07812
1324,1.78827,1.08507
1326,1.78827,1.08507
1328,1.73733,1.09447
1330,1.64043,1.11523
1332,1.70342,1.12846
1334,1.64915,1.04033
1336,1.95118,1.08135
1338,1.77064,1.07029
1340,1.62387,1.03275
1342,1.62536,1.03123
1344,1.55788,1.08544
1346,1.64556,1.08628
1348,1.74822,1.08872
1350,1.82214,1.15054
1352,1.65873,1.09023
1354,1.65873,1.09023
1356,1.78204,1.1007
1358,1.75777,1.09301
1360,1.64538,1.04609
1362,1.64538,1.04609
1364,1.77844,1.09363
1366,1.66925,1.19517
1368,1.79551,1.14371
1370,1.60394,1.12822
1372,1.60394,1.12822
1374,1.60394,1.12822
1376,1.76547,1.12709
1378,1.76208,1.12009
1380,1.67741,1.10263
1382,1.67252,1.17553
1384,1.68876,1.08466
1386,1.77439,1.07297
1388,1.66197,1.09269
1390,1.76343,1.10968
1392,1.71131,1.02646
1394,1.67853,1.02213
1396,1.5267,1.00247
1398,1.41154,0.979225
1400,1.42304,0.90328
1402,1.45468,0.93832
1404,1.4766,0.967763
1406,1.58158,0.967565
1408,1.58971,0.944027
1410,1.58971,0.944027
1412,1.4793,1.00412
1414,1.52512,1.0318
1416,1.48263,0.945912
1418,1.58169,0.969263
1420,1.55996,0.968159
1422,1.55996,0.968159
1424,1.62498,1.06819
1426,1.53029,0.98061
1428,1.52858,0.990899
1430,1.52858,0.990899
1432,1.51707,1.00095
1434,1.56073,1.02046
1436,1.65786,1.08812
1438,1.65786,1.08812
1440,1.52134,1.06144
1442,1.66858,1.03138
1444,1.69449,1.0966
1446,1.63528,1.08758
1448,1.73891,1.078
1450,1.66847,1.09652
1452,1.67059,1.13374
1454,1.71704,1.14878
1456,1.60926,1.07172
1458,1.60926,1.07172
1460,1.75934,1.11163
1462,1.74932,1.12216
1464,1.74932,1.12216
1466,1.70578,1.12693
1468,1.81237,1.1819
1470,1.84567,1.23279
1472,1.79238,1.22128
1474,1.79049,1.20094
1476,1.79049,1.20094
1478,1.90845,1.19009
1480,1.90845,1.19009
1482,1.90845,1.19009
1484,1.80328,1.2297
1486,1.8025,1.21202
1488,1.8025,1.21202
1490,1.88324,1.19742
1492,1.72723,1.27568
1494,1.90771,1.31177
1496,1.88093,1.33576
1498,1.88093,1.33576
1500,1.99875,1.32658
1502,1.90187,1.2864
1504,1.82836,1.27494
1506,2.0281,1.31644
1508,1.89826,1.34847
1510,1.81983,1.27198
1512,1.98964,1.3519
1514,1.92851,1.3172
1516,2.01761,1.39655
1518,1.94984,1.42979
1520,2.07059,1.40915
1522,2.04584,1.42591
1524,2.04584,1.42591
1526,2.04584,1.42591
1528,1.97177,1.37305
1530,1.88682,1.2982
1532,1.93489,1.36586
1534,1.98662,1.31543
1536,1.89488,1.29373
1538,1.94289,1.32867
1540,1.99779,1.35535
1542,1.96769,1.36087
1544,2.16796,1.3272
1546,1.87477,1.25892
1548,1.83891,1.29308
1550,1.84439,1.34705
1552,1.88002,1.34668
1554,1.93664,1.3438
1556,1.98341,1.31785
1558,1.92495,1.32158
1560,1.93389,1.30254
1562,1.94117,1.35376
1564,1.91529,1.39522
1566,2.07556,1.38448
1568,1.92051,1.40567
1570,1.95884,1.34181
1572,1.99253,1.36532
1574,1.96328,1.35195
1576,2.05658,1.41089
1578,2.05658,1.41089
1580,1.96731,1.38248
1582,1.96731,1.38248
1584,1.96731,1.38248
1586,2.04712,1.33987
1588,1.92382,1.37397
