ReTr(Lx),ImTr(Lx)
-0.00186205,-0.00302817
0.00316313,-0.00746465
0.00316313,-0.00746465
-0.00096364,0.0099372
-0.00641375,0.00942015
-0.00795975,0.00130887
-0.00795975,0.00130887
0.012444,0.0189997
-0.000719155,-0.00599715
-0.0012462,-0.00219019
0.00467877,0.00352644
-0.00189214,0.000793275
-0.00178731,0.00195802
-0.00160018,-0.000382265
0.00406876,0.00256589
0.00215939,0.000289561
0.00215939,0.000289561
-0.000567695,0.00071229
-0.000597245,0.00337438
-0.000597245,0.00337438
-0.00072005,-0.0095192
-0.00256529,-0.007245
-0.00123504,0.00316608
0.00082604,-0.00611765
-0.00181289,-0.00444668
-0.00181289,-0.00444668
0.0059307,0.00436648
0.0059307,0.00436648
0.0059307,0.00436648
-0.000802875,0.000124568
0.000968465,-0.00086236
0.000968465,-0.00086236
0.00242761,-0.000266066
-0.000970365,-0.00209374
-0.000103503,-0.0011875
0.00193583,-0.00085753
0.00193583,-0.00085753
0.00358122,-0.00329996
-0.000307898,0.00353132
-0.000719965,0.00321369
-0.0104981,-0.00484905
0.00441207,0.00330832
0.00414285,-0.00358246
-0.00187293,0.00505975
0.00257074,0.00180127
-0.00143034,-0.00285788
-0.00373964,0.00148349
-0.00264204,-0.000315021
-0.0016546,0.00202093
-0.0016546,0.00202093
-0.0016546,0.00202093
0.00229473,-0.00072672
0.00224871,-0.00079494
0.000597045,0.00070135
0.00304545,-0.00458462
0.0087556,0.0120101
0.00512985,0.000542255
0.000820225,0.00345687
0.00293756,-0.000269093
-0.00094223,0.00192168
-0.0170299,-0.00377185
-0.00125734,-0.0017787
-0.0069831,0.00218506
0.000418194,0.00064285
-0.00124364,-0.00322718
-0.00666895,0.00154343
0.00373515,0.00452962
0.00251852,-0.000120673
0.000825715,-0.0017209
0.00123127,-0.00205791
-0.0021832,0.000994855
6.0913e-06,0.00144501
-0.00208994,-0.000463847
-0.00172732,0.00111183
0.000980745,0.00348444
-0.00142713,-0.00074657
-0.00142713,-0.00074657
-0.0015731,2.38262e-06
-0.0015731,2.38262e-06
-0.0015731,2.38262e-06
-0.00337063,-0.00169907
0.00252908,-0.00146176
0.000444205,-0.000512905
0.00375417,0.00398776
-0.000940705,0.0022491
0.00296157,0.00588025
0.00296157,0.00588025
-0.000750385,0.000287035
0.00471231,-0.00147041
-0.0051639,-0.00079894
-0.005791,-0.00744215
0.00446949,0.0131629
0.00400092,0.00074678
0.00056594,-0.000374905
0.00217824,-0.00370757
0.00217824,-0.00370757
0.00217824,-0.00370757
0.00217824,-0.00370757
-0.00302928,0.00151008
-0.000604485,0.00323156
0.00975995,-0.0103924
-0.00137482,0.00107326
-0.00173573,0.000485702
-0.00142104,0.00283678
0.00132227,0.0056764
0.00100453,0.00368374
-0.000204633,0.00208493
4.55783e-05,-0.000433728
0.000106476,-0.00279423
-0.00312854,0.00152076
-0.00312854,0.00152076
-0.00312854,0.00152076
0.00063669,0.00743555
0.00234624,9.896e-05
0.00234624,9.896e-05
0.00234624,9.896e-05
-0.00576975,0.010192
-0.000621315,0.0066151
0.00084907,-0.000976005
0.0011868,-0.00101293
0.00108634,-0.00392169
0.00136338,0.00134304
0.00136338,0.00134304
-0.000237029,-0.00063085
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00146529,0.0038434
-0.00499685,0.0090011
0.00834975,-0.0054651
0.00472019,0.00053277
0.0007424,0.00195658
0.000128998,-0.0060097
-0.00066481,-0.00072713
-0.00326248,0.00066461
-0.00326248,0.00066461
-0.00333089,0.00576225
0.00049688,0.00171825
-0.00264879,0.00100428
-0.00121693,0.00077037
-0.00390578,0.00197311
-0.00390578,0.00197311
-0.00390578,0.00197311
-0.00390578,0.00197311
-0.0093282,0.00484133
0.00101284,-0.00054276
-0.00298888,-0.000106974
-0.000249922,-0.00225517
-0.00255413,0.00429918
-0.00448177,-0.0124011
0.00361227,0.00220782
