MDTU,|Tr(Lx)|
1484,0.296037
1486,0.0289779
1488,0.0289779
1490,0.194837
1492,0.284809
1494,0.0580126
1496,0.0795276
1498,0.0795276
1500,0.232066
1502,0.223868
1504,0.407412
1506,0.170271
1508,0.0889203
1510,0.16251
1512,0.142795
1514,0.124728
1516,0.180917
1518,0.0972435
1520,0.0462623
1522,0.0780474
1524,0.0780474
1526,0.0780474
1528,0.175641
1530,0.0861398
1532,0.0257409
1534,0.113636
1536,0.260566
1538,0.328503
1540,0.345523
1542,0.388014
1544,0.409996
1546,0.39457
1548,0.220942
1550,0.228393
1552,0.176815
1554,0.273666
1556,0.195873
1558,0.392777
1560,0.154199
1562,0.113254
1564,0.277086
1566,0.216276
1568,0.301808
1570,0.152841
1572,0.342739
1574,0.364986
1576,0.137175
1578,0.137175
1580,0.318943
1582,0.318943
1584,0.318943
1586,0.146863
1588,0.212493
1590,0.232746
1592,0.182268
1594,0.192647
1596,0.263794
1598,0.263794
1600,0.0623564
1602,0.332425
1604,0.401371
1606,0.290812
1608,0.335464
1610,0.0153834
1612,0.124193
1614,0.0861185
1616,0.0861185
1618,0.0861185
1620,0.0861185
1622,0.174758
1624,0.147543
1626,0.388846
1628,0.150756
1630,0.298512
1632,0.38385
1634,0.222414
1636,0.0883032
1638,0.174466
1640,0.305694
1642,0.119935
1644,0.424731
1646,0.424731
1648,0.424731
1650,0.27252
1652,0.407517
1654,0.407517
1656,0.407517
1658,0.421146
1660,0.499011
1662,0.171722
1664,0.19215
1666,0.348932
1668,0.187187
1670,0.187187
1672,0.0529719
1674,0.377572
1676,0.377572
1678,0.377572
1680,0.377572
1682,0.377572
1684,0.377572
1686,0.377572
1688,0.377572
1690,0.377572
1692,0.377572
1694,0.377572
1696,0.377572
1698,0.377572
1700,0.377572
1702,0.226028
1704,0.262727
1706,0.41453
1708,0.22749
1710,0.206453
1712,0.0778317
1714,0.280531
1716,0.280531
1718,0.27284
1720,0.0507411
1722,0.15163
1724,0.065278
1726,0.067589
1728,0.067589
1730,0.067589
1732,0.067589
1734,0.22141
1736,0.153511
1738,0.286821
1740,0.256065
1742,0.02601
1744,0.154536
1746,0.180256
1748,0.214113
1750,0.225662
1752,0.219828
1754,0.219828
1756,0.219828
1758,0.212221
1760,0.0659332
1762,0.0201486
1764,0.190038
1766,0.190038
1768,0.190038
1770,0.264012
1772,0.170378
1774,0.222954
1776,0.269414
1778,0.268743
1780,0.100393
1782,0.399008
1784,0.399008
1786,0.399008
1788,0.234971
1790,0.351757
1792,0.289421
1794,0.296241
1796,0.156012
1798,0.273985
1800,0.121499
1802,0.285642
1804,0.144157
1806,0.0402111
1808,0.296893
1810,0.150017
1812,0.240883
1814,0.189726
1816,0.144152
1818,0.116701
1820,0.382239
1822,0.382239
1824,0.205254
1826,0.0486981
1828,0.234519
1830,0.0265523
1832,0.239043
1834,0.248929
1836,0.364464
1838,0.417289
1840,0.0760962
1842,0.145817
1844,0.0691473
1846,0.22118
1848,0.157607
1850,0.157607
1852,0.0893256
1854,0.338878
1856,0.338878
1858,0.393371
1860,0.276319
1862,0.290111
1864,0.143975
1866,0.144179
1868,0.332442
1870,0.267568
1872,0.433573
1874,0.194583
1876,0.194583
1878,0.121298
1880,0.116976
1882,0.300352
1884,0.48766
1886,0.156594
1888,0.294845
1890,0.0616995
1892,0.124892
1894,0.236562
1896,0.236562
1898,0.155912
1900,0.319597
1902,0.319597
1904,0.319597
1906,0.172011
1908,0.172011
1910,0.12269
1912,0.329754
1914,0.105389
1916,0.130446
1918,0.130446
1920,0.166268
1922,0.166268
1924,0.166268
1926,0.166268
1928,0.166268
1930,0.489123
1932,0.489123
1934,0.192254
1936,0.192254
1938,0.0112933
1940,0.0112933
1942,0.187017
1944,0.266136
1946,0.296603
1948,0.419803
1950,0.397745
1952,0.0471649
1954,0.0471649
1956,0.0244257
1958,0.24262
1960,0.124073
1962,0.236424
1964,0.0774023
1966,0.222747
1968,0.311862
1970,0.12383
1972,0.108296
1974,0.219789
1976,0.157561
1978,0.0800443
1980,0.234619
1982,0.533563
1984,0.533563
1986,0.0991766
1988,0.0931314
1990,0.0931314
1992,0.310278
1994,0.310278
1996,0.310278
1998,0.220429
2000,0.122819
