MDTU,|Tr(L)|,ReTr(L),ImTr(L)
972,0.0588545,-0.00269038,0.058793
974,0.261525,-0.0950095,0.243656
976,0.1571,0.154334,-0.0293499
978,0.0621799,0.0205398,-0.0586895
980,0.248996,-0.246554,0.0347872
982,0.243969,-0.0578625,-0.237009
984,0.149596,-0.0762895,0.128682
986,0.426236,0.190432,0.381331
988,0.256025,-0.0258227,0.254719
990,0.375801,0.30986,-0.212635
992,0.326213,-0.31663,-0.0784875
994,0.274453,-0.236062,0.139997
996,0.154935,0.150845,0.035361
998,0.317284,-0.184085,-0.258422
1000,0.317284,-0.184085,-0.258422
1002,0.0324641,-0.0215027,-0.0243218
1004,0.344503,-0.340946,0.0493729
1006,0.146194,0.079687,0.122567
1008,0.236797,-0.159798,-0.17475
1010,0.0448755,0.029548,-0.0337747
1012,0.0511683,0.04146,-0.0299877
1014,0.274452,0.27418,-0.0122071
1016,0.274452,0.27418,-0.0122071
1018,0.137855,-0.133766,-0.0333271
1020,0.0673824,0.0253723,0.062423
1022,0.363263,-0.319413,0.173018
1024,0.093961,0.092781,-0.0148446
1026,0.0233735,-0.0151915,0.0177635
1028,0.141427,-0.0165607,0.140455
1030,0.386983,-0.289033,-0.257323
1032,0.0948338,0.082117,0.0474367
1034,0.0948338,0.082117,0.0474367
1036,0.248591,-0.077083,-0.236339
1038,0.248591,-0.077083,-0.236339
1040,0.248591,-0.077083,-0.236339
1042,0.248591,-0.077083,-0.236339
1044,0.248591,-0.077083,-0.236339
1046,0.0965442,0.0961135,0.009109
1048,0.0965442,0.0961135,0.009109
1050,0.103399,-0.0274534,0.0996875
1052,0.174905,-0.133196,-0.113361
1054,0.0908968,-0.0245686,-0.0875135
1056,0.194328,-0.14305,-0.131529
1058,0.194328,-0.14305,-0.131529
1060,0.095382,0.095382,4.31301e-05
1062,0.190516,0.0249325,0.188878
1064,0.160402,-0.153331,0.0471029
1066,0.160402,-0.153331,0.0471029
1068,0.296715,-0.134331,0.264566
1070,0.253679,-0.250164,0.0420849
1072,0.0597165,0.0520015,-0.0293581
1074,0.0597165,0.0520015,-0.0293581
1076,0.0882628,0.067016,0.0574385
1078,0.115628,-0.10983,-0.0361545
1080,0.0223862,-0.022343,-0.00139083
1082,0.0223862,-0.022343,-0.00139083
1084,0.0223862,-0.022343,-0.00139083
1086,0.224382,-0.120821,0.189076
1088,0.317417,-0.076947,-0.307949
1090,0.270628,0.257215,0.084145
1092,0.156173,0.115181,0.105469
1094,0.241363,-0.186018,0.153798
1096,0.241363,-0.186018,0.153798
1098,0.26278,-0.0921465,-0.246094
1100,0.220678,-0.219883,-0.01871
1102,0.197786,0.094094,-0.17397
1104,0.197786,0.094094,-0.17397
1106,0.197786,0.094094,-0.17397
1108,0.197786,0.094094,-0.17397
1110,0.232417,0.222868,0.065933
1112,0.232417,0.222868,0.065933
1114,0.232417,0.222868,0.065933
1116,0.232417,0.222868,0.065933
1118,0.282713,0.246059,-0.139217
1120,0.31745,-0.142612,0.283614
1122,0.077277,-0.073075,-0.0251352
1124,0.219554,0.0242872,0.218207
1126,0.24637,0.221127,0.108633
1128,0.24637,0.221127,0.108633
1130,0.24637,0.221127,0.108633
1132,0.142148,0.140042,0.0243838
1134,0.136878,-0.076055,-0.113804
1136,0.117483,0.0364903,0.111672
1138,0.262055,-0.238073,0.109516
1140,0.0627685,0.0063157,0.06245
1142,0.120511,-0.120489,-0.00225744
1144,0.190738,-0.178734,0.0665955
1146,0.119776,-0.077836,-0.091038
1148,0.113041,-0.0481869,-0.102257
1150,0.594481,-0.266219,0.53154
1152,0.183374,0.176712,0.0489776
1154,0.0357823,0.0355456,0.0041084
1156,0.218928,0.095176,-0.197157
1158,0.322163,-0.206959,0.246894
1160,0.322163,-0.206959,0.246894
1162,0.322163,-0.206959,0.246894
1164,0.0490523,-0.0314854,0.0376138
1166,0.152609,0.144782,-0.0482467
1168,0.120119,0.0761805,-0.092872
1170,0.170601,-0.143471,-0.0923085
1172,0.21375,0.008688,-0.213573
1174,0.207757,-0.0213924,0.206652
1176,0.208443,-0.0130211,-0.208036
1178,0.335825,0.237258,0.237671
1180,0.0856,-0.0063381,-0.085365
1182,0.219601,0.174778,0.132955
1184,0.219601,0.174778,0.132955
1186,0.133947,0.094916,-0.094513
1188,0.285189,-0.271381,-0.087665
1190,0.382853,-0.139966,-0.356351
1192,0.399399,0.37243,0.144276
1194,0.189896,-0.138738,0.129662
1196,0.110844,-0.088671,0.066512
1198,0.34458,-0.117001,-0.324108
1200,0.185891,0.158137,-0.0977155
1202,0.348986,-0.219104,-0.271634
1204,0.0939603,0.089489,-0.0286401
1206,0.0939603,0.089489,-0.0286401
1208,0.167515,-0.15359,0.0668685
1210,0.165049,0.0920585,-0.13699
1212,0.0947225,0.0369958,0.087199
1214,0.14758,0.1265,0.076011
1216,0.14758,0.1265,0.076011
1218,0.344775,0.286816,0.191328
1220,0.15268,0.104508,-0.111307
1222,0.185953,-0.146167,0.11495
1224,0.076149,-0.0709035,0.0277735
1226,0.229517,0.081729,-0.214472
1228,0.494656,-0.444366,-0.21731
1230,0.152144,0.0556665,0.141595
1232,0.245407,0.058302,0.23838
1234,0.177603,-0.173813,-0.0364945
1236,0.330244,0.158596,-0.28967
1238,0.0884593,-0.064683,-0.060342
1240,0.340427,0.340243,0.0111696
1242,0.293092,-0.185225,-0.227144
1244,0.220141,0.0976925,0.197277
1246,0.220141,0.0976925,0.197277
1248,0.220141,0.0976925,0.197277
1250,0.140202,0.111847,-0.0845395
1252,0.29169,-0.283156,0.0700425
1254,0.158704,0.00905445,-0.158445
1256,0.289227,-0.150343,-0.247082
1258,0.268151,-0.252898,-0.0891505
1260,0.136027,-0.0182966,-0.134791
1262,0.136027,-0.0182966,-0.134791
1264,0.178334,-0.133326,0.118435
1266,0.489782,-0.355558,0.336846
1268,0.137951,0.124199,0.060043
1270,0.414264,-0.224899,0.347901
1272,0.140139,0.102599,0.0954585
1274,0.530695,0.168424,-0.50326
1276,0.312186,0.273974,-0.14966
1278,0.315618,0.141922,0.28191
1280,0.42881,0.266333,-0.336074
1282,0.421908,-0.391109,-0.158239
1284,0.18664,0.139787,-0.12367
1286,0.100514,-0.0293033,-0.0961475
1288,0.29259,0.0491852,-0.288426
1290,0.0170896,-0.0144843,-0.00906975
1292,0.489584,0.0627205,-0.48555
1294,0.489584,0.0627205,-0.48555
1296,0.489584,0.0627205,-0.48555
1298,0.109321,0.0153353,0.108241
1300,0.109321,0.0153353,0.108241
1302,0.112824,0.085529,-0.0735795
1304,0.158124,-0.038297,-0.153417
1306,0.158124,-0.038297,-0.153417
1308,0.407304,-0.302762,-0.272454
1310,0.14284,-0.133251,-0.051451
1312,0.14284,-0.133251,-0.051451
1314,0.14284,-0.133251,-0.051451
1316,0.14284,-0.133251,-0.051451
1318,0.14284,-0.133251,-0.051451
1320,0.14284,-0.133251,-0.051451
1322,0.189462,-0.174145,-0.0746285
1324,0.165093,0.15901,-0.0444027
1326,0.165093,0.15901,-0.0444027
1328,0.298239,0.0857175,0.285656
1330,0.290219,0.140908,0.253717
1332,0.346592,-0.200085,-0.283004
1334,0.0989514,0.0956325,0.0254126
1336,0.125367,-0.0428875,-0.117803
1338,0.1631,-0.0051266,0.163019
1340,0.217116,-0.184352,0.11469
1342,0.0758938,-0.0181927,-0.073681
1344,0.284381,0.282216,0.035025
1346,0.144042,-0.137699,0.0422766
1348,0.292562,0.0959415,0.276384
1350,0.335538,0.0605225,0.330034
1352,0.420773,0.200823,0.369757
1354,0.420773,0.200823,0.369757
1356,0.55078,-0.498016,0.235241
1358,0.163987,0.0205086,0.162699
1360,0.225944,-0.164107,-0.155305
1362,0.225944,-0.164107,-0.155305
1364,0.186841,-0.124775,0.13907
1366,0.340762,-0.0399291,0.338415
1368,0.297714,0.250636,-0.160671
1370,0.152862,-0.150142,0.028713
1372,0.152862,-0.150142,0.028713
1374,0.152862,-0.150142,0.028713
1376,0.0833715,0.0814685,-0.0177115
1378,0.316283,-0.165809,-0.269336
1380,0.135781,-0.069388,-0.116712
1382,0.138213,0.137787,0.0108484
1384,0.100363,-0.0360169,-0.0936775
1386,0.39257,0.0219637,0.391955
1388,0.192264,-0.0627155,-0.181748
1390,0.234487,0.112733,-0.20561
1392,0.200017,0.169354,-0.106423
1394,0.125505,0.050364,-0.114956
1396,0.134849,0.115765,0.0691555
1398,0.343427,-0.303557,0.160608
1400,0.257731,-0.205325,-0.155778
1402,0.219614,0.104037,-0.193408
1404,0.218882,0.201789,0.084798
1406,0.336627,-0.329071,0.070923
1408,0.192331,0.0321803,-0.18962
1410,0.192331,0.0321803,-0.18962
1412,0.346976,-0.287726,0.193924
1414,0.170849,-0.165518,0.0423461
1416,0.0420988,0.0355304,-0.0225808
1418,0.289402,0.0201731,-0.288699
1420,0.307907,0.0424918,-0.304961
1422,0.307907,0.0424918,-0.304961
1424,0.177472,-0.177429,0.00389725
1426,0.287087,0.255635,0.130651
1428,0.396658,-0.342655,0.199813
1430,0.396658,-0.342655,0.199813
1432,0.262848,0.245782,0.093168
1434,0.0812024,0.00194737,0.081179
1436,0.129746,0.0335445,-0.125334
1438,0.129746,0.0335445,-0.125334
1440,0.170713,-0.123549,0.117808
1442,0.302206,-0.0497807,0.298078
1444,0.0576991,-0.0301526,-0.0491936
1446,0.0579698,-0.0410466,0.0409349
1448,0.0660303,0.0162993,0.063987
1450,0.198962,-0.196113,0.0335442
1452,0.385123,-0.112917,-0.368198
1454,0.16007,0.0190893,0.158928
1456,0.364778,-0.325719,-0.164225
1458,0.364778,-0.325719,-0.164225
1460,0.325443,-0.323862,-0.0320471
1462,0.235315,-0.23399,0.0249381
1464,0.235315,-0.23399,0.0249381
1466,0.318503,-0.263163,-0.179414
1468,0.400572,-0.07483,-0.393521
1470,0.361778,-0.345865,0.106117
1472,0.278884,-0.189288,-0.204807
