MDTU,plaq,Re(det),Im(det),link
906,0.00711979,1.24136e-05,1.37386e-05,3.57488
908,0.00711979,1.24136e-05,1.37386e-05,3.57488
910,0.00711979,1.24136e-05,1.37386e-05,3.57488
912,0.0124805,0.000115288,0.000105154,3.49048
914,0.0124805,0.000115288,0.000105154,3.49048
916,0.00868975,1.71638e-05,1.1846e-05,2.8969
918,0.011005,9.70558e-06,9.54666e-06,2.48184
920,0.011005,9.70558e-06,9.54666e-06,2.48184
922,0.0133555,7.15826e-06,6.58802e-06,2.35525
924,0.0143788,5.22023e-05,3.21861e-05,2.61591
926,0.0143788,5.22023e-05,3.21861e-05,2.61591
928,0.0143788,5.22023e-05,3.21861e-05,2.61591
930,0.0143788,5.22023e-05,3.21861e-05,2.61591
932,0.0132167,1.30364e-05,2.08047e-05,2.95488
934,0.00653757,1.40564e-05,3.64126e-05,3.31099
936,0.01251,1.77813e-05,2.45139e-05,3.254
938,0.0115687,1.53916e-05,2.54486e-05,3.77341
940,0.0131616,1.30324e-05,1.90483e-05,3.39919
942,0.0131616,1.30324e-05,1.90483e-05,3.39919
944,0.0150962,4.41806e-05,7.53673e-05,4.19576
946,0.0139705,3.62127e-05,2.74348e-05,4.29622
948,0.0139705,3.62127e-05,2.74348e-05,4.29622
950,0.0114104,1.61052e-05,1.08858e-05,4.53591
952,0.0157947,4.33079e-05,3.75499e-05,3.55333
954,0.0157947,4.33079e-05,3.75499e-05,3.55333
956,0.0208635,0.00014217,0.00011821,3.38485
958,0.0213668,6.08748e-05,9.87509e-05,2.98014
960,0.0403286,1.66101e-05,1.94226e-05,2.69757
962,0.0128944,1.4147e-05,5.91759e-05,2.78517
964,0.0187053,2.80078e-05,2.78062e-05,2.49863
966,0.00845046,6.4942e-05,0.000122953,3.16823
968,0.0106308,1.78648e-05,1.99227e-05,3.12056
970,0.00872844,2.30527e-05,3.47221e-05,2.37914
972,0.00757877,2.96669e-05,3.81541e-05,2.56321
974,0.0218346,2.91077e-05,6.7983e-05,2.97022
976,0.00934754,3.32494e-05,5.37434e-05,3.26766
978,0.0236104,5.67141e-05,4.95622e-05,3.12644
980,0.0199712,3.74434e-05,3.71095e-05,3.0128
982,0.0108628,1.82224e-05,2.39772e-05,3.32563
984,0.0100804,8.46131e-05,3.2019e-05,2.94927
986,0.00916582,1.30174e-05,1.19342e-05,3.26154
988,0.0160479,2.72005e-05,2.24366e-05,2.72999
990,0.00985038,3.72698e-05,5.67202e-05,2.46541
992,0.0115562,1.51348e-05,1.24104e-05,2.41175
994,0.0113757,3.27123e-05,3.6715e-05,2.65782
996,0.0134082,1.63246e-05,6.2059e-05,3.14703
