MDTU,energy
1222,10.552
1224,12.3446
1226,10.7973
1228,9.55523
1230,9.63825
1232,10.8186
1234,10.1527
1236,10.1986
1238,9.77149
1240,11.0033
1242,12.9218
1244,10.1471
1246,10.1471
1248,10.1471
1250,8.69089
1252,10.0515
1254,11.5494
1256,9.34653
1258,11.4012
1260,8.31501
1262,8.31501
1264,10.3241
1266,11.6519
1268,8.07463
1270,10.2235
1272,12.1676
1274,8.95048
1276,11.0056
1278,13.0796
1280,11.5852
1282,8.93118
1284,11.8405
1286,12.0739
1288,10.6631
1290,8.96131
1292,9.03776
1294,9.03776
1296,9.03776
1298,9.76004
1300,9.76004
1302,11.6299
1304,9.87501
1306,9.87501
1308,9.57061
1310,7.64069
1312,7.64069
1314,7.64069
1316,7.64069
1318,7.64069
1320,7.64069
1322,9.85065
1324,9.6358
1326,9.6358
1328,9.52736
1330,11.0582
1332,10.5847
1334,9.62197
1336,8.46457
1338,9.65482
1340,10.5212
1342,8.57999
1344,11.7823
1346,11.1716
1348,9.10109
1350,7.89044
1352,6.71053
1354,6.71053
1356,8.16949
1358,10.1897
1360,4.5608
1362,4.5608
1364,7.9858
1366,9.71402
1368,10.456
1370,11.9667
1372,11.9667
1374,11.9667
1376,10.0052
1378,10.4507
1380,9.42871
1382,10.8192
1384,11.2758
1386,11.6508
1388,11.8545
1390,12.7726
1392,9.40141
1394,8.31812
1396,12.87
1398,10.5026
1400,8.24086
1402,10.7074
1404,8.69012
1406,4.83034
1408,7.57292
1410,7.57292
1412,9.87837
1414,9.74287
1416,7.83457
1418,9.71095
1420,9.29017
1422,9.29017
1424,10.3586
1426,10.7905
1428,8.10386
1430,8.10386
1432,10.4146
1434,9.60124
1436,8.79649
1438,8.79649
1440,9.01785
1442,10.9884
1444,11.6119
1446,9.98646
1448,8.49835
1450,8.06844
1452,9.74917
1454,8.80094
1456,7.2564
1458,7.2564
1460,8.84897
1462,9.98291
1464,9.98291
1466,8.77275
1468,9.01557
1470,11.8705
1472,8.91494
1474,9.38152
1476,9.38152
1478,11.5394
1480,11.5394
1482,11.5394
1484,11.2657
1486,10.042
1488,10.042
1490,9.19679
1492,7.71635
1494,8.59782
1496,11.4092
1498,11.4092
1500,12.8
1502,12.9131
1504,11.1589
1506,11.2854
1508,10.6208
1510,8.93794
1512,9.16589
1514,8.11507
1516,10.4382
1518,13.8807
1520,13.4595
1522,10.5531
1524,10.5531
1526,10.5531
1528,10.9191
1530,10.503
1532,11.3104
1534,11.3898
1536,9.77708
1538,11.3602
1540,12.7119
1542,9.85266
1544,11.9469
1546,8.14797
1548,9.09736
1550,10.0225
1552,11.766
1554,12.6607
1556,10.1544
1558,11.5988
1560,10.4745
1562,9.78165
1564,11.8125
1566,12.0151
1568,12.1119
1570,10.971
1572,11.4381
1574,10.6197
1576,12.3944
1578,12.3944
1580,12.2555
1582,12.2555
1584,12.2555
1586,10.7152
1588,11.9047
1590,11.5715
1592,11.0245
1594,9.61037
1596,8.74221
1598,8.74221
1600,9.67133
1602,9.17419
1604,12.9613
1606,10.1064
1608,9.79352
1610,11.1019
1612,10.9756
1614,7.45159
1616,7.45159
1618,7.45159
1620,7.45159
1622,11.3374
1624,11.2475
1626,12.0578
1628,9.08012
1630,10.215
1632,7.80232
1634,9.50798
1636,9.64892
1638,10.268
1640,9.41578
1642,9.76594
1644,8.74934
1646,8.74934
1648,8.74934
1650,10.393
1652,10.0105
1654,10.0105
1656,10.0105
1658,10.1514
1660,10.2224
1662,11.6326
1664,8.3479
1666,10.572
1668,13.6275
1670,13.6275
1672,8.48577
1674,8.30966
1676,8.30966
1678,8.30966
1680,8.30966
1682,8.30966
1684,8.30966
1686,8.30966
1688,8.30966
1690,8.30966
1692,8.30966
1694,8.30966
1696,8.30966
1698,8.30966
1700,8.30966
1702,5.71874
1704,7.56464
1706,9.28318
1708,8.58683
1710,12.3324
1712,10.952
1714,5.42123
1716,5.42123
1718,9.44482
1720,8.11186
1722,9.1711
1724,7.4523
1726,9.96768
1728,9.96768
1730,9.96768
1732,9.96768
1734,8.57782
1736,10.9169
1738,11.9889
1740,10.4824
1742,8.39394
1744,9.85246
1746,9.04528
1748,11.3426
1750,10.5545
1752,8.12735
1754,8.12735
1756,8.12735
1758,9.2131
1760,8.59587
1762,11.1327
1764,11.0239
1766,11.0239
1768,11.0239
1770,9.36898
1772,11.1646
1774,11.8916
1776,9.65081
1778,8.46643
1780,9.80022
1782,10.1577
1784,10.1577
1786,10.1577
1788,10.7577
1790,9.07808
1792,10.067
1794,10.1265
1796,11.3846
1798,9.49204
1800,9.8302
1802,11.4427
1804,9.79603
1806,10.5408
1808,12.7767
1810,8.56877
1812,9.8309
1814,10.2346
1816,11.2241
1818,11.2019
1820,10.9328
1822,10.9328
1824,9.70202
1826,10.1279
1828,9.87068
1830,9.1824
1832,8.07728
1834,8.65842
1836,12.4081
1838,8.19807
1840,10.83
1842,12.3077
1844,11.0718
1846,10.848
1848,10.6267
1850,10.6267
1852,8.74992
1854,9.28266
1856,9.28266
1858,9.70261
1860,13.0167
1862,10.4658
1864,10.8958
1866,11.9521
1868,10.6773
1870,7.48965
1872,8.62511
1874,10.634
1876,10.634
1878,8.74652
1880,8.4073
1882,8.73776
1884,9.93599
1886,10.2734
1888,8.42981
1890,11.161
1892,11.1448
1894,8.33785
1896,8.33785
1898,9.26228
1900,9.6962
1902,9.6962
1904,9.6962
1906,11.0299
1908,11.0299
1910,8.88226
1912,10.7358
1914,10.1987
1916,11.2253
1918,11.2253
1920,9.37413
1922,9.37413
1924,9.37413
1926,9.37413
1928,9.37413
1930,7.48888
1932,7.48888
1934,8.61454
1936,8.61454
1938,9.77678
1940,9.77678
1942,10.6311
1944,9.29355
1946,11.0405
1948,9.12653
1950,10.8713
1952,9.4926
1954,9.4926
1956,7.38479
1958,9.92981
1960,7.86694
1962,8.17541
1964,11.1056
1966,10.5868
1968,11.2946
1970,11.6525
1972,10.4212
1974,11.3217
1976,9.49126
1978,10.6597
1980,10.7382
1982,9.98689
1984,9.98689
1986,10.4729
1988,12.4987
1990,12.4987
1992,10.1073
1994,10.1073
1996,10.1073
1998,8.24901
2000,10.7669
