MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1114,0.16721,-0.134896,-0.0988045
1116,0.0341385,-0.033479,-0.00667768
1118,0.0558539,0.048134,-0.0283333
1120,0.114429,0.0909895,0.0693898
1122,0.0257936,0.025373,0.00463902
1124,0.010377,0.00262705,0.0100389
1126,0.0516803,-0.0126854,0.0500992
1128,0.0982098,0.0180516,-0.0965365
1130,0.0214528,-0.00182052,0.0213754
1132,0.101008,-0.0885313,0.048629
1134,0.101008,-0.0885313,0.048629
1136,0.0827651,-0.082738,0.00211642
1138,0.0309359,-0.0294755,0.00939295
1140,0.00294845,0.000858262,-0.00282078
1142,0.0214264,-0.0199331,0.00785875
1144,0.0266413,-0.00343645,-0.0264188
1146,0.0266413,-0.00343645,-0.0264188
1148,0.109745,-0.00756768,-0.109484
1150,0.168342,0.118415,0.119653
1152,0.0635022,-0.049831,-0.0393625
1154,0.0373328,-0.0278053,0.024912
1156,0.0582714,-0.0581537,0.00370105
1158,0.063198,0.0561185,0.0290637
1160,0.0863004,-0.0840353,0.0196426
1162,0.0840406,-0.0563987,-0.0623058
1164,0.0206033,0.0141668,-0.0149599
1166,0.0965021,0.000702195,-0.0964995
1168,0.0611879,-0.0196075,-0.0579612
1170,0.105179,-0.093351,0.0484583
1172,0.107378,-0.107276,-0.00467655
1174,0.107378,-0.107276,-0.00467655
1176,0.124568,-0.117194,0.0422242
1178,0.156821,-0.0602198,-0.144798
1180,0.0686789,0.067108,-0.0146052
1182,0.172661,0.0114154,-0.172284
1184,0.0812478,-0.0795385,-0.016578
1186,0.0261489,-0.0147735,0.0215757
1188,0.0261489,-0.0147735,0.0215757
1190,0.0261489,-0.0147735,0.0215757
1192,0.0862899,0.0121657,-0.085428
1194,0.0952976,0.0926523,-0.0222978
1196,0.0527288,-0.0476162,-0.02265
1198,0.0381572,0.03527,-0.0145601
1200,0.0597716,0.018527,0.0568278
1202,0.111533,-0.103044,0.0426788
1204,0.0682457,0.0102144,0.067477
1206,0.170935,-0.166639,-0.0380837
1208,0.06226,0.0437343,-0.0443127
1210,0.0352914,-0.0348822,0.00535845
1212,0.112465,-0.0136331,-0.111636
1214,0.0895504,-0.0884325,-0.0141058
1216,0.0716014,-0.0713805,-0.00561975
1218,0.0586448,0.008073,-0.0580865
1220,0.0642874,0.0321917,0.0556468
1222,0.0593338,-0.0128505,0.0579255
1224,0.0454489,0.0441498,-0.0107892
1226,0.0454489,0.0441498,-0.0107892
1228,0.123951,0.121431,0.0248631
1230,0.123951,0.121431,0.0248631
1232,0.100327,-0.0297663,0.0958095
1234,0.0626833,-0.061959,-0.00950155
1236,0.0247528,0.017288,-0.0177151
1238,0.0906678,0.0450492,0.0786842
1240,0.0570344,0.0369883,0.0434143
1242,0.0268944,0.0135999,-0.0232024
1244,0.111469,-0.0069987,0.111249
1246,0.0140318,-0.0135524,0.00363663
1248,0.116164,-0.109927,-0.0375503
1250,0.0564379,-0.0564325,-0.000779075
1252,0.0739729,-0.00532878,-0.0737808
1254,0.106297,0.00722925,0.106051
1256,0.0328465,-0.00930062,-0.0315023
1258,0.055766,-0.0321147,-0.0455905
1260,0.0533557,0.0168934,0.0506108
1262,0.185419,0.000103935,-0.185419
1264,0.0805509,0.00533105,0.0803742
1266,0.0805509,0.00533105,0.0803742
1268,0.0919733,0.0482687,0.0782893
