ReTr(Lx),ImTr(Lx)
0.0441406,-0.00581625
-0.119605,-0.241406
0.0265034,0.0461215
-0.0228149,-0.0834235
-0.307839,-0.0331752
0.0253393,0.08491
-0.0538305,-0.0592875
0.0978625,-0.0247883
0.0773135,-0.00452479
-0.207148,-0.240397
-0.129821,0.143456
-0.132384,0.180343
-0.110321,0.214231
-0.112055,-0.190318
0.201792,0.189546
0.00316575,-0.023008
-0.072678,0.155403
0.0530435,0.228479
0.138962,0.193271
-0.0223711,-0.112663
-0.0819025,-0.209432
-0.158789,-0.15243
0.0887015,0.0551025
-0.0144238,-0.163081
0.0283729,-0.245756
0.068935,0.10278
0.167929,0.0756755
-0.079196,0.265939
0.219334,0.0670525
-0.274373,0.148534
-0.139231,-0.18938
-0.244913,-0.200951
0.143985,-0.0818165
-0.0400995,0.196212
0.137796,0.286016
0.0509315,-0.178131
0.189937,-0.10851
-0.186279,-0.231194
0.124669,-0.0204068
-0.0112193,0.00716035
0.0226618,-0.0264527
0.164228,-0.0414255
0.158083,-0.083845
-0.07819,0.0254075
0.159269,-0.0376402
0.0467163,0.151401
0.297075,0.137852
-0.0827815,0.024583
0.165399,0.097205
0.095295,-0.251785
-0.21423,0.0943815
0.0374163,0.0240391
-0.0549235,0.0377637
0.0401552,-0.155414
0.0427608,0.0376401
0.000816255,0.0771015
-0.109581,0.022266
0.110559,0.0232159
-0.0298611,0.201847
-0.0182855,-0.0400244
0.164181,0.078836
-0.127014,-0.176028
0.314003,-0.14275
0.186584,0.076187
-0.0347963,0.0259798
0.0179206,-0.00112962
-0.142827,-0.0989395
-0.107565,-0.0480457
0.0601535,0.0316374
0.0651045,0.090871
-0.0190293,0.00458527
-0.00351798,-0.0737105
0.058334,-0.00612315
-0.13662,0.112523
0.0651045,0.084972
0.0352797,0.0357973
0.0343548,-0.210151
-0.0409934,0.0154804
0.24821,0.17483
0.103037,-0.0303619
-0.192059,0.09049
0.113953,0.0292722
0.0126912,-0.288818
0.186167,0.00349408
0.134064,-0.216359
0.0169775,-0.141858
-0.0127373,-0.088545
0.0473351,-0.178028
0.0359201,-0.132303
0.129589,-0.164366
0.172269,-0.192146
-0.178065,0.0122042
0.177916,0.356759
0.232525,0.139497
0.36337,0.108316
0.0361405,-0.0186122
-0.228821,0.0468198
0.215523,-0.0202379
0.0628835,0.087251
0.11553,0.0188279
-0.0319311,-0.108841
0.139104,0.113461
0.354619,-0.0109464
-0.0319911,-0.110732
-0.114872,-0.0175593
0.101211,-0.0159763
-0.051769,0.0224942
-0.107645,-0.178099
0.073307,-0.123758
0.131918,0.05443
-0.171405,-0.095382
-0.0375245,-0.130279
-0.113206,0.13933
-0.029923,-0.0618955
-0.0256088,0.0436141
-0.0137663,0.0756515
-0.0570635,0.0162696
-0.0200426,-0.0383326
0.0331513,0.00355213
-0.0140477,0.0656965
-0.18103,0.0215075
0.13097,0.013606
0.0894075,-0.15526
-0.0425686,0.0579945
0.0668525,-0.0899345
0.115648,0.209419
-0.0665255,-0.112167
-0.0092421,0.147587
0.084704,0.059067
-0.0666135,-0.146738
-0.137297,0.097437
0.126875,0.124412
-0.0855995,-0.0267812
-0.0319951,-0.12301
-0.0330446,-0.09487
0.096185,-0.0196859
-0.107034,-0.210625
0.0831085,0.066502
-0.150433,-0.11095
0.0167063,-0.155324
0.0337138,-0.124747
-0.026872,-0.189091
-0.0167161,0.0727355
0.145577,0.117497
-0.0163976,-0.123582
0.147113,0.0247794
0.06575,-0.174467
0.0570235,-0.0915935
-0.133114,-0.0379712
-0.0226765,-0.108271
-0.162108,0.0242707
0.0535715,0.199223
0.0346586,0.124683
-0.0776155,0.088722
0.0739755,0.0356908
0.298797,0.0482503
0.128774,0.108236
-0.179041,0.0078846
-0.159164,-0.155432
-0.161705,0.259728
0.142032,-0.1108
-0.0109097,0.180141
-0.090172,-0.0735385
-0.344878,-0.257786
-0.153735,0.063026
-0.0734125,-0.133184
-0.03036,0.00627015
0.132796,-0.0198859
-0.09736,0.0428916
-0.098981,0.091176
-0.081767,0.0252109
0.132543,-0.0410732
-0.0796975,-0.110625
0.045184,0.0400838
-0.045305,0.0447594
-0.0137676,-0.18387
0.0726165,-0.146409
-0.170935,-0.137063
0.0318802,0.075529
0.091256,0.090411
-0.093322,0.12661
-0.0564285,-0.0180999
0.137382,0.0909735
-0.134959,0.163955
-0.217782,-0.0802075
0.0466109,-0.145119
0.147455,0.129076
0.0132491,-0.0278335
-0.0804935,-0.052382
-0.034678,0.292208
-0.14179,0.0645975
0.0063686,-0.188719
0.273614,-0.0340532
0.143257,0.240546
0.089963,0.18524
0.0959615,0.0728685
0.113363,-0.0160763
-0.00388113,0.152115
0.116826,-0.00458807
-0.228911,-0.155239
-0.056848,0.292046
-0.0390414,-0.00979465
-0.134475,0.225756
-0.0513545,-0.0059753
-0.0723905,0.0404923
0.146129,-0.0329177
-0.118477,-0.112773
0.124707,0.0187899
-0.0374881,0.186863
-0.336624,0.086517
-0.336624,0.086517
0.247311,0.205847
-0.061754,0.234658
0.114179,0.093086
-0.0402657,0.0369047
0.05164,-0.0281965
-0.00417275,-0.055352
-0.0211624,0.0152298
-0.106195,0.0761575
-0.079074,0.078021
-0.066143,-0.0809105
0.063849,0.0369925
-0.0102179,0.345574
-0.00162306,-0.087727
-0.0686925,-0.064295
-0.086642,0.0334535
-0.13277,-0.150987
0.00774415,0.00854985
0.00774415,0.00854985
-0.0837945,0.090853
-0.0401289,-0.00584555
0.209133,-0.0947895
0.157225,-0.101244
0.0472964,-0.203726
0.0760405,0.0448557
-0.00513095,0.0351824
-0.15924,-0.0268541
-0.261609,0.096299
0.0258327,0.00387159
0.0237298,0.0626335
0.289903,-0.189825
0.0558845,-0.130725
0.230465,-0.028891
0.113845,-0.176892
-0.110469,0.248469
-0.145566,-0.279726
0.127828,-0.25526
0.108516,0.24005
0.0471684,0.091234
0.104927,-0.0035597
0.0291063,-0.109229
-0.151588,-0.0293568
0.0911655,-0.00167034
-0.0604015,-0.0426648
-0.0117343,-0.086053
0.0535175,0.00259007
0.0223605,0.238033
0.082386,-0.026828
-0.0302333,0.086985
-0.130121,0.0166944
0.0688265,0.12829
0.111865,-0.0198418
0.0246279,-0.106507
-0.064547,0.085259
-0.0613755,-0.0337892
-0.343106,-0.21149
0.140605,-0.163388
-0.0500295,-0.117297
-0.0472323,0.0456801
0.210995,-0.0301861
0.210995,-0.0301861
0.105635,-0.150513
-0.00700345,0.321296
0.0149,-0.0316852
-0.118817,-0.224595
-0.083922,0.0298586
0.061833,0.139227
0.0486251,-0.0285163
0.0442883,0.266979
0.0293564,-0.046339
-0.0478744,-0.233749
0.00288923,0.048772
0.270666,-0.087323
-0.0491157,0.199047
-0.00903105,-0.137522
-0.136535,-0.207949
0.0421272,0.22717
-0.0088401,-0.073491
-0.148638,0.0113162
0.220655,0.0330138
0.07762,-0.0967165
0.15909,-0.0632655
0.08566,0.155067
0.0186622,-0.192205
0.00234215,0.040545
0.102962,-0.058915
0.107962,-0.337195
0.0364213,0.0972545
-0.076976,0.148779
-0.156644,0.0385033
-0.181966,0.226414
-0.101636,-0.0519795
-0.0673435,-0.0357821
0.0787695,0.0254775
0.063468,0.0138347
-0.0064106,-0.075492
-0.199001,-0.160852
0.217317,-0.126848
-0.171027,0.145175
-0.123886,0.111306
-0.094457,-0.232286
0.158277,-0.053136
-0.0615645,-0.069714
-0.0413247,-0.067026
0.113304,0.0681075
0.108423,-0.0767335
-0.089955,-0.198394
0.00447493,-0.121427
-0.102281,0.0472461
-0.098707,0.0572145
0.151412,0.190681
0.165624,0.217248
-0.036678,0.0070713
0.0486708,0.167221
-0.0704355,-0.113259
-0.017789,0.0368742
0.106279,-0.0516525
0.104329,0.082491
0.0260432,0.0973245
0.410587,-0.116354
-0.073806,0.0465491
0.113528,-0.083115
0.220219,0.116812
0.0923735,-0.0345512
0.120767,-0.0010345
-0.105176,-0.0725485
-0.0122671,-0.114327
0.179992,0.0664965
-0.220446,0.097392
0.094767,-0.0822845
0.0909935,-0.12724
-0.154387,0.067346
-0.142598,-0.0159262
-0.176495,0.0308434
0.193749,-0.0134349
0.0782855,0.0746735
0.0574245,-0.0516545
0.0876945,-0.140438
0.171551,-0.0763455
0.099568,-0.261947
-0.18961,0.0017286
0.162581,0.131917
-0.130529,-0.106504
0.233165,0.088444
-0.24526,-0.18262
-0.045693,0.0969415
0.083884,-0.0528085
0.197848,-0.0207102
0.0659735,-0.165218
0.0242527,0.0801625
-0.0441481,0.00217392
-0.130108,0.0316564
0.0188624,0.0248235
-0.0499954,0.192618
0.0206921,-0.081282
-0.151826,-0.000440211
-0.07538,-0.238317
-0.139945,-0.182901
0.025676,-0.0438004
-0.095438,-0.0232949
0.0604745,-0.0065808
0.130411,-0.026915
-0.325665,-0.031098
0.0100269,0.0111562
0.105161,0.078496
0.148487,0.311538
0.0618885,0.081937
-0.0248527,0.161506
-0.0248527,0.161506
-0.13829,-0.17889
-0.102854,0.245234
-0.260744,-0.0409646
-0.0656595,0.20485
0.100334,0.2643
-0.122332,-0.277631
-0.116568,0.0403423
0.061852,-0.00340837
0.095482,0.00952905
-0.0051982,-0.082814
-0.0834475,0.134349
0.237494,0.082344
-0.013115,0.177725
-0.098669,-0.0592375
-0.223462,0.0902825
0.0487356,-0.0220007
0.114942,-0.0440746
0.140622,-0.00267806
0.0308978,-0.156156
-0.199559,-0.071764
0.141728,0.065926
-0.248713,-0.279887
0.0557055,0.124462
0.096235,0.00788345
-0.025707,0.065688
-0.228909,-0.188765
0.0677075,0.0271156
-0.125867,-0.076801
0.177622,0.0374091
0.0230479,0.035206
0.0315294,-0.0947405
0.0248886,0.093245
-0.0921125,-0.0316321
-0.156999,0.158709
-0.127936,-0.067461
-0.0398278,0.091943
0.114949,0.128017
0.042218,-0.100125
0.05393,-0.0797235
-0.061667,0.192936
0.059942,0.090895
-0.112506,0.145681
0.240821,0.0555005
-0.206262,0.230595
0.0214664,0.133402
0.190862,-0.0334081
0.096111,-0.0655665
-0.157236,0.085478
-0.0250519,-0.0480315
0.148461,-0.0072944
-0.0606385,-0.0320525
0.177002,0.233141
0.0278656,-0.0683915
0.138999,-0.183681
0.138999,-0.183681
0.10216,0.189811
-0.00163491,0.0110752
-0.071997,-0.0229354
-0.068545,0.158227
0.154874,0.0667205
0.0647145,-0.203969
-0.096965,0.2242
-0.198337,-0.0293794
-0.198337,-0.0293794
0.0329701,-0.119553
0.051886,0.246168
-0.111043,-0.0271117
0.109187,-0.194756
-0.0328954,-0.0754005
-0.114101,0.140753
0.075469,0.0700925
