MDTU,min_width,max_width
826,0.558193,0.294301
828,0.679179,0.260572
830,0.654056,0.286381
832,0.740669,0.25984
834,0.638046,0.275226
836,0.563604,0.288456
838,0.632623,0.281827
840,0.796053,0.290724
842,0.611685,0.293804
844,0.562046,0.266534
846,0.700005,0.288368
848,0.615546,0.254496
850,0.633405,0.289618
852,0.67893,0.268485
854,0.687339,0.311541
856,0.565409,0.273976
858,0.637739,0.270938
860,0.655135,0.26838
862,0.593202,0.268616
864,0.659956,0.291778
866,0.567323,0.267649
868,0.630586,0.280424
870,0.625335,0.281948
872,0.635695,0.274415
874,0.630682,0.289066
876,0.709281,0.28806
878,0.785036,0.280928
880,0.594466,0.273975
882,0.634311,0.275949
884,0.633844,0.291325
886,0.672593,0.277104
888,0.663075,0.27152
890,0.601589,0.256592
892,0.628265,0.279649
894,0.610849,0.287498
896,0.629942,0.304122
898,0.646586,0.245409
900,0.682291,0.271072
902,0.628786,0.278543
904,0.71409,0.293582
906,0.64095,0.274809
908,0.587433,0.292753
910,0.620324,0.283685
912,0.703666,0.277093
914,0.609236,0.276443
916,0.644015,0.272556
918,0.713235,0.2736
920,0.674078,0.290589
922,0.58419,0.260578
924,0.639106,0.274935
926,0.658462,0.281421
928,0.602443,0.28743
930,0.644236,0.263578
932,0.625155,0.277406
934,0.686398,0.280415
936,0.676588,0.326414
938,0.68276,0.29447
940,0.653925,0.287277
942,0.60655,0.272595
944,0.60655,0.272595
946,0.729381,0.305889
948,0.622204,0.279803
950,0.593733,0.263775
952,0.633249,0.268096
954,0.58582,0.273745
956,0.653639,0.258464
958,0.555881,0.268682
960,0.683282,0.274406
962,0.64894,0.29805
964,0.584592,0.278037
966,0.58217,0.294605
968,0.633978,0.269689
970,0.723645,0.261854
972,0.617744,0.268884
974,0.616192,0.278103
976,0.651768,0.279347
978,0.664491,0.272007
980,0.68153,0.293681
982,0.705085,0.295941
984,0.658439,0.283846
986,0.675047,0.28147
988,0.637557,0.250752
990,0.561964,0.286083
992,0.651359,0.280043
994,0.575015,0.285994
996,0.605492,0.277525
998,0.626768,0.28639
1000,0.635648,0.287372
1002,0.683149,0.274836
1004,0.66417,0.263999
1006,0.644622,0.259788
1008,0.679997,0.272553
1010,0.704667,0.311528
1012,0.63167,0.304441
1014,0.669798,0.290762
1016,0.590676,0.29254
1018,0.693399,0.289769
1020,0.629194,0.260828
1022,0.733123,0.305387
1024,0.661325,0.272652
1026,0.618923,0.276885
1028,0.595305,0.285555
1030,0.644074,0.281831
1032,0.603949,0.25397
1034,0.582093,0.292971
1036,0.617528,0.279027
1038,0.665349,0.293698
1040,0.661882,0.288943
1042,0.651154,0.276073
1044,0.625779,0.275003
1046,0.642386,0.257779
1048,0.625778,0.281487
1050,0.631583,0.285446
1052,0.594914,0.28487
1054,0.679059,0.261284
1056,0.630051,0.296799
1058,0.655112,0.263502
1060,0.632151,0.260871
1062,0.625837,0.275364
1064,0.733749,0.290841
1066,0.56546,0.294008
1068,0.558467,0.2817
1070,0.706082,0.290113
1072,0.656576,0.306119
1074,0.650197,0.273231
1076,0.649554,0.256123
1078,0.695745,0.268134
1080,0.575655,0.270368
1082,0.639661,0.309251
1084,0.643775,0.277301
1086,0.627197,0.268376
1088,0.598505,0.262997
1090,0.604464,0.293988
1092,0.602643,0.265439
1094,0.528663,0.287077
1096,0.622898,0.292493
1098,0.624674,0.26271
1100,0.652235,0.252002
1102,0.63483,0.280414
1104,0.665755,0.279269
1106,0.709264,0.245389
1108,0.637802,0.306701
1110,0.641951,0.319495
1112,0.628737,0.26132
1114,0.676769,0.281937
1116,0.695071,0.29386
1118,0.676592,0.291819
1120,0.706909,0.296435
1122,0.698696,0.274584
1124,0.635231,0.277852
1126,0.630154,0.272678
1128,0.708295,0.278752
1130,0.649718,0.293309
1132,0.644049,0.273337
1134,0.644095,0.280073
1136,0.646936,0.26841
1138,0.651986,0.280477
1140,0.65065,0.280783
1142,0.667754,0.306185
1144,0.579898,0.272378
1146,0.612422,0.276425
1148,0.599711,0.284765
1150,0.616673,0.295463
1152,0.626949,0.28726
1154,0.57636,0.28978
1156,0.723286,0.28049
1158,0.572203,0.288566
1160,0.612885,0.277891
1162,0.70427,0.30604
1164,0.634505,0.30815
1166,0.660241,0.31334
1168,0.662739,0.304222
1170,0.744598,0.295648
1172,0.612839,0.297595
1174,0.6528,0.285891
1176,0.718218,0.279733
1178,0.62707,0.279493
1180,0.641718,0.270279
1182,0.657425,0.315214
1184,0.700827,0.31337
1186,0.627119,0.285084
1188,0.735282,0.259113
1190,0.588637,0.271709
1192,0.737015,0.294182
1194,0.644108,0.297944
1196,0.605419,0.287387
1198,0.672745,0.282491
1200,0.64014,0.286544
1202,0.673712,0.273748
1204,0.718652,0.287829
1206,0.620798,0.308664
1208,0.530894,0.270698
1210,0.718836,0.283915
1212,0.5456,0.281068
1214,0.656712,0.287535
1216,0.634547,0.321492
1218,0.609364,0.2795
1220,0.597359,0.260455
1222,0.687471,0.292797
1224,0.58675,0.286412
1226,0.649441,0.279163
1228,0.690746,0.264188
1230,0.721159,0.296955
1232,0.615183,0.295578
1234,0.672913,0.274894
1236,0.659063,0.3159
1238,0.640887,0.2874
1240,0.629565,0.268101
1242,0.673589,0.280939
1244,0.656698,0.310969
1246,0.584986,0.272165
1248,0.63205,0.279049
1250,0.619338,0.297572
1252,0.66274,0.282185
1254,0.635709,0.271076
1256,0.659712,0.286406
1258,0.67705,0.279698
1260,0.641634,0.305002
1262,0.610716,0.261246
1264,0.628045,0.30171
1266,0.663824,0.315514
1268,0.750557,0.274707
1270,0.578112,0.27533
1272,0.678321,0.27823
1274,0.702212,0.286283
1276,0.640766,0.288251
1278,0.587564,0.306807
1280,0.634435,0.27973
1282,0.612196,0.277682
1284,0.567521,0.274502
1286,0.70966,0.278865
1288,0.821928,0.274886
1290,0.654014,0.284223
1292,0.682432,0.345518
1294,0.654185,0.294786
1296,0.641289,0.272964
1298,0.710437,0.277319
1300,0.599056,0.293657
1302,0.644748,0.295151
1304,0.61885,0.303494
1306,0.621764,0.274601
1308,0.559714,0.284005
1310,0.678917,0.276763
1312,0.668462,0.26863
1314,0.655497,0.289178
1316,0.658145,0.282345
1318,0.75067,0.294215
1320,0.635806,0.30396
1322,0.699212,0.276339
1324,0.641365,0.264537
1326,0.594016,0.28414
1328,0.606234,0.29779
1330,0.796704,0.318421
1332,0.624812,0.294789
1334,0.658207,0.264714
1336,0.698748,0.300193
1338,0.633502,0.242532
1340,0.796639,0.267628
1342,0.622379,0.266058
1344,0.758476,0.279981
1346,0.601337,0.256638
1348,0.681255,0.286306
1350,0.639508,0.281119
1352,0.632329,0.309497
1354,0.61031,0.2595
1356,0.635462,0.277998
1358,0.663142,0.278009
1360,0.707593,0.289608
1362,0.648614,0.292931
1364,0.623148,0.267411
1366,0.607578,0.304046
1368,0.662562,0.303265
1370,0.65165,0.257574
1372,0.675871,0.30184
1374,0.707672,0.285036
1376,0.658351,0.306409
1378,0.627916,0.267609
1380,0.59812,0.277491
1382,0.623446,0.279243
1384,0.643738,0.278245
1386,0.597671,0.285923
1388,0.620345,0.268303
1390,0.654055,0.303957
1392,0.669186,0.261245
1394,0.549542,0.297217
1396,0.702242,0.267393
1398,0.669082,0.311811
1400,0.639096,0.312428
1402,0.615437,0.274535
1404,0.686808,0.28171
1406,0.630859,0.283684
1408,0.594099,0.280001
1410,0.697681,0.290016
1412,0.639454,0.305774
1414,0.652617,0.289894
1416,0.649149,0.294106
1418,0.659402,0.2913
1420,0.649884,0.263149
1422,0.632965,0.27059
1424,0.556559,0.274036
1426,0.751034,0.280368
1428,0.640892,0.295573
1430,0.662528,0.284386
1432,0.668932,0.289257
1434,0.643592,0.27464
1436,0.596076,0.260766
1438,0.577322,0.282799
1440,0.636814,0.251142
1442,0.595499,0.273278
1444,0.625491,0.277853
1446,0.585638,0.301148
1448,0.684781,0.265063
1450,0.657132,0.313795
1452,0.682825,0.287806
1454,0.649614,0.285803
1456,0.621845,0.294523
1458,0.612069,0.298297
1460,0.601998,0.30188
1462,0.564621,0.277011
1464,0.583934,0.257136
1466,0.621191,0.283882
1468,0.688853,0.307396
1470,0.637173,0.277806
1472,0.696514,0.270836
1474,0.65553,0.273446
1476,0.687926,0.308839
1478,0.558427,0.266018
1480,0.75647,0.285141
1482,0.699465,0.247833
1484,0.609892,0.273252
1486,0.641771,0.261853
1488,0.595516,0.295736
1490,0.691435,0.298002
1492,0.627872,0.284248
1494,0.628372,0.297765
1496,0.675204,0.29755
1498,0.656386,0.25193
1500,0.699071,0.272288
1502,0.608428,0.28557
1504,0.612482,0.272964
1506,0.622389,0.268625
1508,0.728677,0.271419
1510,0.566832,0.303676
1512,0.56997,0.297756
1514,0.646605,0.261986
1516,0.666176,0.296008
1518,0.642931,0.297545
1520,0.675399,0.273681
1522,0.675399,0.273681
1524,0.628477,0.297421
1526,0.593729,0.282269
1528,0.662437,0.296996
1530,0.562504,0.276798
1532,0.638485,0.275294
1534,0.613614,0.272038
1536,0.577323,0.281192
1538,0.6504,0.29359
1540,0.608968,0.237474
1542,0.714284,0.277806
1544,0.683216,0.269158
1546,0.671256,0.260962
1548,0.703543,0.280674
1550,0.609433,0.28462
1552,0.664065,0.318129
1554,0.671199,0.274061
1556,0.695179,0.296911
1558,0.695179,0.296911
1560,0.577937,0.283621
1562,0.530573,0.29202
1564,0.716865,0.308455
1566,0.539475,0.282322
1568,0.655418,0.282252
1570,0.689374,0.25832
1572,0.60825,0.306806
1574,0.624003,0.294475
1576,0.664342,0.274404
1578,0.651182,0.284011
1580,0.600125,0.274443
1582,0.604199,0.349652
1584,0.569595,0.280064
1586,0.613923,0.274769
1588,0.587797,0.301032
1590,0.640033,0.269082
1592,0.615683,0.270295
1594,0.715219,0.286346
1596,0.672954,0.282564
1598,0.577951,0.258108
1600,0.732434,0.297289
1602,0.680115,0.2932
1604,0.626737,0.284653
1606,0.695588,0.290182
1608,0.597589,0.256764
1610,0.682443,0.286697
1612,0.650494,0.293838
1614,0.60237,0.287435
1616,0.625795,0.283202
1618,0.622925,0.264206
1620,0.708102,0.286292
1622,0.661323,0.278328
1624,0.678125,0.27191
1626,0.690581,0.267905
1628,0.581342,0.254336
1630,0.622572,0.28738
1632,0.655429,0.282756
1634,0.739785,0.25584
1636,0.648707,0.306043
1638,0.635626,0.289394
1640,0.696722,0.288488
1642,0.696722,0.288488
1644,0.630999,0.280658
1646,0.62115,0.254878
1648,0.668904,0.274252
1650,0.610451,0.271691
1652,0.694289,0.307626
1654,0.702477,0.273729
1656,0.640376,0.288478
1658,0.619874,0.330161
1660,0.722237,0.303168
1662,0.626475,0.303593
1664,0.643136,0.283412
1666,0.59261,0.290725
1668,0.620637,0.299754
1670,0.67653,0.308228
1672,0.624724,0.278602
1674,0.69689,0.294002
1676,0.643703,0.281098
1678,0.542815,0.27921
1680,0.658608,0.278755
1682,0.567643,0.26591
1684,0.619185,0.279795
1686,0.704648,0.291839
1688,0.716978,0.280851
1690,0.670378,0.267758
1692,0.582701,0.290009
1694,0.681413,0.271244
1696,0.630235,0.299622
1698,0.647191,0.266878
1700,0.634975,0.288564
1702,0.616649,0.281322
1704,0.683887,0.280672
1706,0.704528,0.26617
1708,0.629804,0.294338
1710,0.671755,0.311802
1712,0.621886,0.282211
1714,0.637857,0.287204
1716,0.648062,0.298545
1718,0.631415,0.316237
1720,0.710698,0.30306
1722,0.634862,0.269294
1724,0.681142,0.271855
1726,0.578287,0.285355
1728,0.743603,0.284051
1730,0.653683,0.252137
1732,0.605546,0.279253
1734,0.621045,0.279959
1736,0.622989,0.299747
1738,0.704381,0.270536
1740,0.801176,0.282267
1742,0.636703,0.29386
1744,0.652568,0.282151
1746,0.64077,0.261045
1748,0.641049,0.294381
1750,0.554519,0.271609
1752,0.676538,0.275163
1754,0.621237,0.297211
1756,0.643321,0.275417
1758,0.624813,0.292003
1760,0.640984,0.29796
1762,0.604934,0.296566
1764,0.7153,0.259195
1766,0.670275,0.242721
1768,0.619075,0.257091
1770,0.640982,0.288103
1772,0.684471,0.251791
1774,0.657394,0.243178
1776,0.639371,0.266986
1778,0.664272,0.289286
1780,0.673667,0.288333
1782,0.566792,0.30669
1784,0.618916,0.280724
1786,0.671813,0.266688
1788,0.637492,0.252224
1790,0.662265,0.293199
1792,0.636269,0.249629
1794,0.681117,0.272957
1796,0.716293,0.304912
1798,0.625841,0.261784
1800,0.608581,0.270934
1802,0.69659,0.278374
1804,0.62961,0.269016
1806,0.646045,0.249016
1808,0.611524,0.293882
1810,0.611851,0.232578
1812,0.599443,0.2883
1814,0.594508,0.278175
1816,0.627213,0.278064
1818,0.64633,0.309267
1820,0.652158,0.271147
1822,0.631054,0.295493
1824,0.614141,0.26149
1826,0.661074,0.279333
1828,0.616318,0.286648
1830,0.63157,0.259701
1832,0.71322,0.276595
1834,0.675415,0.265612
1836,0.704344,0.28786
1838,0.669361,0.275107
1840,0.645964,0.295624
1842,0.689485,0.278476
1844,0.603808,0.264293
1846,0.709238,0.289426
1848,0.694974,0.266191
1850,0.680488,0.249599
1852,0.713734,0.286939
1854,0.638361,0.292066
1856,0.661933,0.294312
1858,0.661933,0.294312
1860,0.665993,0.274522
1862,0.589602,0.298141
1864,0.621558,0.285437
1866,0.686664,0.290663
1868,0.672648,0.297239
1870,0.655048,0.2908
1872,0.644141,0.293749
1874,0.53109,0.26858
1876,0.661155,0.286117
1878,0.581554,0.29161
1880,0.561793,0.283184
1882,0.64372,0.282196
1884,0.651199,0.291439
1886,0.650377,0.297434
1888,0.645978,0.299138
1890,0.722955,0.284293
1892,0.732124,0.314031
1894,0.573048,0.301398
1896,0.682142,0.281007
1898,0.611266,0.28791
1900,0.612357,0.28341
1902,0.603461,0.268443
1904,0.757571,0.28552
1906,0.718463,0.309607
1908,0.679543,0.314137
1910,0.655502,0.263475
1912,0.65918,0.279763
1914,0.60573,0.293276
1916,0.595465,0.268346
1918,0.715324,0.280424
1920,0.757419,0.28078
1922,0.649524,0.280316
1924,0.587981,0.286776
1926,0.639396,0.269986
1928,0.630873,0.28294
1930,0.629962,0.288566
1932,0.668003,0.276
1934,0.61622,0.289043
1936,0.660687,0.278774
1938,0.629792,0.265885
1940,0.675367,0.271767
1942,0.624391,0.281959
1944,0.634059,0.288
1946,0.611672,0.269296
1948,0.741351,0.293253
1950,0.66511,0.271586
1952,0.646929,0.282202
1954,0.638264,0.279691
1956,0.701742,0.310641
1958,0.654723,0.276783
1960,0.698085,0.278451
1962,0.636031,0.259647
1964,0.714179,0.296743
1966,0.647334,0.267422
1968,0.647334,0.267422
1970,0.642581,0.287237
1972,0.542066,0.261381
1974,0.630675,0.273354
1976,0.61383,0.288932
1978,0.621379,0.27764
1980,0.712903,0.270792
1982,0.652662,0.296196
1984,0.599012,0.281753
1986,0.599012,0.281753
1988,0.715723,0.302241
1990,0.637767,0.2968
1992,0.662623,0.257645
1994,0.611074,0.261984
1996,0.580521,0.271046
1998,0.672045,0.305196
2000,0.63277,0.260308
