MDTU,S_B
1918,0.478284
1920,0.502229
1922,0.470056
1924,0.523297
1926,0.454809
1928,0.548286
1930,0.544245
1932,0.513427
1934,0.509996
1936,0.52131
1938,0.503037
1940,0.477694
1942,0.533636
1944,0.457658
1946,0.450044
1948,0.497302
1950,0.519935
1952,0.575302
1954,0.473033
1956,0.478247
1958,0.467864
1960,0.464624
1962,0.478579
1964,0.491604
1966,0.497646
1968,0.497646
1970,0.540074
1972,0.502964
1974,0.447886
1976,0.508728
1978,0.467744
1980,0.492114
1982,0.477236
1984,0.554484
1986,0.554484
1988,0.554927
1990,0.512386
1992,0.480278
1994,0.498272
1996,0.517695
1998,0.480973
2000,0.562696
